Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn13	4	4	1	0.6122794151306152	18.8787878788	8.36209911213	46.0	8.0	0.995	18.8787878788	8.36209911213	17.8787878788
dqn13	4	4	2	0.6769356727600098	18.6470588235	8.34506671084	46.0	8.0	0.990025	18.6470588235	8.34506671084	17.6470588235
dqn13	4	4	3	0.7403249740600586	18.8857142857	8.34187861189	46.0	8.0	0.985074875	18.8857142857	8.34187861189	17.8857142857
dqn13	4	4	4	0.8065347671508789	18.75	8.26429737553	46.0	8.0	0.9801495006250001	18.75	8.26429737553	17.75
dqn13	4	4	5	0.8716931343078613	18.7567567568	8.15195352281	46.0	8.0	0.9752487531218751	18.7567567568	8.15195352281	17.7567567568
dqn13	4	4	6	0.9360692501068115	18.8947368421	8.0876431857	46.0	8.0	0.9703725093562657	18.8947368421	8.0876431857	17.8947368421
dqn13	4	4	7	0.9995672702789307	18.6666666667	8.10613358571	46.0	8.0	0.9655206468094844	18.6666666667	8.10613358571	17.6666666667
dqn13	4	4	8	1.0645806789398193	18.8	8.04735981549	46.0	8.0	0.960693043575437	18.8	8.04735981549	17.8
dqn13	4	4	9	1.1312909126281738	19.0975609756	8.1683651469	46.0	8.0	0.9558895783575597	19.0975609756	8.1683651469	18.0975609756
dqn13	4	4	10	1.1958940029144287	18.9285714286	8.14275271445	46.0	8.0	0.9511101304657719	18.9285714286	8.14275271445	17.9285714286
dqn13	4	4	11	1.258988857269287	18.9534883721	8.04913252114	46.0	8.0	0.946354579813443	18.9534883721	8.04913252114	17.9534883721
dqn13	4	4	12	1.3248646259307861	19.6363636364	9.13059519391	49.0	8.0	0.9416228069143757	19.6363636364	9.13059519391	18.6363636364
dqn13	4	4	13	1.3922641277313232	19.5333333333	9.05440347136	49.0	8.0	0.9369146928798039	19.5333333333	9.05440347136	18.5333333333
dqn13	4	4	14	1.4559047222137451	19.5	8.95823643358	49.0	8.0	0.9322301194154049	19.5	8.95823643358	18.5
dqn13	4	4	15	1.520050048828125	19.4468085106	8.8697633892	49.0	8.0	0.9275689688183278	19.4468085106	8.8697633892	18.4468085106
dqn13	4	4	16	1.5842955112457275	19.2916666667	8.84109328961	49.0	8.0	0.9229311239742362	19.2916666667	8.84109328961	18.2916666667
dqn13	4	4	17	1.6506290435791016	19.2653061224	8.75231866702	49.0	8.0	0.918316468354365	19.2653061224	8.75231866702	18.2653061224
dqn13	4	4	18	1.7141175270080566	19.22	8.67015570794	49.0	8.0	0.9137248860125932	19.22	8.67015570794	18.22
dqn13	4	4	19	1.7813732624053955	20.0392156863	10.3563200072	61.0	8.0	0.9091562615825302	20.0392156863	10.3563200072	19.0392156863
dqn13	4	4	20	1.8460135459899902	19.8269230769	10.3677034655	61.0	8.0	0.9046104802746175	19.8269230769	10.3677034655	18.8269230769
dqn13	4	4	21	1.9120979309082031	19.9245283019	10.2935206889	61.0	8.0	0.9000874278732445	19.9245283019	10.2935206889	18.9245283019
dqn13	4	4	22	1.9771056175231934	20.037037037	10.2306057946	61.0	8.0	0.8955869907338783	20.037037037	10.2306057946	19.037037037
dqn13	4	4	23	2.041748046875	19.9636363636	10.1515133424	61.0	8.0	0.8911090557802088	19.9636363636	10.1515133424	18.9636363636
dqn13	4	4	24	2.1073946952819824	19.8392857143	10.1026460213	61.0	8.0	0.8866535105013078	19.8392857143	10.1026460213	18.8392857143
dqn13	4	4	25	2.17488694190979	19.9298245614	10.0365291567	61.0	8.0	0.8822202429488013	19.9298245614	10.0365291567	18.9298245614
dqn13	4	4	26	2.243419885635376	20.2413793103	10.2238907919	61.0	8.0	0.8778091417340573	20.2413793103	10.2238907919	19.2413793103
dqn13	4	4	27	2.306847333908081	20.1694915254	10.1516510177	61.0	8.0	0.8734200960253871	20.1694915254	10.1516510177	19.1694915254
dqn13	4	4	28	2.3716022968292236	20.0166666667	10.1349094169	61.0	8.0	0.8690529955452602	20.0166666667	10.1349094169	19.0166666667
dqn13	4	4	29	2.4385151863098145	20.0491803279	10.0546477786	61.0	8.0	0.8647077305675338	20.0491803279	10.0546477786	19.0491803279
dqn13	4	4	30	2.502574920654297	19.9677419355	9.99349424172	61.0	8.0	0.8603841919146962	19.9677419355	9.99349424172	18.9677419355
dqn13	4	4	31	2.5660552978515625	19.8571428571	9.95203918301	61.0	8.0	0.8560822709551227	19.8571428571	9.95203918301	18.8571428571
dqn13	4	4	32	2.6321635246276855	19.734375	9.92194881862	61.0	8.0	0.851801859600347	19.734375	9.92194881862	18.734375
dqn13	4	4	33	2.7005887031555176	19.6769230769	9.85605271637	61.0	8.0	0.8475428503023453	19.6769230769	9.85605271637	18.6769230769
dqn13	4	4	34	2.7651216983795166	19.5757575758	9.8150481344	61.0	8.0	0.8433051360508336	19.5757575758	9.8150481344	18.5757575758
dqn13	4	4	35	2.830397605895996	19.6417910448	9.75628613665	61.0	8.0	0.8390886103705794	19.6417910448	9.75628613665	18.6417910448
dqn13	4	4	36	2.900174379348755	19.5	9.75358154429	61.0	8.0	0.8348931673187264	19.5	9.75358154429	18.5
dqn13	4	4	37	2.9724807739257812	19.5942028986	9.71375662877	61.0	8.0	0.8307187014821328	19.5942028986	9.71375662877	18.5942028986
dqn13	4	4	38	3.038306713104248	19.5857142857	9.644380832	61.0	8.0	0.8265651079747222	19.5857142857	9.644380832	18.5857142857
dqn13	4	4	39	3.1034903526306152	19.4647887324	9.62951885642	61.0	8.0	0.8224322824348486	19.4647887324	9.62951885642	18.4647887324
dqn13	4	4	40	3.1722569465637207	19.4722222222	9.56261851375	61.0	8.0	0.8183201210226743	19.4722222222	9.56261851375	18.4722222222
dqn13	4	4	41	3.2435266971588135	19.7534246575	9.79205831682	61.0	8.0	0.8142285204175609	19.7534246575	9.79205831682	18.7534246575
dqn13	4	4	42	3.308534622192383	19.8243243243	9.74451766602	61.0	8.0	0.810157377815473	19.8243243243	9.74451766602	18.8243243243
