Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn17	3	3	1	1.4230010509490967	21.9381443299	11.5010798099	93.0	8.0	0.999	21.9381443299	11.5010798099	20.59
dqn17	3	3	2	1.4943907260894775	21.9387882573	11.4993414593	93.0	8.0	0.998001	21.9387882573	11.4993414593	20.55
dqn17	3	3	3	1.5646820068359375	21.9378707462	11.4976634513	93.0	8.0	0.997002999	21.9378707462	11.4976634513	20.63
dqn17	3	3	4	1.6367714405059814	21.9369538077	11.4959861729	93.0	8.0	0.996005996001	21.9369538077	11.4959861729	20.63
dqn17	3	3	5	1.7082545757293701	21.9372854914	11.4942079205	93.0	8.0	0.995009990004999	21.9372854914	11.4942079205	20.73
dqn17	3	3	6	1.7788035869598389	21.9366812227	11.4924660869	93.0	8.0	0.994014980014994	21.9366812227	11.4924660869	20.7
dqn17	3	3	7	1.8514082431793213	21.932647334	11.4929439969	93.0	8.0	0.993020965034979	21.932647334	11.4929439969	20.59
dqn17	3	3	8	1.92628812789917	21.9314214464	11.4913622651	93.0	8.0	0.9920279440699441	21.9314214464	11.4913622651	20.32
dqn17	3	3	9	1.9973933696746826	21.9301963228	11.4897811709	93.0	8.0	0.9910359161258742	21.9301963228	11.4897811709	20.22
dqn17	3	3	10	2.0688045024871826	21.9404984424	11.5028052274	93.0	8.0	0.9900448802097482	21.9404984424	11.5028052274	20.56
dqn17	3	3	11	2.1424708366394043	21.9414512613	11.5011406261	93.0	8.0	0.9890548353295385	21.9414512613	11.5011406261	20.66
dqn17	3	3	12	2.213489055633545	21.9383561644	11.500687544	93.0	8.0	0.988065780494209	21.9383561644	11.500687544	20.66
dqn17	3	3	13	2.292200803756714	21.9355742297	11.4999785364	93.0	8.0	0.9870777147137147	21.9355742297	11.4999785364	20.66
dqn17	3	3	14	2.3652379512786865	21.9374611077	11.4986867798	93.0	8.0	0.986090636999001	21.9374611077	11.4986867798	20.74
dqn17	3	3	15	2.4388389587402344	21.9508553655	11.5219478863	93.0	8.0	0.9851045463620021	21.9508553655	11.5219478863	21.09
dqn17	3	3	16	2.5107178688049316	21.953358209	11.521030464	93.0	8.0	0.98411944181564	21.953358209	11.521030464	21.2
dqn17	3	3	17	2.5809781551361084	21.9502642213	11.520575885	93.0	8.0	0.9831353223738244	21.9502642213	11.520575885	21.12
dqn17	3	3	18	2.6510376930236816	21.9474829086	11.5198658985	93.0	8.0	0.9821521870514506	21.9474829086	11.5198658985	21.07
dqn17	3	3	19	2.724886417388916	21.9474992234	11.518076442	93.0	8.0	0.9811700348643991	21.9474992234	11.518076442	20.94
dqn17	3	3	20	2.796232223510742	21.95	11.5171617827	93.0	8.0	0.9801888648295347	21.95	11.5171617827	21.02
dqn17	3	3	21	2.8680758476257324	21.9512573735	11.5155948606	93.0	8.0	0.9792086759647052	21.9512573735	11.5155948606	21.03
dqn17	3	3	22	2.940411329269409	21.9490999379	11.5144587323	93.0	8.0	0.9782294672887405	21.9490999379	11.5144587323	21.0
dqn17	3	3	23	3.011439085006714	21.9478746509	11.5128823816	93.0	8.0	0.9772512378214517	21.9478746509	11.5128823816	21.04
dqn17	3	3	24	3.0847909450531006	21.9482009926	11.5111116558	93.0	8.0	0.9762739865836303	21.9482009926	11.5111116558	21.02
dqn17	3	3	25	3.158036947250366	21.9466666667	11.5096565681	93.0	8.0	0.9752977125970467	21.9466666667	11.5096565681	21.04
dqn17	3	3	26	3.2305991649627686	21.9442033478	11.5087227573	93.0	8.0	0.9743224148844496	21.9442033478	11.5087227573	21.01
dqn17	3	3	27	3.3046770095825195	21.9436008677	11.5069903083	93.0	8.0	0.9733480924695651	21.9436008677	11.5069903083	20.88
dqn17	3	3	28	3.377840280532837	21.9448574969	11.5054292533	93.0	8.0	0.9723747443770956	21.9448574969	11.5054292533	20.98
dqn17	3	3	29	3.450779676437378	21.9420873335	11.5047241476	93.0	8.0	0.9714023696327185	21.9420873335	11.5047241476	20.97
dqn17	3	3	30	3.5215725898742676	21.9458204334	11.5048989239	93.0	8.0	0.9704309672630859	21.9458204334	11.5048989239	21.19
dqn17	3	3	31	3.5934901237487793	21.9470752089	11.5033394403	93.0	8.0	0.9694605362958227	21.9470752089	11.5033394403	21.3
dqn17	3	3	32	3.6640639305114746	21.958230198	11.5190243131	93.0	8.0	0.9684910757595269	21.958230198	11.5190243131	21.64
dqn17	3	3	33	3.7359461784362793	21.9566965667	11.5175727103	93.0	8.0	0.9675225846837673	21.9566965667	11.5175727103	21.48
dqn17	3	3	34	3.8101298809051514	21.9594928881	11.5168894498	93.0	8.0	0.9665550620990835	21.9594928881	11.5168894498	21.58
dqn17	3	3	35	3.8848772048950195	21.9672333849	11.5235197528	93.0	8.0	0.9655885070369844	21.9672333849	11.5235197528	21.88
dqn17	3	3	36	3.957162380218506	21.9656983931	11.5220698707	93.0	8.0	0.9646229185299474	21.9656983931	11.5220698707	21.59
dqn17	3	3	37	4.033824920654297	21.9635464937	11.5209403375	93.0	8.0	0.9636582956114175	21.9635464937	11.5209403375	21.63
dqn17	3	3	38	4.106218576431274	21.9620135886	11.5194913328	93.0	8.0	0.9626946373158061	21.9620135886	11.5194913328	21.6
dqn17	3	3	39	4.182955265045166	21.9697437481	11.5261094654	93.0	8.0	0.9617319426784903	21.9697437481	11.5261094654	21.84
dqn17	3	3	40	4.2601141929626465	21.9716049383	11.524817393	93.0	8.0	0.9607702107358118	21.9716049383	11.524817393	21.96
dqn17	3	3	41	4.332489967346191	21.9731564332	11.5233776927	93.0	8.0	0.959809440525076	21.9731564332	11.5233776927	22.07
dqn17	3	3	42	4.412275791168213	21.9759407773	11.5226906925	93.0	8.0	0.9588496310845509	21.9759407773	11.5226906925	22.03
dqn17	3	3	43	4.487239360809326	21.973172988	11.5219918166	93.0	8.0	0.9578907814534664	21.973172988	11.5219918166	22.05
dqn17	3	3	44	4.5595011711120605	21.9753390875	11.5208761773	93.0	8.0	0.9569328906720129	21.9753390875	11.5208761773	22.06
dqn17	3	3	45	4.6343159675598145	21.9731895223	11.5197514778	93.0	8.0	0.9559759577813409	21.9731895223	11.5197514778	21.96
dqn17	3	3	46	4.714630365371704	21.9759704251	11.519066218	93.0	8.0	0.9550199818235596	21.9759704251	11.519066218	22.17
dqn17	3	3	47	4.7880144119262695	21.9744379427	11.5176232228	93.0	8.0	0.9540649618417361	21.9744379427	11.5176232228	22.1
dqn17	3	3	48	4.861721515655518	21.9732142857	11.5160611452	93.0	8.0	0.9531108968798944	21.9732142857	11.5160611452	22.08
dqn17	3	3	49	4.935489177703857	21.9799938443	11.5207695754	93.0	8.0	0.9521577859830145	21.9799938443	11.5207695754	22.42
dqn17	3	3	50	5.009536504745483	21.9803076923	11.5190109043	93.0	8.0	0.9512056281970315	21.9803076923	11.5190109043	22.39
dqn17	3	3	51	5.0820746421813965	21.9836973239	11.5188601442	93.0	8.0	0.9502544225688344	21.9836973239	11.5188601442	22.56
dqn17	3	3	52	5.158650636672974	21.9830873309	11.5171414817	93.0	8.0	0.9493041681462656	21.9830873309	11.5171414817	22.47
dqn17	3	3	53	5.230859041213989	21.9806332616	11.5162214667	93.0	8.0	0.9483548639781193	21.9806332616	11.5162214667	22.48
dqn17	3	3	54	5.303605318069458	21.9827904118	11.5151090755	93.0	8.0	0.9474065091141411	21.9827904118	11.5151090755	22.58
dqn17	3	3	55	5.383247137069702	21.9824884793	11.5133529883	93.0	8.0	0.946459102605027	21.9824884793	11.5133529883	22.57
