Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga2	5	5	10	0.18192577362060547	45.0	0.0	45.0	45.0	25.3
pga2	5	5	20	0.3129894733428955	35.5	9.5	45.0	26.0	23.15
pga2	5	5	30	0.43126893043518066	28.3333333333	12.7627931461	45.0	14.0	21.6333333333
pga2	5	5	40	0.5652422904968262	26.5	11.5	45.0	14.0	21.625
pga2	5	5	50	0.677384614944458	25.8	10.3807514179	45.0	14.0	20.82
pga2	5	5	60	0.8470523357391357	28.5	11.2361025271	45.0	14.0	22.15
pga2	5	5	70	1.030432939529419	26.8571428571	11.1538407405	45.0	14.0	23.1714285714
pga2	5	5	80	1.1736981868743896	25.5	11.0340382454	45.0	14.0	23.2375
pga2	5	5	90	1.3368146419525146	26.3333333333	10.6666666667	45.0	14.0	23.4888888889
pga2	5	5	100	1.4936275482177734	26.3	10.1197826064	45.0	14.0	23.67
pga2	5	5	110	1.6533749103546143	27.8181818182	10.7772334266	45.0	14.0	23.69
pga2	5	5	120	1.8378937244415283	30.0	12.6029097169	54.0	14.0	24.64
pga2	5	5	130	2.027198553085327	29.2307692308	12.398224725	54.0	14.0	25.93
pga2	5	5	140	2.3010191917419434	29.6428571429	12.0392639954	54.0	14.0	28.28
pga2	5	5	150	2.4712588787078857	31.0	12.6912043032	54.0	14.0	29.32
pga2	5	5	160	2.676837921142578	32.0	12.8840987267	54.0	14.0	29.78
pga2	5	5	170	2.8416402339935303	31.4705882353	12.6775282758	54.0	14.0	29.6
pga2	5	5	180	3.0397486686706543	30.9444444444	12.5098726444	54.0	14.0	30.5
pga2	5	5	190	3.2574081420898438	31.4210526316	12.3429749441	54.0	14.0	31.52
pga2	5	5	200	3.461864709854126	31.65	12.0717645769	54.0	14.0	32.45
pga2	5	5	210	3.6538822650909424	30.7619047619	12.4323110594	54.0	13.0	33.06
pga2	5	5	220	3.8821351528167725	31.5	12.6086189857	54.0	13.0	33.67
pga2	5	5	230	4.150862216949463	34.0434782609	17.1577799843	90.0	13.0	34.98
pga2	5	5	240	4.40355110168457	34.0416666667	16.7965253517	90.0	13.0	34.58
pga2	5	5	250	4.6094279289245605	33.48	16.6856105672	90.0	13.0	35.08
pga2	5	5	260	4.862687349319458	34.5384615385	17.1962222355	90.0	13.0	35.83
