Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga8	2	2	20	0.3149845600128174	10.0	0.0	10.0	10.0	19.15
pga8	2	2	40	0.5580167770385742	21.0	11.0	32.0	10.0	17.4
pga8	2	2	60	0.8281846046447754	20.6666666667	8.99382504215	32.0	10.0	17.65
pga8	2	2	80	1.1566314697265625	18.0	9.05538513814	32.0	10.0	18.725
pga8	2	2	100	1.4460957050323486	16.4	8.70861642283	32.0	10.0	18.76
pga8	2	2	120	1.789522647857666	16.1666666667	7.96694560181	32.0	10.0	19.56
pga8	2	2	140	2.1252641677856445	16.7142857143	7.49693815052	32.0	10.0	20.92
pga8	2	2	160	2.4932901859283447	17.75	7.52911017319	32.0	10.0	22.31
pga8	2	2	180	2.8626935482025146	19.2222222222	8.2297263054	32.0	10.0	22.95
pga8	2	2	200	3.2577908039093018	21.4	10.1803732741	41.0	10.0	24.59
pga8	2	2	220	3.6024787425994873	21.5454545455	9.71749721205	41.0	10.0	24.54
pga8	2	2	240	3.956740140914917	21.25	9.35525698917	41.0	10.0	24.94
pga8	2	2	260	4.397675514221191	21.0	9.02986497897	41.0	10.0	25.88
pga8	2	2	280	4.895901441574097	22.0714285714	9.52038628954	41.0	10.0	27.69
pga8	2	2	300	5.369847536087036	23.6	10.8308202213	45.0	10.0	28.67
pga8	2	2	320	5.888634443283081	25.0625	11.9188335734	47.0	10.0	31.23
pga8	2	2	340	6.33029580116272	25.1764705882	11.571950337	47.0	10.0	32.4
pga8	2	2	360	6.852833986282349	26.0	11.7473401245	47.0	10.0	33.69
pga8	2	2	380	7.42538046836853	29.0526315789	17.2763107789	84.0	10.0	34.81
pga8	2	2	400	8.029224872589111	29.75	17.1110344515	84.0	10.0	36.79
pga8	2	2	420	8.644230604171753	29.2857142857	16.8272535663	84.0	10.0	38.06
pga8	2	2	440	9.368277549743652	30.5909090909	17.4945682243	84.0	10.0	42.05
pga8	2	2	460	10.01018214225769	32.2173913043	18.7337327039	84.0	10.0	43.78
pga8	2	2	480	10.650957822799683	33.5416666667	19.4078574437	84.0	10.0	44.6
pga8	2	2	500	11.38169527053833	32.76	19.397484373	84.0	10.0	46.3
pga8	2	2	520	12.22331690788269	33.3076923077	19.2169180887	84.0	10.0	49.47
pga8	2	2	540	12.937529802322388	33.4814814815	18.8785011379	84.0	10.0	49.25
pga8	2	2	560	13.745815753936768	36.9642857143	25.9070896845	131.0	10.0	51.36
pga8	2	2	580	14.619399785995483	38.1034482759	26.1604397669	131.0	10.0	54.64
pga8	2	2	600	15.503111600875854	39.3333333333	26.559785809	131.0	10.0	57.0
pga8	2	2	620	16.437500715255737	40.4193548387	26.7964540186	131.0	10.0	58.51
pga8	2	2	640	17.269760608673096	41.125	26.6654622124	131.0	10.0	60.38
pga8	2	2	660	18.106996536254883	40.8484848485	26.3048805382	131.0	10.0	60.98
pga8	2	2	680	19.064462423324585	40.4705882353	26.0059216041	131.0	10.0	62.24
pga8	2	2	700	19.978309631347656	41.4857142857	26.3062962899	131.0	10.0	62.73
pga8	2	2	720	21.12385106086731	42.1111111111	26.2009094178	131.0	10.0	64.6
pga8	2	2	740	22.294238328933716	44.5945945946	29.8323780747	134.0	10.0	69.26
pga8	2	2	760	23.485376119613647	45.4736842105	29.9189579418	134.0	10.0	73.8
pga8	2	2	780	24.680986404418945	46.1282051282	29.8072263542	134.0	10.0	77.27
pga8	2	2	800	25.844629526138306	46.6	29.579384713	134.0	10.0	79.91
pga8	2	2	820	26.875183582305908	47.8048780488	30.1938610399	134.0	10.0	79.54
pga8	2	2	840	28.107411861419678	49.0714285714	30.9149315574	134.0	10.0	81.0
pga8	2	2	860	29.101096868515015	49.8372093023	30.953776666	134.0	10.0	79.15
pga8	2	2	880	30.120076179504395	50.0681818182	30.6374679461	134.0	10.0	76.97
pga8	2	2	900	31.33417057991028	51.4888888889	31.7270457512	134.0	10.0	78.57
pga8	2	2	920	32.587979555130005	51.9565217391	31.5366980997	134.0	10.0	81.97
pga8	2	2	940	33.91303753852844	52.6808510638	31.5838003069	134.0	10.0	83.14
pga8	2	2	960	35.19594430923462	53.9375	32.4187485942	134.0	10.0	87.13
pga8	2	2	980	36.75752782821655	56.1836734694	35.6609163922	164.0	10.0	95.14
pga8	2	2	1000	38.70002007484436	58.18	37.9677178666	164.0	10.0	105.76
pga8	2	2	1020	40.453861474990845	58.6274509804	37.7265500646	164.0	10.0	112.35
pga8	2	2	1040	42.52039813995361	58.8461538462	37.3946646829	164.0	10.0	121.81
pga8	2	2	1060	44.66783356666565	61.4528301887	41.5367834429	197.0	10.0	133.96
pga8	2	2	1080	46.63181209564209	62.4259259259	41.7557278625	197.0	10.0	139.3
pga8	2	2	1100	48.761292457580566	64.4	43.8437722332	197.0	10.0	142.13
pga8	2	2	1120	50.96438646316528	65.5892857143	44.3366894125	197.0	10.0	149.05
pga8	2	2	1140	52.98981833457947	66.5789473684	44.5657201943	197.0	10.0	150.13
pga8	2	2	1160	55.40944790840149	68.8793103448	47.4708903857	200.0	10.0	154.35
pga8	2	2	1180	57.915051221847534	71.1016949153	50.0175206304	200.0	10.0	162.71
pga8	2	2	1200	60.33140516281128	73.25	52.2719252244	200.0	10.0	166.39
