Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga11	5	5	1	0.03536081314086914	16.0	0.0	16.0	16.0	15.0
pga11	5	5	2	0.04596090316772461	15.0	1.0	16.0	14.0	14.0
pga11	5	5	3	0.054430484771728516	13.6666666667	2.05480466766	16.0	11.0	12.6666666667
pga11	5	5	4	0.061939239501953125	12.75	2.38484800354	16.0	10.0	11.75
pga11	5	5	5	0.0753018856048584	13.8	2.99332590942	18.0	10.0	12.8
pga11	5	5	6	0.08967280387878418	14.8333333333	3.57848509226	20.0	10.0	13.8333333333
pga11	5	5	7	0.10933423042297363	16.2857142857	4.86134272205	25.0	10.0	15.2857142857
pga11	5	5	8	0.1177377700805664	15.625	4.87179381748	25.0	10.0	14.625
pga11	5	5	9	0.126267671585083	15.1111111111	4.81766297526	25.0	10.0	14.1111111111
pga11	5	5	10	0.13395071029663086	14.6	4.82078831728	25.0	10.0	13.6
pga11	5	5	11	0.14469003677368164	14.5454545455	4.59967659661	25.0	10.0	13.5454545455
pga11	5	5	12	0.1567697525024414	14.5833333333	4.4056466293	25.0	10.0	13.5833333333
pga11	5	5	13	0.17251944541931152	15.1538461538	4.67145429252	25.0	10.0	14.1538461538
pga11	5	5	14	0.17998528480529785	14.7857142857	4.69313436885	25.0	10.0	13.7857142857
pga11	5	5	15	0.1893937587738037	14.6666666667	4.55582655021	25.0	10.0	13.6666666667
pga11	5	5	16	0.2050189971923828	15.125	4.7549316504	25.0	10.0	14.125
pga11	5	5	17	0.21419572830200195	14.9411764706	4.6711956932	25.0	10.0	13.9411764706
pga11	5	5	18	0.22371816635131836	14.8333333333	4.5613107278	25.0	10.0	13.8333333333
pga11	5	5	19	0.2384331226348877	15.1578947368	4.6482951928	25.0	10.0	14.1578947368
pga11	5	5	20	0.25142359733581543	15.3	4.57274534607	25.0	10.0	14.3
pga11	5	5	21	0.27082276344299316	15.9047619048	5.21814382164	28.0	10.0	14.9047619048
pga11	5	5	22	0.2846205234527588	16.0454545455	5.13877658528	28.0	10.0	15.0454545455
pga11	5	5	23	0.30317211151123047	16.5217391304	5.49995703712	28.0	10.0	15.5217391304
pga11	5	5	24	0.31716299057006836	16.5833333333	5.39225267295	28.0	10.0	15.5833333333
pga11	5	5	25	0.32734131813049316	16.44	5.32976547326	28.0	10.0	15.44
pga11	5	5	26	0.35002779960632324	17.0384615385	6.02227128908	32.0	10.0	16.0384615385
pga11	5	5	27	0.37328243255615234	17.6666666667	6.72199264989	34.0	10.0	16.6666666667
pga11	5	5	28	0.3978152275085449	18.2857142857	7.34291272908	35.0	10.0	17.2857142857
pga11	5	5	29	0.41234636306762695	18.3448275862	7.2219772919	35.0	10.0	17.3448275862
pga11	5	5	30	0.4404261112213135	19.1	8.18270533911	41.0	10.0	18.1
pga11	5	5	31	0.4631009101867676	19.5161290323	8.36610275685	41.0	10.0	18.5161290323
pga11	5	5	32	0.4815511703491211	19.71875	8.31126635583	41.0	10.0	18.71875
pga11	5	5	33	0.49614381790161133	19.7272727273	8.18451134127	41.0	10.0	18.7272727273
pga11	5	5	34	0.5111889839172363	19.7647058824	8.06611949682	41.0	10.0	18.7647058824
pga11	5	5	35	0.5382704734802246	20.2571428571	8.45270153651	41.0	10.0	19.2571428571
pga11	5	5	36	0.5483584403991699	20.0833333333	8.39766832718	41.0	10.0	19.0833333333
pga11	5	5	37	0.5717756748199463	20.4594594595	8.58532561549	41.0	10.0	19.4594594595
pga11	5	5	38	0.6012301445007324	21.0526315789	9.20796956995	43.0	10.0	20.0526315789
pga11	5	5	39	0.6171393394470215	21.0769230769	9.09038549685	43.0	10.0	20.0769230769
pga11	5	5	40	0.6674129962921143	22.425	12.3062738065	75.0	10.0	21.425
pga11	5	5	41	0.7162728309631348	23.6097560976	14.279232829	75.0	10.0	22.6097560976
pga11	5	5	42	0.7300615310668945	23.5	14.1257111073	75.0	10.0	22.5
pga11	5	5	43	0.7395477294921875	23.2325581395	14.0676723406	75.0	10.0	22.2325581395
pga11	5	5	44	0.759624719619751	23.3181818182	13.9182233833	75.0	10.0	22.3181818182
pga11	5	5	45	0.8091464042663574	24.4222222222	15.5898669211	75.0	10.0	23.4222222222
pga11	5	5	46	0.827355146408081	24.4565217391	15.4211973281	75.0	10.0	23.4565217391
pga11	5	5	47	0.8563690185546875	24.8510638298	15.4891571181	75.0	10.0	23.8510638298
pga11	5	5	48	0.8635549545288086	24.5208333333	15.4932641054	75.0	9.0	23.5208333333
pga11	5	5	49	0.8905012607574463	24.8367346939	15.489755586	75.0	9.0	23.8367346939
pga11	5	5	50	0.9007914066314697	24.62	15.4089454539	75.0	9.0	23.62
pga11	5	5	51	0.9284000396728516	24.9411764706	15.4252298609	75.0	9.0	23.9411764706
pga11	5	5	52	0.9627461433410645	25.3846153846	15.6009785765	75.0	9.0	24.3846153846
pga11	5	5	53	0.9833700656890869	25.4528301887	15.4609258403	75.0	9.0	24.4528301887
pga11	5	5	54	1.0269978046417236	26.1851851852	16.2185011799	75.0	9.0	25.1851851852
pga11	5	5	55	1.0382561683654785	25.9818181818	16.1397205215	75.0	9.0	24.9818181818
pga11	5	5	56	1.0801236629486084	26.625	16.6910610165	75.0	9.0	25.625
pga11	5	5	57	1.1533327102661133	28.0350877193	19.6227266309	107.0	9.0	27.0350877193
pga11	5	5	58	1.1918787956237793	28.4827586207	19.7442627016	107.0	9.0	27.4827586207
pga11	5	5	59	1.2161600589752197	28.593220339	19.5942906282	107.0	9.0	27.593220339
pga11	5	5	60	1.2344512939453125	28.55	19.433154659	107.0	9.0	27.55
pga11	5	5	61	1.2448616027832031	28.3114754098	19.3615649208	107.0	9.0	27.3114754098
pga11	5	5	62	1.287032127380371	28.8870967742	19.7239864114	107.0	9.0	27.8870967742
pga11	5	5	63	1.3115649223327637	29.0	19.5870057347	107.0	9.0	28.0
pga11	5	5	64	1.3412683010101318	29.25	19.534424742	107.0	9.0	28.25
pga11	5	5	65	1.3810348510742188	29.7230769231	19.7495921612	107.0	9.0	28.7230769231
pga11	5	5	66	1.4031269550323486	29.6515151515	19.6078929873	107.0	9.0	28.6515151515
pga11	5	5	67	1.441035270690918	30.0298507463	19.7022387918	107.0	9.0	29.0298507463
pga11	5	5	68	1.4799754619598389	30.4264705882	19.8244621442	107.0	9.0	29.4264705882
pga11	5	5	69	1.5211005210876465	30.8695652174	20.0165967684	107.0	9.0	29.8695652174
pga11	5	5	70	1.5453102588653564	30.9285714286	19.8791501892	107.0	9.0	29.9285714286
pga11	5	5	71	1.5714085102081299	31.0422535211	19.7615622206	107.0	9.0	30.0422535211
pga11	5	5	72	1.5996665954589844	31.2083333333	19.6736834234	107.0	9.0	30.2083333333
pga11	5	5	73	1.6245315074920654	31.2465753425	19.5411619107	107.0	9.0	30.2465753425
pga11	5	5	74	1.658205270767212	31.5135135135	19.5422226482	107.0	9.0	30.5135135135
pga11	5	5	75	1.6763184070587158	31.4266666667	19.4258750697	107.0	9.0	30.4266666667
pga11	5	5	76	1.7207188606262207	31.8947368421	19.71879877	107.0	9.0	30.8947368421
pga11	5	5	77	1.732487678527832	31.6883116883	19.6728171219	107.0	9.0	30.6883116883
pga11	5	5	78	1.7488341331481934	31.5897435897	19.5654299378	107.0	9.0	30.5897435897
pga11	5	5	79	1.790191888809204	31.9873417722	19.7557834319	107.0	9.0	30.9873417722
pga11	5	5	80	1.8360695838928223	32.3625	19.9130885035	107.0	9.0	31.3625
pga11	5	5	81	1.8544437885284424	32.2839506173	19.802253624	107.0	9.0	31.2839506173
pga11	5	5	82	1.8865838050842285	32.4634146341	19.7473030712	107.0	9.0	31.4634146341
pga11	5	5	83	1.9331920146942139	32.8915662651	20.007234865	107.0	9.0	31.8915662651
pga11	5	5	84	1.958782434463501	32.9404761905	19.892778775	107.0	9.0	31.9404761905
pga11	5	5	85	2.0093579292297363	33.4470588235	20.3131402747	107.0	9.0	32.4470588235
pga11	5	5	86	2.0397214889526367	33.5697674419	20.2263589808	107.0	9.0	32.5697674419
pga11	5	5	87	2.118077516555786	34.5057471264	21.9030641656	115.0	9.0	33.5057471264
pga11	5	5	88	2.1513330936431885	34.6704545455	21.8323787854	115.0	9.0	33.6704545455
pga11	5	5	89	2.1823811531066895	34.797752809	21.7421972445	115.0	9.0	33.797752809
pga11	5	5	90	2.202807664871216	34.7444444444	21.6269179553	115.0	9.0	33.7444444444
pga11	5	5	91	2.2190349102020264	34.6153846154	21.5425820234	115.0	9.0	33.6153846154
pga11	5	5	92	2.268958806991577	35.0326086957	21.7917271334	115.0	9.0	34.0326086957
pga11	5	5	93	2.3548970222473145	36.064516129	23.8272485435	131.0	9.0	35.064516129
pga11	5	5	94	2.3946573734283447	36.3085106383	23.8166876039	131.0	9.0	35.3085106383
pga11	5	5	95	2.4575772285461426	36.9368421053	24.4617039155	131.0	9.0	35.9368421053
pga11	5	5	96	2.5267417430877686	37.5833333333	25.1365714094	131.0	9.0	36.5833333333
pga11	5	5	97	2.633622646331787	38.8350515464	27.8522169294	159.0	9.0	37.8350515464
pga11	5	5	98	2.68619441986084	39.2244897959	27.9739421796	159.0	9.0	38.2244897959
pga11	5	5	99	2.740780830383301	39.6363636364	28.1293744685	159.0	9.0	38.6363636364
pga11	5	5	100	2.825331926345825	40.51	29.307164653	159.0	9.0	39.51
pga11	5	5	101	2.8809475898742676	40.9306930693	29.4636064907	159.0	9.0	40.18
pga11	5	5	102	2.9621784687042236	41.6764705882	30.2616568902	159.0	9.0	41.21
pga11	5	5	103	3.0060112476348877	41.8932038835	30.1938438467	159.0	9.0	41.74
pga11	5	5	104	3.0806005001068115	42.5769230769	30.8391273409	159.0	9.0	42.77
pga11	5	5	105	3.118276596069336	42.6952380952	30.7156308306	159.0	9.0	43.14
pga11	5	5	106	3.1953232288360596	43.358490566	31.3167592359	159.0	9.0	44.07
pga11	5	5	107	3.2854597568511963	44.2242990654	32.4196514799	159.0	9.0	45.18
pga11	5	5	108	3.3297955989837646	44.4166666667	32.3305053173	159.0	9.0	45.72
pga11	5	5	109	3.4626505374908447	45.8440366972	35.4359932893	200.0	9.0	47.61
pga11	5	5	110	3.534325122833252	46.3727272727	35.7037963581	200.0	9.0	48.55
pga11	5	5	111	3.6110167503356934	46.9459459459	36.0474756617	200.0	9.0	49.51
pga11	5	5	112	3.6832141876220703	47.4464285714	36.2715057601	200.0	9.0	50.39
pga11	5	5	113	3.7367796897888184	47.7256637168	36.2313724585	200.0	9.0	50.96
pga11	5	5	114	3.803032875061035	48.1754385965	36.3875932235	200.0	9.0	51.85
pga11	5	5	115	3.9269611835479736	49.3391304348	38.3003886815	200.0	9.0	53.54
pga11	5	5	116	4.002536773681641	49.8706896552	38.5586275896	200.0	9.0	54.43
pga11	5	5	117	4.066606760025024	50.2307692308	38.5888661626	200.0	9.0	55.23
pga11	5	5	118	4.1328041553497314	50.5847457627	38.615296493	200.0	9.0	56.02
pga11	5	5	119	4.2242186069488525	51.268907563	39.164316094	200.0	9.0	57.13
pga11	5	5	120	4.2399656772613525	51.0166666667	39.0977372178	200.0	9.0	57.16
pga11	5	5	121	4.283023357391357	51.1074380165	38.9485360068	200.0	9.0	57.5
pga11	5	5	122	4.3303382396698	51.2540983607	38.8221167055	200.0	9.0	58.0
