Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn6	2	2	1	0.38320064544677734	20.3636363636	11.1540675603	59.0	10.0	0.999	20.3636363636	11.1540675603	19.3636363636
dqn6	2	2	2	0.4453742504119873	20.0588235294	11.1274466615	59.0	10.0	0.998001	20.0588235294	11.1274466615	19.0588235294
dqn6	2	2	3	0.5057270526885986	20.2857142857	11.0468390529	59.0	10.0	0.997002999	20.2857142857	11.0468390529	19.2857142857
dqn6	2	2	4	0.5657100677490234	20.1388888889	10.9269106587	59.0	10.0	0.996005996001	20.1388888889	10.9269106587	19.1388888889
dqn6	2	2	5	0.6267998218536377	19.8648648649	10.9029184344	59.0	10.0	0.995009990004999	19.8648648649	10.9029184344	18.8648648649
dqn6	2	2	6	0.6870853900909424	20.7631578947	12.0665571127	59.0	10.0	0.994014980014994	20.7631578947	12.0665571127	19.7631578947
dqn6	2	2	7	0.748809814453125	21.1538461538	12.1518985781	59.0	10.0	0.993020965034979	21.1538461538	12.1518985781	20.1538461538
dqn6	2	2	8	0.8126909732818604	22.375	14.2173969136	70.0	10.0	0.9920279440699441	22.375	14.2173969136	21.375
dqn6	2	2	9	0.8743259906768799	22.5853658537	14.105829291	70.0	10.0	0.9910359161258742	22.5853658537	14.105829291	21.5853658537
dqn6	2	2	10	0.936821699142456	22.4285714286	13.9730060459	70.0	10.0	0.9900448802097482	22.4285714286	13.9730060459	21.4285714286
dqn6	2	2	11	0.9988198280334473	22.2558139535	13.8548841581	70.0	10.0	0.9890548353295385	22.2558139535	13.8548841581	21.2558139535
dqn6	2	2	12	1.064720869064331	22.0454545455	13.765824853	70.0	10.0	0.988065780494209	22.0454545455	13.765824853	21.0454545455
dqn6	2	2	13	1.131887674331665	21.8888888889	13.6515725138	70.0	10.0	0.9870777147137147	21.8888888889	13.6515725138	20.8888888889
dqn6	2	2	14	1.1978704929351807	22.0434782609	13.5421347648	70.0	10.0	0.986090636999001	22.0434782609	13.5421347648	21.0434782609
dqn6	2	2	15	1.2586770057678223	21.9787234043	13.4044917237	70.0	10.0	0.9851045463620021	21.9787234043	13.4044917237	20.9787234043
dqn6	2	2	16	1.3203227519989014	21.8541666667	13.2915850311	70.0	10.0	0.98411944181564	21.8541666667	13.2915850311	20.8541666667
dqn6	2	2	17	1.3821218013763428	21.7551020408	13.1731492713	70.0	10.0	0.9831353223738244	21.7551020408	13.1731492713	20.7551020408
dqn6	2	2	18	1.4426114559173584	21.96	13.1193902297	70.0	10.0	0.9821521870514506	21.96	13.1193902297	20.96
dqn6	2	2	19	1.5030651092529297	21.8039215686	13.0369303614	70.0	10.0	0.9811700348643991	21.8039215686	13.0369303614	20.8039215686
dqn6	2	2	20	1.5645413398742676	22.1730769231	13.1773715627	70.0	10.0	0.9801888648295347	22.1730769231	13.1773715627	21.1730769231
dqn6	2	2	21	1.6278877258300781	21.9622641509	13.1406933336	70.0	10.0	0.9792086759647052	21.9622641509	13.1406933336	20.9622641509
dqn6	2	2	22	1.687911033630371	21.8148148148	13.0626327022	70.0	10.0	0.9782294672887405	21.8148148148	13.0626327022	20.8148148148
dqn6	2	2	23	1.748647689819336	21.8545454545	12.9466291602	70.0	10.0	0.9772512378214517	21.8545454545	12.9466291602	20.8545454545
dqn6	2	2	24	1.8096075057983398	21.75	12.8539182464	70.0	10.0	0.9762739865836303	21.75	12.8539182464	20.75
dqn6	2	2	25	1.8723969459533691	21.8421052632	12.7592958527	70.0	10.0	0.9752977125970467	21.8421052632	12.7592958527	20.8421052632
dqn6	2	2	26	1.9326441287994385	21.6896551724	12.7010818119	70.0	10.0	0.9743224148844496	21.6896551724	12.7010818119	20.6896551724
dqn6	2	2	27	1.997009515762329	23.1694915254	16.8996565429	109.0	10.0	0.9733480924695651	23.1694915254	16.8996565429	22.1694915254
dqn6	2	2	28	2.0567054748535156	22.9666666667	16.8304948102	109.0	10.0	0.9723747443770956	22.9666666667	16.8304948102	21.9666666667
dqn6	2	2	29	2.120785713195801	22.8196721311	16.7307591439	109.0	10.0	0.9714023696327185	22.8196721311	16.7307591439	21.8196721311
dqn6	2	2	30	2.182382822036743	22.7419354839	16.6063876982	109.0	10.0	0.9704309672630859	22.7419354839	16.6063876982	21.7419354839
dqn6	2	2	31	2.2427899837493896	22.746031746	16.4740953496	109.0	10.0	0.9694605362958227	22.746031746	16.4740953496	21.746031746
dqn6	2	2	32	2.306334972381592	22.59375	16.3895152746	109.0	10.0	0.9684910757595269	22.59375	16.3895152746	21.59375
dqn6	2	2	33	2.3687283992767334	22.6153846154	16.2638743683	109.0	10.0	0.9675225846837673	22.6153846154	16.2638743683	21.6153846154
dqn6	2	2	34	2.4289910793304443	23.0909090909	16.5892693254	109.0	10.0	0.9665550620990835	23.0909090909	16.5892693254	22.0909090909
dqn6	2	2	35	2.4888768196105957	22.9253731343	16.5198328863	109.0	10.0	0.9655885070369844	22.9253731343	16.5198328863	21.9253731343
dqn6	2	2	36	2.549056053161621	22.8382352941	16.4134183755	109.0	10.0	0.9646229185299474	22.8382352941	16.4134183755	21.8382352941
dqn6	2	2	37	2.611208915710449	22.7536231884	16.3089784085	109.0	10.0	0.9636582956114175	22.7536231884	16.3089784085	21.7536231884
dqn6	2	2	38	2.67443585395813	22.6857142857	16.2018895346	109.0	10.0	0.9626946373158061	22.6857142857	16.2018895346	21.6857142857
dqn6	2	2	39	2.741323232650757	22.5774647887	16.1128607298	109.0	10.0	0.9617319426784903	22.5774647887	16.1128607298	21.5774647887
dqn6	2	2	40	2.8049588203430176	22.6944444444	16.0309066848	109.0	10.0	0.9607702107358118	22.6944444444	16.0309066848	21.6944444444
dqn6	2	2	41	2.8698408603668213	22.5753424658	15.9527708833	109.0	10.0	0.959809440525076	22.5753424658	15.9527708833	21.5753424658
dqn6	2	2	42	2.931551218032837	22.5135135135	15.8534191412	109.0	10.0	0.9588496310845509	22.5135135135	15.8534191412	21.5135135135
dqn6	2	2	43	2.9932234287261963	22.5066666667	15.7474851608	109.0	10.0	0.9578907814534664	22.5066666667	15.7474851608	21.5066666667
dqn6	2	2	44	3.0560004711151123	22.4078947368	15.6669091698	109.0	10.0	0.9569328906720129	22.4078947368	15.6669091698	21.4078947368
dqn6	2	2	45	3.119359254837036	22.3246753247	15.5817421949	109.0	10.0	0.9559759577813409	22.3246753247	15.5817421949	21.3246753247
dqn6	2	2	46	3.179856538772583	22.2435897436	15.4978790091	109.0	10.0	0.9550199818235596	22.2435897436	15.4978790091	21.2435897436
dqn6	2	2	47	3.2409822940826416	22.2025316456	15.4037474865	109.0	10.0	0.9540649618417361	22.2025316456	15.4037474865	21.2025316456
dqn6	2	2	48	3.303290843963623	22.15	15.3142907116	109.0	10.0	0.9531108968798944	22.15	15.3142907116	21.15
dqn6	2	2	49	3.366056203842163	22.1111111111	15.2234387186	109.0	10.0	0.9521577859830145	22.1111111111	15.2234387186	21.1111111111
dqn6	2	2	50	3.430853843688965	22.2682926829	15.1963159692	109.0	10.0	0.9512056281970315	22.2682926829	15.1963159692	21.2682926829
dqn6	2	2	51	3.4957828521728516	22.4698795181	15.2144013494	109.0	10.0	0.9502544225688344	22.4698795181	15.2144013494	21.4698795181
dqn6	2	2	52	3.5600390434265137	22.3333333333	15.1746446835	109.0	10.0	0.9493041681462656	22.3333333333	15.1746446835	21.3333333333
dqn6	2	2	53	3.6284399032592773	22.2	15.1345339422	109.0	10.0	0.9483548639781193	22.2	15.1345339422	21.2
dqn6	2	2	54	3.6894612312316895	22.0813953488	15.0859669247	109.0	10.0	0.9474065091141411	22.0813953488	15.0859669247	21.0813953488
dqn6	2	2	55	3.7513678073883057	22.0344827586	15.0053234047	109.0	10.0	0.946459102605027	22.0344827586	15.0053234047	21.0344827586
dqn6	2	2	56	3.8118367195129395	21.9318181818	14.9505210114	109.0	10.0	0.9455126435024219	21.9318181818	14.9505210114	20.9318181818
dqn6	2	2	57	3.875042676925659	21.808988764	14.9108786201	109.0	10.0	0.9445671308589195	21.808988764	14.9108786201	20.808988764
dqn6	2	2	58	3.936002254486084	21.9555555556	14.8921389488	109.0	10.0	0.9436225637280606	21.9555555556	14.8921389488	20.9555555556
dqn6	2	2	59	3.998289108276367	21.9340659341	14.8114910824	109.0	10.0	0.9426789411643326	21.9340659341	14.8114910824	20.9340659341
dqn6	2	2	60	4.0592310428619385	21.8152173913	14.7743383195	109.0	10.0	0.9417362622231683	21.8152173913	14.7743383195	20.8152173913
dqn6	2	2	61	4.121720552444458	21.7741935484	14.6999590609	109.0	10.0	0.9407945259609451	21.7741935484	14.6999590609	20.7741935484
dqn6	2	2	62	4.18402624130249	21.7340425532	14.626684687	109.0	10.0	0.9398537314349842	21.7340425532	14.626684687	20.7340425532
dqn6	2	2	63	4.2441956996917725	21.6210526316	14.5906811986	109.0	10.0	0.9389138777035492	21.6210526316	14.5906811986	20.6210526316
dqn6	2	2	64	4.3077685832977295	21.5729166667	14.5220699796	109.0	10.0	0.9379749638258457	21.5729166667	14.5220699796	20.5729166667
dqn6	2	2	65	4.370141267776489	21.6288659794	14.4574167372	109.0	10.0	0.9370369888620198	21.6288659794	14.4574167372	20.6288659794
dqn6	2	2	66	4.431027173995972	21.806122449	14.4890234057	109.0	10.0	0.9360999518731578	21.806122449	14.4890234057	20.806122449
dqn6	2	2	67	4.490741968154907	21.797979798	14.4158861572	109.0	10.0	0.9351638519212846	21.797979798	14.4158861572	20.797979798
dqn6	2	2	68	4.551186800003052	21.76	14.3486027194	109.0	10.0	0.9342286880693633	21.76	14.3486027194	20.76
dqn6	2	2	69	4.61404013633728	21.7524752475	14.2775916242	109.0	10.0	0.933294459381294	21.7524752475	14.2775916242	20.38
dqn6	2	2	70	4.678959608078003	22.5294117647	16.2116551406	109.0	10.0	0.9323611649219127	22.5294117647	16.2116551406	21.23
dqn6	2	2	71	4.738862752914429	22.4757281553	16.1418738221	109.0	10.0	0.9314288037569908	22.4757281553	16.1418738221	21.27
dqn6	2	2	72	4.798460483551025	22.4134615385	16.0765061365	109.0	10.0	0.9304973749532338	22.4134615385	16.0765061365	21.27
dqn6	2	2	73	4.8620569705963135	22.3238095238	16.0258691098	109.0	10.0	0.9295668775782806	22.3238095238	16.0258691098	21.25
dqn6	2	2	74	4.923546075820923	22.5377358491	16.1000260918	109.0	10.0	0.9286373107007023	22.5377358491	16.1000260918	21.37
dqn6	2	2	75	4.986881494522095	22.476635514	16.0369583631	109.0	10.0	0.9277086733900016	22.476635514	16.0369583631	21.39
dqn6	2	2	76	5.049115180969238	22.7314814815	16.1787506279	109.0	10.0	0.9267809647166116	22.7314814815	16.1787506279	21.6
dqn6	2	2	77	5.113847494125366	22.8348623853	16.1401623183	109.0	10.0	0.925854183751895	22.8348623853	16.1401623183	21.84
dqn6	2	2	78	5.176841497421265	23.2636363636	16.6786075682	109.0	10.0	0.9249283295681431	23.2636363636	16.6786075682	22.29
dqn6	2	2	79	5.238872289657593	23.2792792793	16.6041193039	109.0	10.0	0.9240034012385749	23.2792792793	16.6041193039	22.43
dqn6	2	2	80	5.300933361053467	23.1875	16.5580856651	109.0	10.0	0.9230793978373364	23.1875	16.5580856651	22.4
dqn6	2	2	81	5.365718603134155	23.0619469027	16.538120719	109.0	9.0	0.9221563184394991	23.0619469027	16.538120719	22.13
dqn6	2	2	82	5.432710409164429	23.1754385965	16.5095642743	109.0	9.0	0.9212341621210596	23.1754385965	16.5095642743	22.35
dqn6	2	2	83	5.4976232051849365	23.0782608696	16.4703411047	109.0	9.0	0.9203129279589385	23.0782608696	16.4703411047	22.27
dqn6	2	2	84	5.561429738998413	22.9568965517	16.4507584153	109.0	9.0	0.9193926150309796	22.9568965517	16.4507584153	21.89
dqn6	2	2	85	5.628587484359741	22.8547008547	16.4172438827	109.0	9.0	0.9184732224159486	22.8547008547	16.4172438827	21.9
dqn6	2	2	86	5.690511703491211	23.0	16.4229066979	109.0	9.0	0.9175547491935327	23.0	16.4229066979	22.12
dqn6	2	2	87	5.750593900680542	22.9579831933	16.3601252065	109.0	9.0	0.9166371944443392	22.9579831933	16.3601252065	22.07
dqn6	2	2	88	5.811542272567749	22.9	16.3040894666	109.0	9.0	0.9157205572498949	22.9	16.3040894666	22.13
dqn6	2	2	89	5.875794410705566	23.0743801653	16.348561384	109.0	9.0	0.914804836692645	23.0743801653	16.348561384	22.38
dqn6	2	2	90	5.939896821975708	23.0081967213	16.2976896188	109.0	9.0	0.9138900318559524	23.0081967213	16.2976896188	22.41
dqn6	2	2	91	6.003995180130005	23.1463414634	16.3028666873	109.0	9.0	0.9129761418240965	23.1463414634	16.3028666873	22.63
