Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga10	2	2	2	0.06796503067016602	42.0	0.0	42.0	42.0	31.5
pga10	2	2	4	0.0906982421875	27.5	14.5	42.0	13.0	23.25
pga10	2	2	6	0.1375443935394287	30.6666666667	12.6578916974	42.0	13.0	26.8333333333
pga10	2	2	8	0.16228175163269043	27.75	12.0701077046	42.0	13.0	24.375
pga10	2	2	10	0.2006547451019287	30.0	11.6961532138	42.0	13.0	24.9
pga10	2	2	12	0.23713994026184082	27.1666666667	12.4152683776	42.0	13.0	25.0
pga10	2	2	14	0.27683258056640625	28.0	11.6741472616	42.0	13.0	25.1428571429
pga10	2	2	16	0.29876089096069336	26.875	11.3185412046	42.0	13.0	23.8125
pga10	2	2	18	0.33266496658325195	27.0	10.677078252	42.0	13.0	23.8333333333
pga10	2	2	20	0.3644247055053711	27.6	10.2878569197	42.0	13.0	23.65
pga10	2	2	22	0.4144294261932373	28.0909090909	9.93116806693	42.0	13.0	24.7727272727
pga10	2	2	24	0.45819830894470215	27.75	9.5753590011	42.0	13.0	25.375
pga10	2	2	26	0.4964268207550049	27.7692307692	9.19994854629	42.0	13.0	25.5
pga10	2	2	28	0.5239448547363281	27.4285714286	8.94997434724	42.0	13.0	24.9642857143
pga10	2	2	30	0.5896515846252441	29.6	11.8647938597	60.0	13.0	26.5666666667
pga10	2	2	32	0.624997615814209	28.6875	12.019352884	60.0	13.0	26.53125
pga10	2	2	34	0.6481881141662598	27.7647058824	12.2307683938	60.0	13.0	25.8823529412
pga10	2	2	36	0.6846897602081299	27.3888888889	11.9867467966	60.0	13.0	25.8888888889
pga10	2	2	38	0.7122972011566162	26.7894736842	11.9409906464	60.0	13.0	25.4473684211
pga10	2	2	40	0.8204226493835449	31.6	23.9820766407	123.0	13.0	28.125
pga10	2	2	42	0.8638737201690674	31.0476190476	23.5341215108	123.0	13.0	28.2142857143
pga10	2	2	44	0.9193637371063232	31.3636363636	23.0385949985	123.0	13.0	28.7045454545
pga10	2	2	46	0.9897544384002686	33.4782608696	24.6186030141	123.0	13.0	29.6739130435
pga10	2	2	48	1.0610578060150146	34.9583333333	25.1238252904	123.0	13.0	30.625
pga10	2	2	50	1.1344666481018066	34.32	24.8140605303	123.0	13.0	31.52
pga10	2	2	52	1.2070634365081787	36.0	25.7413166838	123.0	13.0	32.3076923077
pga10	2	2	54	1.260716199874878	36.0740740741	25.2629518318	123.0	13.0	32.537037037
pga10	2	2	56	1.356865644454956	36.75	25.055117812	123.0	13.0	33.8928571429
pga10	2	2	58	1.4027280807495117	36.3793103448	24.6973596147	123.0	13.0	33.8275862069
pga10	2	2	60	1.4690148830413818	37.9	25.6259633965	123.0	13.0	34.2833333333
pga10	2	2	62	1.541905164718628	39.5483870968	26.7772637183	123.0	13.0	34.935483871
pga10	2	2	64	1.6284582614898682	41.0	27.5669639242	123.0	13.0	35.78125
pga10	2	2	66	1.6620523929595947	40.4848484848	27.3020381214	123.0	13.0	35.3939393939
pga10	2	2	68	1.714587688446045	40.2058823529	26.945237942	123.0	13.0	35.4558823529
pga10	2	2	70	1.7976303100585938	40.4285714286	26.5892413412	123.0	13.0	36.2285714286
pga10	2	2	72	1.8688914775848389	40.5833333333	26.233328039	123.0	13.0	36.6805555556
pga10	2	2	74	1.9058163166046143	40.5675675676	25.8765682805	123.0	13.0	36.4054054054
pga10	2	2	76	2.0285403728485107	42.0263157895	27.0316450442	123.0	13.0	37.9078947368
pga10	2	2	78	2.0695858001708984	41.8974358974	26.6946598634	123.0	13.0	37.6666666667
pga10	2	2	80	2.126873731613159	41.825	26.3627459685	123.0	13.0	37.7375
pga10	2	2	82	2.1763484477996826	42.1463414634	26.1184552784	123.0	13.0	37.6707317073
pga10	2	2	84	2.252013683319092	42.4047619048	25.8586446113	123.0	13.0	38.0952380952
pga10	2	2	86	2.3665904998779297	42.976744186	25.8236311212	123.0	13.0	39.1511627907
pga10	2	2	88	2.4441683292388916	43.0909090909	25.5394687261	123.0	13.0	39.5113636364
pga10	2	2	90	2.5121376514434814	43.2222222222	25.2691193962	123.0	13.0	39.7222222222
pga10	2	2	92	2.5870919227600098	43.2391304348	24.9932032349	123.0	13.0	40.0326086957
pga10	2	2	94	2.7910640239715576	45.0212765957	27.5221298669	127.0	13.0	42.4787234043
pga10	2	2	96	2.910898447036743	45.0416666667	27.2342908338	127.0	13.0	43.4479166667
pga10	2	2	98	2.9613804817199707	45.0	26.9565031342	127.0	13.0	43.3163265306
pga10	2	2	100	3.0420236587524414	45.22	26.7299756827	127.0	13.0	43.62
pga10	2	2	102	3.1563854217529297	45.862745098	26.8540131794	127.0	13.0	44.74
pga10	2	2	104	3.251660108566284	46.5384615385	27.028803396	127.0	13.0	45.8
pga10	2	2	106	3.3503148555755615	46.9433962264	26.931369865	127.0	13.0	46.55
pga10	2	2	108	3.469428777694702	48.8888888889	30.2071040618	152.0	13.0	48.0
pga10	2	2	110	3.5252914428710938	48.8	29.9383609195	152.0	13.0	48.23
pga10	2	2	112	3.6603498458862305	49.4642857143	30.0760727666	152.0	13.0	49.74
pga10	2	2	114	3.7867963314056396	50.1578947368	30.2595726328	152.0	13.0	51.01
