Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga1	5	5	10	0.16266322135925293	26.0	0.0	26.0	26.0	22.4
pga1	5	5	20	0.3553140163421631	29.0	3.0	32.0	26.0	27.0
pga1	5	5	30	0.6172294616699219	27.3333333333	3.3993463424	32.0	24.0	32.4
pga1	5	5	40	0.7674539089202881	29.25	4.43705983732	35.0	24.0	30.325
pga1	5	5	50	0.9504191875457764	31.4	5.85149553533	40.0	24.0	30.18
pga1	5	5	60	1.1530613899230957	29.6666666667	6.59966329107	40.0	21.0	30.6
pga1	5	5	70	1.3508243560791016	27.7142857143	7.75912892229	40.0	16.0	30.7857142857
pga1	5	5	80	1.568345069885254	30.375	10.111101572	49.0	16.0	31.3125
pga1	5	5	90	1.7849931716918945	30.2222222222	9.5426269127	49.0	16.0	31.7
pga1	5	5	100	1.9857921600341797	31.2	9.5163018027	49.0	16.0	31.84
pga1	5	5	110	2.273913621902466	30.7272727273	9.19575899375	49.0	16.0	34.32
pga1	5	5	120	2.543959379196167	30.8333333333	8.81129325859	49.0	16.0	35.67
pga1	5	5	130	2.845964193344116	32.1538461538	9.62245893607	49.0	16.0	36.42
pga1	5	5	140	3.1272737979888916	35.0714285714	14.0227584698	73.0	16.0	38.66
pga1	5	5	150	3.3883373737335205	35.8	13.8188277361	73.0	16.0	40.07
pga1	5	5	160	3.59440541267395	35.0	13.7340816948	73.0	16.0	40.16
pga1	5	5	170	3.7814815044403076	34.5882352941	13.425431633	73.0	16.0	39.98
pga1	5	5	180	4.139298915863037	36.2777777778	14.7904081363	73.0	16.0	42.5
pga1	5	5	190	4.4515602588653564	36.2631578947	14.3960597872	73.0	16.0	44.3
pga1	5	5	200	4.735556125640869	39.05	18.5592968617	92.0	16.0	45.72
pga1	5	5	210	5.054326057434082	39.2857142857	18.1426696653	92.0	16.0	46.23
pga1	5	5	220	5.434388160705566	40.2727272727	18.2935205076	92.0	16.0	48.11
pga1	5	5	230	5.704389333724976	39.652173913	18.126628732	92.0	16.0	47.54
pga1	5	5	240	6.118178129196167	40.0	17.8232058471	92.0	16.0	49.86
pga1	5	5	250	6.536771297454834	41.32	18.6219655246	92.0	16.0	52.48
pga1	5	5	260	6.947941780090332	41.0384615385	18.3145187661	92.0	16.0	55.59
pga1	5	5	270	7.3628318309783936	42.2592592593	19.0196634947	92.0	16.0	59.62
pga1	5	5	280	7.726935625076294	43.75	20.2195538314	92.0	16.0	59.77
pga1	5	5	290	8.2136390209198	45.2068965517	21.3111259761	92.0	16.0	62.12
pga1	5	5	300	8.665280818939209	45.7	21.1205271399	92.0	16.0	64.0
pga1	5	5	310	8.957356214523315	46.4193548387	21.147369536	92.0	16.0	63.61
pga1	5	5	320	9.402087688446045	47.5625	21.7657091258	92.0	16.0	63.77
