Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga12	2	2	5	0.10608744621276855	16.0	0.0	16.0	16.0	22.4
pga12	2	2	10	0.18891453742980957	30.5	14.5	45.0	16.0	22.9
pga12	2	2	15	0.27941370010375977	26.3333333333	13.2245562833	45.0	16.0	24.2666666667
pga12	2	2	20	0.3762016296386719	24.25	12.0078099585	45.0	16.0	25.15
pga12	2	2	25	0.43213605880737305	21.0	12.5538838612	45.0	8.0	23.24
pga12	2	2	30	0.5421032905578613	25.1666666667	14.7695256826	46.0	8.0	24.6666666667
pga12	2	2	35	0.6525006294250488	27.4285714286	14.7537611946	46.0	8.0	25.6857142857
pga12	2	2	40	0.8919517993927002	34.625	23.515619809	85.0	8.0	31.325
pga12	2	2	45	0.9867546558380127	35.6666666667	22.365648263	85.0	8.0	30.8666666667
pga12	2	2	50	1.113715648651123	38.3	22.6408922086	85.0	8.0	31.44
pga12	2	2	55	1.2339155673980713	38.4545454545	21.592775039	85.0	8.0	31.7272727273
pga12	2	2	60	1.3564953804016113	43.4166666667	26.4242891211	98.0	8.0	32.0166666667
pga12	2	2	65	1.4798383712768555	41.8461538462	25.9640169757	98.0	8.0	32.3076923077
pga12	2	2	70	1.5845379829406738	41.7857142857	25.0205017976	98.0	8.0	32.1142857143
pga12	2	2	75	1.6924140453338623	41.1333333333	24.2950383595	98.0	8.0	31.9866666667
pga12	2	2	80	1.8572793006896973	43.125	24.7559967483	98.0	8.0	32.875
pga12	2	2	85	2.0566599369049072	41.8823529412	24.5258143786	98.0	8.0	34.2705882353
pga12	2	2	90	2.1906089782714844	42.2777777778	23.8905038214	98.0	8.0	34.4
pga12	2	2	95	2.4216248989105225	43.2105263158	23.5876393754	98.0	8.0	36.1473684211
pga12	2	2	100	2.6429405212402344	43.8	23.1335254555	98.0	8.0	37.52
pga12	2	2	105	2.8235678672790527	43.5238095238	22.6097725344	98.0	8.0	38.95
pga12	2	2	110	2.9804952144622803	44.1818181818	22.2947942632	98.0	8.0	39.99
pga12	2	2	115	3.194157838821411	44.1739130435	21.8047704671	98.0	8.0	41.77
pga12	2	2	120	3.3916876316070557	45.125	21.8275676229	98.0	8.0	43.28
pga12	2	2	125	3.5878121852874756	43.88	22.2392805639	98.0	8.0	45.3
pga12	2	2	130	3.8237056732177734	43.9615384615	21.8112193593	98.0	8.0	47.16
pga12	2	2	135	4.091962099075317	44.8518518519	21.8796433441	98.0	8.0	49.54
pga12	2	2	140	4.320985317230225	45.0357142857	21.506613838	98.0	8.0	49.36
pga12	2	2	145	4.583845376968384	45.8275862069	21.5439710192	98.0	8.0	51.88
pga12	2	2	150	5.033279657363892	47.3666666667	22.7456711388	98.0	8.0	56.24
pga12	2	2	155	5.525997877120972	50.1612903226	27.1104036383	134.0	8.0	61.22
pga12	2	2	160	5.917978525161743	53.59375	32.8213529724	160.0	8.0	64.76
pga12	2	2	165	6.385379791259766	57.2727272727	38.44103925	175.0	8.0	69.54
pga12	2	2	170	6.740741729736328	58.2647058824	38.2978334693	175.0	8.0	73.34
pga12	2	2	175	7.197763442993164	62.3142857143	44.5240040739	200.0	8.0	78.43
pga12	2	2	180	7.635142803192139	66.1388888889	49.3891310455	200.0	8.0	82.42
pga12	2	2	185	8.02586054801941	69.5405405405	52.819731466	200.0	8.0	85.47
pga12	2	2	190	8.531550884246826	71.1578947368	53.0404643525	200.0	8.0	91.14
pga12	2	2	195	9.112060308456421	74.4615384615	56.1773045486	200.0	8.0	96.53
pga12	2	2	200	9.644327878952026	76.475	56.8779339903	200.0	8.0	101.4
pga12	2	2	205	10.181187868118286	79.487804878	59.3234712531	200.0	8.0	107.05
pga12	2	2	210	11.34619927406311	80.6428571429	59.0777620835	200.0	8.0	113.11
pga12	2	2	215	11.968101501464844	83.4186046512	61.0951345675	200.0	8.0	119.18
pga12	2	2	220	12.594961643218994	85.0681818182	61.3578911452	200.0	8.0	125.79
pga12	2	2	225	13.266213417053223	87.6222222222	62.9932232295	200.0	8.0	132.94
pga12	2	2	230	13.912899017333984	90.0652173913	64.4240038218	200.0	8.0	138.95
pga12	2	2	235	14.557909488677979	92.4042553191	65.6796414503	200.0	8.0	144.48
pga12	2	2	240	15.186926126480103	94.6458333333	66.7840080606	200.0	8.0	150.37
pga12	2	2	245	15.84672212600708	96.7959183673	67.7567617205	200.0	8.0	156.44
pga12	2	2	250	16.48855757713318	98.3	67.897054428	200.0	8.0	159.84
pga12	2	2	255	17.124329566955566	100.294117647	68.690923029	200.0	8.0	162.58
pga12	2	2	260	17.749929904937744	100.75	68.1050870686	200.0	8.0	166.47
pga12	2	2	265	18.43213725090027	102.622641509	68.7978242348	200.0	8.0	169.85
pga12	2	2	270	19.13667130470276	104.425925926	69.4106411555	200.0	8.0	174.2
pga12	2	2	275	19.861987590789795	106.163636364	69.952130031	200.0	8.0	177.55
pga12	2	2	280	20.492164611816406	106.839285714	69.5055950435	200.0	8.0	180.64
pga12	2	2	285	21.156285762786865	108.473684211	69.9704462081	200.0	8.0	184.16
pga12	2	2	290	21.791672229766846	110.051724138	70.3803514934	200.0	8.0	186.25
pga12	2	2	295	22.46119213104248	111.576271186	70.7406826565	200.0	8.0	187.43
pga12	2	2	300	23.10887336730957	113.05	71.0561808243	200.0	8.0	189.33
pga12	2	2	305	23.77615261077881	114.475409836	71.3310468715	200.0	8.0	190.93
pga12	2	2	310	24.42977023124695	115.85483871	71.5690162674	200.0	8.0	192.61
pga12	2	2	315	25.058630228042603	116.111111111	71.0274060925	200.0	8.0	192.68
pga12	2	2	320	25.718945741653442	117.421875	71.2341659352	200.0	8.0	193.03
pga12	2	2	325	26.362882375717163	118.246153846	70.9910136825	200.0	8.0	192.74
pga12	2	2	330	27.02692484855652	119.484848485	71.1554513392	200.0	8.0	193.23
pga12	2	2	335	27.69599175453186	120.686567164	71.2940534572	200.0	8.0	193.68
pga12	2	2	340	28.351264715194702	121.852941176	71.4089845859	200.0	8.0	194.38
pga12	2	2	345	28.998990535736084	122.985507246	71.5022028147	200.0	8.0	194.13
pga12	2	2	350	29.654518365859985	124.085714286	71.5754832042	200.0	8.0	194.49
pga12	2	2	355	30.30640435218811	125.154929577	71.6304380749	200.0	8.0	194.99
