Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn17	5	5	1	1.4937763214111328	22.2321149641	11.788256545	125.0	8.0	0.999	22.2321149641	11.788256545	21.93
dqn17	5	5	2	1.5692224502563477	22.2307932542	11.7866528515	125.0	8.0	0.998001	22.2307932542	11.7866528515	21.92
dqn17	5	5	3	1.6414680480957031	22.2300967843	11.7848786663	125.0	8.0	0.997002999	22.2300967843	11.7848786663	22.01
dqn17	5	5	4	1.7156376838684082	22.2278401998	11.7837315204	125.0	8.0	0.996005996001	22.2278401998	11.7837315204	21.78
dqn17	5	5	5	1.7868876457214355	22.2255850234	11.7825845469	125.0	8.0	0.995009990004999	22.2255850234	11.7825845469	21.74
dqn17	5	5	6	1.8582830429077148	22.2283218964	11.7817656831	125.0	8.0	0.994014980014994	22.2283218964	11.7817656831	21.92
dqn17	5	5	7	1.9339041709899902	22.2257561584	11.7808244322	125.0	8.0	0.993020965034979	22.2257561584	11.7808244322	21.9
dqn17	5	5	8	2.005236864089966	22.2244389027	11.7792243349	125.0	8.0	0.9920279440699441	22.2244389027	11.7792243349	21.88
dqn17	5	5	9	2.0761985778808594	22.2237457152	11.7774542919	125.0	8.0	0.9910359161258742	22.2237457152	11.7774542919	21.82
dqn17	5	5	10	2.1494204998016357	22.2242990654	11.7756613756	125.0	8.0	0.9900448802097482	22.2242990654	11.7756613756	21.94
dqn17	5	5	11	2.221853733062744	22.2267206478	11.7746269465	125.0	8.0	0.9890548353295385	22.2267206478	11.7746269465	22.02
dqn17	5	5	12	2.291450023651123	22.2244707347	11.7734842102	125.0	8.0	0.988065780494209	22.2244707347	11.7734842102	21.96
dqn17	5	5	13	2.364217758178711	22.2265795207	11.7722585871	125.0	8.0	0.9870777147137147	22.2265795207	11.7722585871	22.0
dqn17	5	5	14	2.4371373653411865	22.222464219	11.7727383038	125.0	8.0	0.986090636999001	22.222464219	11.7727383038	21.83
dqn17	5	5	15	2.509762763977051	22.2398133748	11.8119282817	125.0	8.0	0.9851045463620021	22.2398133748	11.8119282817	22.29
dqn17	5	5	16	2.583240509033203	22.2391169154	11.8101577292	125.0	8.0	0.98411944181564	22.2391169154	11.8101577292	22.07
dqn17	5	5	17	2.6550252437591553	22.2390425863	11.8083227533	125.0	8.0	0.9831353223738244	22.2390425863	11.8083227533	22.17
dqn17	5	5	18	2.7260239124298096	22.2448725917	11.8111175834	125.0	8.0	0.9821521870514506	22.2448725917	11.8111175834	22.37
dqn17	5	5	19	2.8011715412139893	22.2410686549	11.8112541927	125.0	8.0	0.9811700348643991	22.2410686549	11.8112541927	22.34
dqn17	5	5	20	2.871894598007202	22.2381987578	11.8105424738	125.0	8.0	0.9801888648295347	22.2381987578	11.8105424738	21.78
dqn17	5	5	21	2.9453840255737305	22.2393666563	11.8088949303	125.0	8.0	0.9792086759647052	22.2393666563	11.8088949303	21.65
dqn17	5	5	22	3.020932912826538	22.2445685909	11.8107527094	125.0	8.0	0.9782294672887405	22.2445685909	11.8107527094	21.89
dqn17	5	5	23	3.093376636505127	22.2485262178	11.8110568698	125.0	8.0	0.9772512378214517	22.2485262178	11.8110568698	22.07
