Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn18	5	5	1	1.6638720035552979	22.6672914714	12.2253732773	109.0	8.0	0.999	22.6672914714	12.2253732773	21.65
dqn18	5	5	2	1.742419958114624	22.6636477202	12.2252024197	109.0	8.0	0.998001	22.6636477202	12.2252024197	21.48
dqn18	5	5	3	1.8179161548614502	22.6593818295	12.22567718	109.0	8.0	0.997002999	22.6593818295	12.22567718	21.39
dqn18	5	5	4	1.8996920585632324	22.6660424469	12.2295801096	109.0	8.0	0.996005996001	22.6660424469	12.2295801096	21.62
dqn18	5	5	5	1.9767370223999023	22.6627145086	12.22912299	109.0	8.0	0.995009990004999	22.6627145086	12.22912299	21.54
dqn18	5	5	6	2.0540196895599365	22.6709295072	12.236057168	109.0	8.0	0.994014980014994	22.6709295072	12.236057168	21.83
dqn18	5	5	7	2.136138439178467	22.6722793888	12.2343880604	109.0	8.0	0.993020965034979	22.6722793888	12.2343880604	21.83
dqn18	5	5	8	2.2126212120056152	22.6692643392	12.233672633	109.0	8.0	0.9920279440699441	22.6692643392	12.233672633	21.79
dqn18	5	5	9	2.288605213165283	22.6656279215	12.2335002657	109.0	8.0	0.9910359161258742	22.6656279215	12.2335002657	21.7
dqn18	5	5	10	2.3702592849731445	22.6716510903	12.2363525638	109.0	8.0	0.9900448802097482	22.6716510903	12.2363525638	21.99
dqn18	5	5	11	2.445709228515625	22.6717533479	12.2344484068	109.0	8.0	0.9890548353295385	22.6717533479	12.2344484068	22.06
dqn18	5	5	12	2.520475387573242	22.6731008717	12.2327820888	109.0	8.0	0.988065780494209	22.6731008717	12.2327820888	22.1
dqn18	5	5	13	2.6010513305664062	22.6741363212	12.2310190827	109.0	8.0	0.9870777147137147	22.6741363212	12.2310190827	22.21
dqn18	5	5	14	2.680131435394287	22.6733042937	12.2292071035	109.0	8.0	0.986090636999001	22.6733042937	12.2292071035	22.2
dqn18	5	5	15	2.7574737071990967	22.6727838258	12.227340659	109.0	8.0	0.9851045463620021	22.6727838258	12.227340659	22.22
dqn18	5	5	16	2.839749336242676	22.6713308458	12.2257170824	109.0	8.0	0.98411944181564	22.6713308458	12.2257170824	22.27
dqn18	5	5	17	2.9159255027770996	22.6673919801	12.2258574899	109.0	8.0	0.9831353223738244	22.6673919801	12.2258574899	22.17
dqn18	5	5	18	2.995626449584961	22.6786824114	12.2407199995	109.0	8.0	0.9821521870514506	22.6786824114	12.2407199995	22.63
dqn18	5	5	19	3.0776333808898926	22.6772289531	12.2390962546	109.0	8.0	0.9811700348643991	22.6772289531	12.2390962546	22.62
dqn18	5	5	20	3.157404899597168	22.6819875776	12.2401735881	109.0	8.0	0.9801888648295347	22.6819875776	12.2401735881	22.83
