Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn6	5	5	1	0.48403143882751465	21.3333333333	11.2967323424	60.0	9.0	0.999	21.3333333333	11.2967323424	20.3333333333
dqn6	5	5	2	0.551006555557251	21.2058823529	11.1534205035	60.0	9.0	0.998001	21.2058823529	11.1534205035	20.2058823529
dqn6	5	5	3	0.616713285446167	20.9428571429	11.0994024476	60.0	9.0	0.997002999	20.9428571429	11.0994024476	19.9428571429
dqn6	5	5	4	0.6812455654144287	20.9166666667	10.9452551871	60.0	9.0	0.996005996001	20.9166666667	10.9452551871	19.9166666667
dqn6	5	5	5	0.7512645721435547	21.3243243243	11.0699350667	60.0	9.0	0.995009990004999	21.3243243243	11.0699350667	20.3243243243
dqn6	5	5	6	0.8131415843963623	21.2894736842	10.9253637654	60.0	9.0	0.994014980014994	21.2894736842	10.9253637654	20.2894736842
dqn6	5	5	7	0.8767967224121094	21.3846153846	10.8003214212	60.0	9.0	0.993020965034979	21.3846153846	10.8003214212	20.3846153846
dqn6	5	5	8	0.9388198852539062	21.25	10.6975464477	60.0	9.0	0.9920279440699441	21.25	10.6975464477	20.25
dqn6	5	5	9	1.0064446926116943	21.0975609756	10.6101766107	60.0	9.0	0.9910359161258742	21.0975609756	10.6101766107	20.0975609756
dqn6	5	5	10	1.067507266998291	21.0952380952	10.4831145949	60.0	9.0	0.9900448802097482	21.0952380952	10.4831145949	20.0952380952
dqn6	5	5	11	1.1310656070709229	21.2790697674	10.4287741066	60.0	9.0	0.9890548353295385	21.2790697674	10.4287741066	20.2790697674
dqn6	5	5	12	1.1921756267547607	21.2954545455	10.3101440459	60.0	9.0	0.988065780494209	21.2954545455	10.3101440459	20.2954545455
dqn6	5	5	13	1.2568798065185547	21.2666666667	10.1967315025	60.0	9.0	0.9870777147137147	21.2666666667	10.1967315025	20.2666666667
dqn6	5	5	14	1.318617582321167	21.3695652174	10.1088826537	60.0	9.0	0.986090636999001	21.3695652174	10.1088826537	20.3695652174
dqn6	5	5	15	1.3808965682983398	21.2340425532	10.0429138053	60.0	9.0	0.9851045463620021	21.2340425532	10.0429138053	20.2340425532
