Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga6	3	3	10	0.15631580352783203	17.0	0.0	17.0	17.0	18.7
pga6	3	3	20	0.3617837429046631	19.0	2.0	21.0	17.0	24.2
pga6	3	3	30	0.5483858585357666	19.6666666667	1.88561808316	21.0	17.0	24.8333333333
pga6	3	3	40	0.7737376689910889	24.0	7.68114574787	37.0	17.0	26.725
pga6	3	3	50	0.9562218189239502	25.0	7.155417528	37.0	17.0	26.58
pga6	3	3	60	1.2544260025024414	24.6666666667	6.57436097444	37.0	17.0	29.1833333333
pga6	3	3	70	1.498091697692871	23.5714285714	6.6516838439	37.0	17.0	29.9857142857
pga6	3	3	80	1.7667574882507324	24.125	6.39213383777	37.0	17.0	31.0125
pga6	3	3	90	1.9808104038238525	24.0	6.03692342542	37.0	17.0	30.9333333333
pga6	3	3	100	2.2365217208862305	24.1	5.73498038358	37.0	17.0	31.53
pga6	3	3	110	2.4356749057769775	23.1818181818	6.19116939781	37.0	14.0	32.48
pga6	3	3	120	2.6411941051483154	23.0	5.95818764391	37.0	14.0	32.4
pga6	3	3	130	2.8877272605895996	24.0769230769	6.83274399729	37.0	14.0	33.35
pga6	3	3	140	3.254971981048584	25.2857142857	7.89600777453	41.0	14.0	35.49
pga6	3	3	150	3.5643997192382812	28.5333333333	14.3474349237	74.0	14.0	37.21
pga6	3	3	160	3.8275306224823	28.5625	13.8923033997	74.0	14.0	36.77
pga6	3	3	170	4.2089149951934814	29.6470588235	14.1585192665	74.0	14.0	38.75
pga6	3	3	180	4.6310882568359375	30.8333333333	14.6030818665	74.0	14.0	40.88
pga6	3	3	190	4.927252769470215	33.2631578947	17.5584500733	77.0	14.0	42.08
pga6	3	3	200	5.447967529296875	33.85	17.3039735321	77.0	14.0	45.97
pga6	3	3	210	5.8582775592803955	34.7142857143	17.323649833	77.0	14.0	48.98
pga6	3	3	220	6.387647867202759	37.7727272727	21.9750515941	102.0	14.0	53.82
pga6	3	3	230	7.032071590423584	42.1304347826	29.6593769142	138.0	14.0	59.64
pga6	3	3	240	7.713375568389893	43.25	29.5271767473	138.0	14.0	64.48
pga6	3	3	250	8.235210418701172	43.92	29.1162085444	138.0	14.0	67.8
pga6	3	3	260	8.782374382019043	45.0	29.0569732131	138.0	14.0	71.91
pga6	3	3	270	9.104502439498901	45.0740740741	28.5163058305	138.0	14.0	70.99
pga6	3	3	280	9.715633392333984	44.75	28.0530428704	138.0	14.0	73.9
pga6	3	3	290	10.284469366073608	44.6206896552	27.5736178171	138.0	14.0	77.87
pga6	3	3	300	11.077060461044312	43.7666666667	27.4974948354	138.0	14.0	81.66
pga6	3	3	310	11.959702253341675	43.3225806452	27.1594896346	138.0	14.0	88.58
pga6	3	3	320	12.749338626861572	46.03125	30.6925116834	138.0	14.0	92.52
