Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn12	4	4	1	0.4544339179992676	22.7575757576	11.6020643488	49.0	9.0	0.999	22.7575757576	11.6020643488	21.7575757576
dqn12	4	4	2	0.5168037414550781	22.4411764706	11.57378167	49.0	9.0	0.998001	22.4411764706	11.57378167	21.4411764706
dqn12	4	4	3	0.579848051071167	22.3428571429	11.4216407556	49.0	9.0	0.997002999	22.3428571429	11.4216407556	21.3428571429
dqn12	4	4	4	0.6428663730621338	22.4166666667	11.2703519614	49.0	9.0	0.996005996001	22.4166666667	11.2703519614	21.4166666667
dqn12	4	4	5	0.708106279373169	22.2702702703	11.1516539766	49.0	9.0	0.995009990004999	22.2702702703	11.1516539766	21.2702702703
dqn12	4	4	6	0.7695322036743164	21.9473684211	11.1778619753	49.0	9.0	0.994014980014994	21.9473684211	11.1778619753	20.9473684211
dqn12	4	4	7	0.8315951824188232	21.8205128205	11.0613019006	49.0	9.0	0.993020965034979	21.8205128205	11.0613019006	20.8205128205
dqn12	4	4	8	0.8948619365692139	21.75	10.9310338029	49.0	9.0	0.9920279440699441	21.75	10.9310338029	20.75
dqn12	4	4	9	0.9581787586212158	21.9268292683	10.8546724657	49.0	9.0	0.9910359161258742	21.9268292683	10.8546724657	20.9268292683
dqn12	4	4	10	1.021104335784912	22.0238095238	10.742634454	49.0	9.0	0.9900448802097482	22.0238095238	10.742634454	21.0238095238
dqn12	4	4	11	1.0837111473083496	22.2325581395	10.7028299003	49.0	9.0	0.9890548353295385	22.2325581395	10.7028299003	21.2325581395
dqn12	4	4	12	1.1476035118103027	22.4318181818	10.6608837415	49.0	9.0	0.988065780494209	22.4318181818	10.6608837415	21.4318181818
dqn12	4	4	13	1.2134983539581299	22.3333333333	10.5619863452	49.0	9.0	0.9870777147137147	22.3333333333	10.5619863452	21.3333333333
dqn12	4	4	14	1.2758255004882812	22.3043478261	10.448360731	49.0	9.0	0.986090636999001	22.3043478261	10.448360731	21.3043478261
dqn12	4	4	15	1.3368141651153564	22.170212766	10.3765676056	49.0	9.0	0.9851045463620021	22.170212766	10.3765676056	21.170212766
