Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga5	2	2	10	0.17192292213439941	23.0	0.0	23.0	23.0	17.2
pga5	2	2	20	0.2973771095275879	24.0	1.0	25.0	23.0	16.35
pga5	2	2	30	0.46384549140930176	21.6666666667	3.3993463424	25.0	17.0	17.6666666667
pga5	2	2	40	0.6357176303863525	21.5	2.95803989155	25.0	17.0	18.45
pga5	2	2	50	0.7674529552459717	22.0	2.82842712475	25.0	17.0	17.94
pga5	2	2	60	0.8942029476165771	21.8333333333	2.60874597375	25.0	17.0	17.55
pga5	2	2	70	1.0013983249664307	20.7142857143	3.65334624358	25.0	14.0	16.9142857143
pga5	2	2	80	1.1104710102081299	19.625	4.47038868556	25.0	12.0	16.4875
pga5	2	2	90	1.2401163578033447	19.1111111111	4.4583116995	25.0	12.0	16.3333333333
pga5	2	2	100	1.5091166496276855	19.5	4.3874821937	25.0	12.0	18.03
pga5	2	2	110	1.6650290489196777	20.1818181818	4.70624694747	27.0	12.0	18.16
pga5	2	2	120	1.9626014232635498	19.9166666667	4.59090284028	27.0	12.0	20.26
pga5	2	2	130	2.3038313388824463	19.7692307692	4.44026759682	27.0	12.0	22.28
pga5	2	2	140	2.579456329345703	20.7857142857	5.6338082962	34.0	12.0	23.52
pga5	2	2	150	2.8628973960876465	21.6666666667	6.36308799946	34.0	12.0	25.53
pga5	2	2	160	3.181389570236206	23.25	8.69266932536	47.0	12.0	27.55
pga5	2	2	170	3.6357650756835938	24.2352941176	9.30862605496	47.0	12.0	32.02
pga5	2	2	180	3.968601703643799	23.7222222222	9.29041056117	47.0	12.0	34.65
pga5	2	2	190	4.393555402755737	25.5789473684	11.9926108367	59.0	12.0	38.37
pga5	2	2	200	4.769521951675415	25.6	11.689311357	59.0	12.0	39.63
pga5	2	2	210	5.268707990646362	27.619047619	14.5486906316	68.0	12.0	43.77
pga5	2	2	220	5.649379730224609	28.5909090909	14.8955731401	68.0	12.0	44.74
pga5	2	2	230	6.309293508529663	31.347826087	19.4793283869	92.0	12.0	48.11
pga5	2	2	240	6.831456184387207	31.9583333333	19.2926565621	92.0	12.0	51.32
pga5	2	2	250	7.364022731781006	34.36	22.2654530607	92.0	12.0	54.28
pga5	2	2	260	7.890153169631958	34.4230769231	21.8353507959	92.0	12.0	57.21
pga5	2	2	270	8.307884693145752	34.8518518519	21.5384302597	92.0	12.0	56.78
pga5	2	2	280	8.927658081054688	36.1071428571	22.133264051	92.0	12.0	60.78
pga5	2	2	290	9.483703136444092	37.0344827586	22.2950168526	92.0	12.0	62.72
pga5	2	2	300	10.036402463912964	37.5	22.0631668927	92.0	12.0	65.0
pga5	2	2	310	10.715046882629395	38.5161290323	22.4066104413	92.0	12.0	67.09
pga5	2	2	320	11.374220132827759	38.96875	22.1972469788	92.0	12.0	70.52
pga5	2	2	330	11.9689302444458	39.4848484848	22.0524460433	92.0	12.0	70.65
pga5	2	2	340	13.060706853866577	44.2058823529	34.7493372021	200.0	12.0	76.41
pga5	2	2	350	13.900931358337402	44.6857142857	34.3634119615	200.0	12.0	79.79
pga5	2	2	360	14.825515031814575	46.8888888889	36.3033345406	200.0	12.0	86.04
pga5	2	2	370	15.894232273101807	48.4864864865	37.0701465243	200.0	12.0	94.34
pga5	2	2	380	16.786567211151123	50.6842105263	38.945376905	200.0	12.0	97.82
pga5	2	2	390	17.802897691726685	53.2051282051	41.4649555384	200.0	12.0	104.25
pga5	2	2	400	18.872196674346924	54.625	41.8925336426	200.0	12.0	111.3
pga5	2	2	410	19.98508644104004	56.3902439024	42.8581768097	200.0	12.0	117.9
pga5	2	2	420	21.004189491271973	56.9047619048	42.4728538087	200.0	12.0	122.92
pga5	2	2	430	22.008448600769043	58.2093023256	42.8190123712	200.0	12.0	129.59
pga5	2	2	440	23.05927872657776	59.1136363636	42.7430036322	200.0	12.0	130.94
pga5	2	2	450	24.44865655899048	62.2444444444	47.0919457872	200.0	12.0	138.95
pga5	2	2	460	25.743425369262695	65.2391304348	50.7248266042	200.0	12.0	142.48
pga5	2	2	470	26.826270580291748	66.5531914894	50.9675777252	200.0	12.0	142.88
pga5	2	2	480	28.039691925048828	67.9166666667	51.2928005561	200.0	12.0	147.35
pga5	2	2	490	29.296581268310547	70.1836734694	53.1408115848	200.0	12.0	150.14
pga5	2	2	500	30.700080156326294	71.66	53.6121665296	200.0	12.0	153.95
pga5	2	2	510	31.873692274093628	74.1764705882	55.9869403127	200.0	12.0	155.48
pga5	2	2	520	33.029006004333496	76.5961538462	58.0762958448	200.0	12.0	158.52
pga5	2	2	530	34.147523164749146	78.2075471698	58.6876472781	200.0	12.0	160.52
pga5	2	2	540	35.399515867233276	80.462962963	60.4157549243	200.0	12.0	163.88
pga5	2	2	550	36.61140418052673	82.0727272727	61.0215623725	200.0	12.0	163.43
pga5	2	2	560	37.852537631988525	83.8035714286	61.8215807335	200.0	12.0	164.51
pga5	2	2	570	39.26546835899353	85.8421052632	63.1472213203	200.0	12.0	170.01
pga5	2	2	580	40.44936013221741	87.8103448276	64.3400065644	200.0	12.0	171.31
pga5	2	2	590	41.782795667648315	89.7118644068	65.4155040057	200.0	12.0	174.36
pga5	2	2	600	42.973365783691406	91.2833333333	65.981586236	200.0	12.0	173.95
pga5	2	2	610	44.32528257369995	93.0655737705	66.8788650122	200.0	12.0	176.26
pga5	2	2	620	45.70763874053955	94.7903225806	67.6912194946	200.0	12.0	178.93
pga5	2	2	630	47.02688932418823	95.6825396825	67.5183279989	200.0	12.0	181.27
pga5	2	2	640	48.25160527229309	97.3125	68.2266157284	200.0	12.0	182.31
