Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga5	4	4	10	0.1485743522644043	31.0	0.0	31.0	31.0	16.9
pga5	4	4	20	0.2411642074584961	21.5	9.5	31.0	12.0	14.65
pga5	4	4	30	0.3649435043334961	21.3333333333	7.76029781788	31.0	12.0	15.5
pga5	4	4	40	0.4785003662109375	18.5	8.32165848855	31.0	10.0	15.575
pga5	4	4	50	0.6405401229858398	17.6	7.65767588763	31.0	10.0	17.0
pga5	4	4	60	0.8068511486053467	25.8333333333	19.6927792745	67.0	10.0	18.0666666667
pga5	4	4	70	0.9446182250976562	24.4285714286	18.5538378229	67.0	10.0	18.2
pga5	4	4	80	1.1193068027496338	27.625	19.3063299205	67.0	10.0	19.05
pga5	4	4	90	1.305760145187378	29.0	18.6130181444	67.0	10.0	19.8555555556
pga5	4	4	100	1.5138068199157715	28.0	17.9108905418	67.0	10.0	20.87
pga5	4	4	110	1.733992576599121	28.8181818182	17.2722487972	67.0	10.0	22.26
pga5	4	4	120	1.9361274242401123	27.4166666667	17.1777876599	67.0	10.0	23.91
pga5	4	4	130	2.1513638496398926	28.6153846154	17.0182637709	67.0	10.0	25.23
pga5	4	4	140	2.395045518875122	28.4285714286	16.413036133	67.0	10.0	27.07
pga5	4	4	150	2.622323751449585	28.3333333333	15.8605030045	67.0	10.0	28.06
pga5	4	4	160	2.8520257472991943	28.9375	15.534110652	67.0	10.0	28.99
pga5	4	4	170	3.1581804752349854	29.8235294118	15.4814321199	67.0	10.0	31.41
pga5	4	4	180	3.4461450576782227	29.8888888889	15.0476609068	67.0	10.0	33.11
pga5	4	4	190	3.7215516567230225	30.3684210526	14.7869449046	67.0	10.0	34.45
pga5	4	4	200	4.014009237289429	31.75	15.6200992314	67.0	10.0	35.71
pga5	4	4	210	4.291475534439087	31.8095238095	15.2459801029	67.0	10.0	36.66
pga5	4	4	220	4.627977132797241	32.7727272727	15.5356827342	67.0	10.0	38.69
pga5	4	4	230	4.92920994758606	33.0	15.2315462117	67.0	10.0	40.03
pga5	4	4	240	5.237399578094482	33.125	14.9228920901	67.0	10.0	41.09
pga5	4	4	250	5.540313243865967	33.0	14.6342065039	67.0	10.0	42.22
pga5	4	4	260	5.814124345779419	33.6153846154	14.676189306	67.0	10.0	42.88
pga5	4	4	270	6.307796001434326	35.2222222222	16.5693454873	77.0	10.0	45.8
pga5	4	4	280	6.646481990814209	35.25	16.2714144613	77.0	10.0	46.46
pga5	4	4	290	7.041185617446899	35.9655172414	16.4305912304	77.0	10.0	48.24
pga5	4	4	300	7.3740270137786865	35.9	16.1582796114	77.0	10.0	48.76
pga5	4	4	310	7.82054328918457	40.2258064516	28.531487617	170.0	10.0	51.31
pga5	4	4	320	8.229490756988525	40.0	28.1102739225	170.0	10.0	52.38
pga5	4	4	330	8.570687770843506	39.5757575758	27.7849210283	170.0	10.0	52.95
pga5	4	4	340	8.939111471176147	38.8235294118	27.7122510477	170.0	10.0	53.84
pga5	4	4	350	9.349543809890747	38.4571428571	27.3969162573	170.0	10.0	55.39
pga5	4	4	360	9.95594048500061	38.8055555556	27.0922492447	170.0	10.0	60.41
pga5	4	4	370	10.407385349273682	38.8648648649	26.7259992478	170.0	10.0	59.77
pga5	4	4	380	10.895856857299805	39.3947368421	26.568223475	170.0	10.0	62.14
pga5	4	4	390	11.449336290359497	39.9230769231	26.426855625	170.0	10.0	64.51
pga5	4	4	400	12.034378290176392	41.725	28.4174132355	170.0	10.0	68.35
pga5	4	4	410	12.655415773391724	41.8780487805	28.0854055685	170.0	10.0	70.9
pga5	4	4	420	13.410770893096924	44.2380952381	31.5970233105	170.0	10.0	75.95
pga5	4	4	430	14.480754375457764	45.0465116279	31.6638988097	170.0	10.0	81.5
pga5	4	4	440	15.148557901382446	46.3636363636	32.4717295988	170.0	10.0	85.99
pga5	4	4	450	15.809833526611328	46.7777777778	32.2262066502	170.0	10.0	89.74
pga5	4	4	460	16.461331367492676	48.0869565217	33.0617512404	170.0	10.0	90.32
pga5	4	4	470	17.265997886657715	49.0	33.2891906295	170.0	10.0	95.7
pga5	4	4	480	17.982889890670776	50.625	34.7734483239	170.0	10.0	98.87
pga5	4	4	490	18.64530348777771	50.612244898	34.4169015945	170.0	10.0	100.44
pga5	4	4	500	19.30154848098755	50.94	34.1481536836	170.0	10.0	101.38
pga5	4	4	510	19.98330330848694	52.1176470588	34.8220389188	170.0	10.0	102.24
pga5	4	4	520	20.62015151977539	51.6153846154	34.6716209857	170.0	10.0	100.62
pga5	4	4	530	21.257346868515015	54.0566037736	38.5919216761	181.0	10.0	99.57
pga5	4	4	540	21.911624670028687	54.4259259259	38.3273434218	181.0	10.0	99.22
pga5	4	4	550	22.581260204315186	55.6909090909	39.0984178835	181.0	10.0	99.38
pga5	4	4	560	23.288483142852783	55.6785714286	38.7478603754	181.0	10.0	100.33
pga5	4	4	570	23.88759684562683	55.9824561404	38.4737282101	181.0	10.0	97.16
pga5	4	4	580	24.565371990203857	56.2413793103	38.190678744	181.0	10.0	96.74
pga5	4	4	590	25.21294665336609	56.5762711864	37.9514423878	181.0	10.0	96.63
pga5	4	4	600	25.788982391357422	57.8666666667	38.9172055637	181.0	10.0	95.49
pga5	4	4	610	26.558944702148438	59.1475409836	39.8517071093	181.0	10.0	96.83
pga5	4	4	620	27.36305046081543	60.3709677419	40.6675085775	181.0	10.0	99.22
pga5	4	4	630	28.472374439239502	62.5873015873	43.9561956991	200.0	10.0	106.26
pga5	4	4	640	29.71703028678894	64.453125	46.0573452636	200.0	10.0	115.24
pga5	4	4	650	30.922687768936157	66.4153846154	48.3225993658	200.0	10.0	123.12
pga5	4	4	660	32.11199641227722	68.4393939394	50.6554399806	200.0	10.0	130.17
pga5	4	4	670	33.43560290336609	70.0298507463	51.9097868865	200.0	10.0	138.59
pga5	4	4	680	34.57829427719116	71.9264705882	53.8145825897	200.0	10.0	145.34
pga5	4	4	690	35.733710289001465	73.7826086957	55.5726106986	200.0	10.0	152.73
pga5	4	4	700	36.83706617355347	75.0428571429	56.1585601449	200.0	10.0	160.69
pga5	4	4	710	38.04921269416809	75.8591549296	56.1783617746	200.0	10.0	167.24
pga5	4	4	720	39.60053324699402	77.5833333333	57.6475763199	200.0	10.0	172.95
pga5	4	4	730	40.62837219238281	78.0547945205	57.3909664055	200.0	10.0	171.51
pga5	4	4	740	41.609347343444824	79.7027027027	58.7150079184	200.0	10.0	167.39
pga5	4	4	750	42.49557638168335	80.36	58.5957086028	200.0	10.0	162.63
pga5	4	4	760	43.4323947429657	81.4342105263	58.9476430327	200.0	10.0	158.81
pga5	4	4	770	44.251564264297485	82.0	58.7709619968	200.0	10.0	153.65
pga5	4	4	780	45.01493310928345	82.2820512821	58.4454375039	200.0	10.0	148.21
pga5	4	4	790	45.723761320114136	82.7341772152	58.211467151	200.0	10.0	141.71
pga5	4	4	800	46.41967248916626	83.0375	57.9092919465	200.0	10.0	135.58
pga5	4	4	810	47.088454484939575	82.8641975309	57.5715878757	200.0	10.0	125.62
