Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga10	5	5	2	0.0537872314453125	14.0	0.0	14.0	14.0	22.0
pga10	5	5	4	0.12249255180358887	26.5	12.5	39.0	14.0	35.25
pga10	5	5	6	0.17038249969482422	25.0	10.4243305141	39.0	14.0	35.0
pga10	5	5	8	0.22170376777648926	30.5	13.1244047484	47.0	14.0	35.625
pga10	5	5	10	0.2695004940032959	35.2	15.0386169577	54.0	14.0	35.5
pga10	5	5	12	0.29842615127563477	34.1666666667	13.9214063785	54.0	14.0	33.0
pga10	5	5	14	0.3257324695587158	31.2857142857	14.694160995	54.0	14.0	30.9285714286
pga10	5	5	16	0.3687624931335449	30.25	14.0156162904	54.0	14.0	30.6875
pga10	5	5	18	0.42443346977233887	33.1111111111	15.4951206976	56.0	14.0	31.7777777778
pga10	5	5	20	0.45449042320251465	31.9	15.1423247885	56.0	14.0	30.6
pga10	5	5	22	0.48868870735168457	30.2727272727	15.3272835113	56.0	14.0	30.0454545455
pga10	5	5	24	0.5801162719726562	33.5	18.1636083053	69.0	14.0	33.0
pga10	5	5	26	0.6032602787017822	32.5384615385	17.7660669844	69.0	14.0	31.6923076923
pga10	5	5	28	0.6354224681854248	31.6428571429	17.4216906792	69.0	14.0	31.0714285714
pga10	5	5	30	0.6683223247528076	30.6	17.2773454751	69.0	14.0	30.5333333333
pga10	5	5	32	0.7014284133911133	30.375	16.7513991953	69.0	14.0	30.0625
pga10	5	5	34	0.7495684623718262	30.9411764706	16.4082855262	69.0	14.0	30.3529411765
pga10	5	5	36	0.8199224472045898	34.0	20.3306009093	86.0	14.0	31.4444444444
pga10	5	5	38	0.8799324035644531	34.2105263158	19.8085014906	86.0	14.0	32.1052631579
pga10	5	5	40	0.9356601238250732	33.5	19.5537720146	86.0	14.0	32.475
pga10	5	5	42	0.9618935585021973	32.5714285714	19.5291514179	86.0	14.0	31.7857142857
pga10	5	5	44	1.0162785053253174	33.3636363636	19.4224459057	86.0	14.0	32.1363636364
pga10	5	5	46	1.0840697288513184	34.652173913	19.9338224604	86.0	14.0	32.8260869565
pga10	5	5	48	1.2491354942321777	37.5	23.8187601133	103.0	14.0	36.6666666667
pga10	5	5	50	1.3083956241607666	36.96	23.4869836292	103.0	14.0	36.8
pga10	5	5	52	1.3789706230163574	36.4615384615	23.1653434271	103.0	14.0	37.3461538462
pga10	5	5	54	1.4490513801574707	37.3703703704	23.199853365	103.0	14.0	37.8703703704
pga10	5	5	56	1.5355224609375	38.2857142857	23.2730026653	103.0	14.0	38.7678571429
pga10	5	5	58	1.635608434677124	40.0689655172	24.7385376237	103.0	14.0	39.9827586207
pga10	5	5	60	1.7201268672943115	40.2333333333	24.3388349945	103.0	14.0	40.7666666667
pga10	5	5	62	1.7890794277191162	40.5161290323	23.993105149	103.0	14.0	41.0322580645
pga10	5	5	64	1.8788301944732666	41.1875	23.9092522625	103.0	14.0	41.78125
pga10	5	5	66	1.9609763622283936	41.4545454545	23.5926168588	103.0	14.0	42.3181818182
pga10	5	5	68	2.086488723754883	43.0	24.8808927398	103.0	14.0	43.7941176471
pga10	5	5	70	2.1507532596588135	43.2285714286	24.5590666578	103.0	14.0	43.8571428571
pga10	5	5	72	2.266450881958008	45.4166666667	27.4584281738	122.0	14.0	45.0555555556
pga10	5	5	74	2.405143976211548	48.0540540541	31.3687277102	143.0	14.0	46.6621621622
pga10	5	5	76	2.4933388233184814	47.8157894737	30.9871410199	143.0	14.0	47.1447368421
pga10	5	5	78	2.5780563354492188	47.2564102564	30.7810447405	143.0	14.0	47.4871794872
pga10	5	5	80	2.680551290512085	48.675	31.6586382367	143.0	14.0	48.1375
pga10	5	5	82	2.74865984916687	48.8536585366	31.2905822157	143.0	14.0	48.1585365854
pga10	5	5	84	2.808156967163086	48.5476190476	30.977874117	143.0	14.0	48.0595238095
pga10	5	5	86	2.939013719558716	50.5813953488	33.3321777337	143.0	14.0	49.1976744186
pga10	5	5	88	3.0599026679992676	52.0227272727	34.2799229847	143.0	14.0	50.125
pga10	5	5	90	3.1132619380950928	51.5777777778	34.0251468371	143.0	14.0	49.8333333333
pga10	5	5	92	3.206758737564087	51.4565217391	33.6631048981	143.0	14.0	50.2173913043
pga10	5	5	94	3.275294780731201	51.4680851064	33.3031536835	143.0	14.0	50.1914893617
pga10	5	5	96	3.404425621032715	52.4791666667	33.6755286913	143.0	14.0	51.1458333333
pga10	5	5	98	3.467785596847534	52.0612244898	33.4556716544	143.0	14.0	51.0102040816
pga10	5	5	100	3.631453514099121	52.66	33.3835947735	143.0	14.0	52.4
pga10	5	5	102	3.725529909133911	52.3137254902	33.1452479048	143.0	14.0	53.34
pga10	5	5	104	3.8995323181152344	54.1346153846	35.3069119656	147.0	14.0	54.97
pga10	5	5	106	4.034905433654785	53.9433962264	34.9994151403	147.0	14.0	56.19
pga10	5	5	108	4.135631799697876	54.6666666667	35.0713558335	147.0	14.0	56.95
pga10	5	5	110	4.276258230209351	54.6181818182	34.7528891718	147.0	14.0	58.31
pga10	5	5	112	4.425551891326904	55.1964285714	34.7071522286	147.0	14.0	60.12
pga10	5	5	114	4.602377891540527	56.0526315789	34.9929421719	147.0	14.0	62.07
pga10	5	5	116	4.737090587615967	56.9827586207	35.3935954558	147.0	14.0	63.33
pga10	5	5	118	4.8862645626068115	58.2033898305	36.3027662302	147.0	14.0	64.62
pga10	5	5	120	4.978841543197632	58.8666666667	36.3576982525	147.0	14.0	65.55
pga10	5	5	122	5.147704601287842	59.9180327869	36.9666642393	147.0	14.0	67.59
pga10	5	5	124	5.363827466964722	61.0806451613	37.7749269921	147.0	14.0	69.55
pga10	5	5	126	5.630338191986084	63.2857142857	41.3008430566	200.0	14.0	73.21
pga10	5	5	128	5.762070417404175	63.84375	41.2155988181	200.0	14.0	74.67
pga10	5	5	130	5.995359897613525	65.9384615385	44.1974161873	200.0	14.0	77.67
pga10	5	5	132	6.2382097244262695	66.4242424242	44.0358189625	200.0	14.0	79.76
pga10	5	5	134	6.76468563079834	68.1940298507	46.0101347713	200.0	14.0	82.6
pga10	5	5	136	7.336421251296997	70.0588235294	48.1538228746	200.0	14.0	85.53
pga10	5	5	138	7.636583089828491	70.9855072464	48.4105308802	200.0	14.0	87.3
pga10	5	5	140	7.884371280670166	72.4142857143	49.5071402807	200.0	14.0	90.2
pga10	5	5	142	8.090596914291382	74.0563380282	51.0409632023	200.0	14.0	92.89
pga10	5	5	144	8.28638768196106	74.3472222222	50.7445015418	200.0	14.0	95.03
pga10	5	5	146	8.529758214950562	76.0684931507	52.4695159422	200.0	14.0	97.66
pga10	5	5	148	8.795583486557007	77.7432432432	54.0425410036	200.0	14.0	99.14
pga10	5	5	150	8.956983089447021	79.1466666667	55.021860706	200.0	14.0	100.73
pga10	5	5	152	9.224342584609985	80.7368421053	56.3668361859	200.0	14.0	103.69
pga10	5	5	154	9.429547548294067	82.2857142857	57.604531104	200.0	14.0	105.72
pga10	5	5	156	9.611795425415039	83.4743589744	58.1767255337	200.0	14.0	107.19
pga10	5	5	158	9.739487886428833	83.7974683544	57.8777366407	200.0	14.0	107.56
pga10	5	5	160	9.909096717834473	84.0875	57.5726049762	200.0	14.0	108.89
pga10	5	5	162	10.15863585472107	85.5185185185	58.6302730364	200.0	14.0	111.63
pga10	5	5	164	10.38863205909729	86.1951219512	58.5889856927	200.0	14.0	113.72
pga10	5	5	166	10.628808975219727	87.1204819277	58.8347486846	200.0	14.0	116.12
pga10	5	5	168	10.770949125289917	87.1785714286	58.4858877391	200.0	14.0	116.41
pga10	5	5	170	10.946025133132935	87.8705882353	58.4857525607	200.0	14.0	118.1
pga10	5	5	172	11.113744258880615	88.4069767442	58.3546450806	200.0	14.0	118.95
pga10	5	5	174	11.275019645690918	88.3448275862	58.021166884	200.0	14.0	119.08
pga10	5	5	176	11.46487021446228	88.9431818182	57.9598916875	200.0	14.0	120.61
pga10	5	5	178	11.661128282546997	89.6404494382	58.0033410876	200.0	14.0	122.28
pga10	5	5	180	11.881311416625977	90.5	58.2474129135	200.0	14.0	124.17
pga10	5	5	182	12.056674480438232	91.1098901099	58.2147314443	200.0	14.0	125.83
pga10	5	5	184	12.320493698120117	92.2934782609	58.9881229835	200.0	14.0	128.93
pga10	5	5	186	12.585246801376343	93.4516129032	59.7124860647	200.0	14.0	130.97
pga10	5	5	188	12.850560188293457	94.585106383	60.3915256797	200.0	14.0	133.15
pga10	5	5	190	13.105769395828247	95.5578947368	60.8087105584	200.0	14.0	136.17
pga10	5	5	192	13.372591733932495	96.6458333333	61.4135536016	200.0	14.0	138.8
pga10	5	5	194	13.618711709976196	97.7113402062	61.9816997872	200.0	14.0	141.46
pga10	5	5	196	13.883695602416992	98.7551020408	62.5156406918	200.0	14.0	143.52
pga10	5	5	198	14.152328491210938	99.7777777778	63.0176431212	200.0	14.0	146.61
pga10	5	5	200	14.417844533920288	100.78	63.4897755548	200.0	14.0	148.18
pga10	5	5	202	14.681768417358398	101.762376238	63.9339307046	200.0	14.0	150.78
pga10	5	5	204	14.94728708267212	102.725490196	64.3518448724	200.0	14.0	152.16
pga10	5	5	206	15.218468427658081	103.669902913	64.7451146486	200.0	14.0	154.23
pga10	5	5	208	15.494627475738525	104.596153846	65.1152113906	200.0	14.0	156.7
pga10	5	5	210	15.759536504745483	105.504761905	65.4634938339	200.0	14.0	158.62
pga10	5	5	212	16.02633786201477	106.396226415	65.7912191258	200.0	14.0	160.38
pga10	5	5	214	16.295227766036987	107.271028037	66.0995525164	200.0	14.0	162.04
pga10	5	5	216	16.5616135597229	108.12962963	66.3895759043	200.0	14.0	164.18
pga10	5	5	218	16.831308364868164	108.972477064	66.6622953986	200.0	14.0	166.06
pga10	5	5	220	17.095789194107056	109.8	66.9186480329	200.0	14.0	168.71
pga10	5	5	222	17.36367416381836	110.612612613	67.1595077451	200.0	14.0	170.16
pga10	5	5	224	17.632505416870117	111.410714286	67.3856907197	200.0	14.0	170.87
pga10	5	5	226	17.894020795822144	112.194690265	67.5979601733	200.0	14.0	170.87
pga10	5	5	228	18.157198429107666	112.964912281	67.7970306528	200.0	14.0	172.93
pga10	5	5	230	18.42162275314331	113.72173913	67.9835719064	200.0	14.0	173.45
pga10	5	5	232	18.68359065055847	114.465517241	68.1582123767	200.0	14.0	174.88
pga10	5	5	234	18.928693056106567	115.196581197	68.3215423619	200.0	14.0	175.0
pga10	5	5	236	19.199628353118896	115.915254237	68.4741168805	200.0	14.0	175.05
pga10	5	5	238	19.46949601173401	116.621848739	68.6164582747	200.0	14.0	176.38
pga10	5	5	240	19.741294860839844	117.316666667	68.7490585794	200.0	14.0	176.67
pga10	5	5	242	19.967792510986328	117.537190083	68.5069871953	200.0	14.0	177.04
pga10	5	5	244	20.1688871383667	117.803278689	68.2883999155	200.0	14.0	177.07
pga10	5	5	246	20.398958683013916	118.032520325	68.0573568432	200.0	14.0	176.81
pga10	5	5	248	20.652502059936523	118.532258065	68.0085900034	200.0	14.0	176.61
pga10	5	5	250	20.878994464874268	118.808	67.8055686209	200.0	14.0	177.55
pga10	5	5	252	21.06907343864441	119.198412698	67.6768723058	200.0	14.0	176.44
pga10	5	5	254	21.61653709411621	119.527559055	67.5110754135	200.0	14.0	176.57
pga10	5	5	256	21.875415802001953	119.6015625	67.2520143569	200.0	14.0	176.74
pga10	5	5	258	22.058858633041382	119.76744186	67.0171228413	200.0	14.0	177.64
