Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga3	5	5	10	0.17380595207214355	13.0	0.0	13.0	13.0	19.3
pga3	5	5	20	0.29223155975341797	11.5	1.5	13.0	10.0	17.3
pga3	5	5	30	0.39917564392089844	12.0	1.41421356237	13.0	10.0	16.0
pga3	5	5	40	0.5352027416229248	13.0	2.12132034356	16.0	10.0	16.175
pga3	5	5	50	0.642848014831543	13.6	2.24499443206	16.0	10.0	15.76
pga3	5	5	60	0.7617645263671875	14.6666666667	3.14466037735	20.0	10.0	15.8166666667
pga3	5	5	70	0.9888758659362793	15.8571428571	4.1206300291	23.0	10.0	16.3857142857
pga3	5	5	80	1.1740343570709229	15.625	3.903123749	23.0	10.0	16.7125
pga3	5	5	90	1.3436658382415771	15.7777777778	3.70518488901	23.0	10.0	16.7111111111
pga3	5	5	100	1.5380134582519531	15.8	3.51567916625	23.0	10.0	17.01
pga3	5	5	110	1.7337262630462646	17.6363636364	6.70512324167	36.0	10.0	17.03
pga3	5	5	120	1.9281933307647705	20.25	10.7867588583	49.0	10.0	17.47
pga3	5	5	130	2.076622724533081	20.6923076923	10.4762340223	49.0	10.0	17.77
pga3	5	5	140	2.2248966693878174	20.5	10.1189355736	49.0	10.0	17.7
pga3	5	5	150	2.4194138050079346	19.8	10.1206060425	49.0	10.0	18.2
pga3	5	5	160	2.604734420776367	19.75	9.80114789196	49.0	10.0	18.78
pga3	5	5	170	2.763127088546753	21.7647058824	12.4642048035	54.0	10.0	18.88
pga3	5	5	180	2.8921873569488525	22.3888888889	12.3834068589	54.0	10.0	18.65
pga3	5	5	190	3.0569307804107666	21.8947368421	12.2340970322	54.0	10.0	19.23
pga3	5	5	200	3.2054100036621094	21.35	12.1584332872	54.0	10.0	19.33
pga3	5	5	210	3.423649549484253	23.0476190476	14.0863871825	57.0	10.0	20.46
pga3	5	5	220	3.5703415870666504	22.9090909091	13.7771520045	57.0	10.0	20.55
pga3	5	5	230	3.7543771266937256	22.3913043478	13.6914417268	57.0	10.0	21.47
pga3	5	5	240	3.877070903778076	22.0833333333	13.4843015722	57.0	10.0	21.55
pga3	5	5	250	4.026443719863892	22.2	13.2242202039	57.0	10.0	21.77
pga3	5	5	260	4.164249420166016	21.9615384615	13.0221136451	57.0	10.0	21.53
pga3	5	5	270	4.272451400756836	21.4814814815	13.0110220237	57.0	9.0	20.92
pga3	5	5	280	4.42776083946228	22.0714285714	13.1391687371	57.0	9.0	21.45
pga3	5	5	290	4.6274943351745605	21.8275862069	12.9749598777	57.0	9.0	22.03
pga3	5	5	300	4.799337387084961	22.9333333333	14.0781943287	57.0	9.0	22.42
pga3	5	5	310	4.960620403289795	22.6774193548	13.9200182999	57.0	9.0	21.57
pga3	5	5	320	5.094850540161133	22.5	13.7363568678	57.0	9.0	21.41
pga3	5	5	330	5.242470741271973	22.303030303	13.5724427771	57.0	9.0	20.9
pga3	5	5	340	5.464876174926758	22.2058823529	13.382999338	57.0	9.0	22.35
pga3	5	5	350	5.664378643035889	22.4	13.2389037095	57.0	9.0	22.99
pga3	5	5	360	5.836677551269531	22.6388888889	13.1300181471	57.0	9.0	23.32
pga3	5	5	370	6.0691564083099365	23.3513513514	13.6386101698	57.0	9.0	25.1
pga3	5	5	380	6.235602617263794	23.3947368421	13.4605456089	57.0	9.0	25.04
pga3	5	5	390	6.423935413360596	24.0256410256	13.8443493601	57.0	9.0	24.81
pga3	5	5	400	6.540613174438477	23.725	13.7985280012	57.0	9.0	23.93
pga3	5	5	410	6.722287178039551	24.3902439024	14.2638517166	57.0	9.0	23.97
pga3	5	5	420	6.864224910736084	24.3095238095	14.1024957184	57.0	9.0	23.92
pga3	5	5	430	7.0092902183532715	24.7906976744	14.2821373873	57.0	9.0	23.86
pga3	5	5	440	7.143529176712036	24.7954545455	14.1189420564	57.0	9.0	22.61
pga3	5	5	450	7.331434488296509	24.9333333333	13.9911082874	57.0	9.0	22.47
pga3	5	5	460	7.5103538036346436	25.0217391304	13.8508972091	57.0	9.0	22.67
pga3	5	5	470	7.6835036277771	24.914893617	13.7219032661	57.0	9.0	21.83
