Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn16	3	3	1	1.271286964416504	22.1568259919	11.66109038	107.0	8.0	0.999	22.1568259919	11.66109038	23.64
dqn16	3	3	2	1.3397305011749268	22.157401624	11.6593148161	107.0	8.0	0.998001	22.157401624	11.6593148161	23.68
dqn16	3	3	3	1.4083049297332764	22.1579768967	11.6575400622	107.0	8.0	0.997002999	22.1579768967	11.6575400622	23.81
dqn16	3	3	4	1.4767446517944336	22.1557428215	11.6564064612	107.0	8.0	0.996005996001	22.1557428215	11.6564064612	23.79
dqn16	3	3	5	1.5471346378326416	22.1538221529	11.6550949091	107.0	8.0	0.995009990004999	22.1538221529	11.6550949091	23.67
dqn16	3	3	6	1.6147198677062988	22.1519026825	11.6537837115	107.0	8.0	0.994014980014994	22.1519026825	11.6537837115	23.6
dqn16	3	3	7	1.6849133968353271	22.1499844091	11.6524728683	107.0	8.0	0.993020965034979	22.1499844091	11.6524728683	23.51
dqn16	3	3	8	1.7539350986480713	22.1496259352	11.6506742544	107.0	8.0	0.9920279440699441	22.1496259352	11.6506742544	23.45
dqn16	3	3	9	1.82204008102417	22.1470863197	11.6497468567	107.0	8.0	0.9910359161258742	22.1470863197	11.6497468567	23.33
dqn16	3	3	10	1.8906347751617432	22.1448598131	11.6486149644	107.0	8.0	0.9900448802097482	22.1448598131	11.6486149644	22.82
dqn16	3	3	11	1.9609532356262207	22.1420118343	11.6479186513	107.0	8.0	0.9890548353295385	22.1420118343	11.6479186513	22.85
dqn16	3	3	12	2.0306358337402344	22.1425902864	11.6461514502	107.0	8.0	0.988065780494209	22.1425902864	11.6461514502	22.87
dqn16	3	3	13	2.099226951599121	22.1391223156	11.645997595	107.0	8.0	0.9870777147137147	22.1391223156	11.645997595	22.69
dqn16	3	3	14	2.167292356491089	22.1356565028	11.6458428017	107.0	8.0	0.986090636999001	22.1356565028	11.6458428017	22.65
dqn16	3	3	15	2.2381577491760254	22.1402799378	11.64698125	107.0	8.0	0.9851045463620021	22.1402799378	11.64698125	22.87
dqn16	3	3	16	2.307582139968872	22.1389925373	11.6453991077	107.0	8.0	0.98411944181564	22.1389925373	11.6453991077	22.96
dqn16	3	3	17	2.3755640983581543	22.1386384831	11.6436063006	107.0	8.0	0.9831353223738244	22.1386384831	11.6436063006	22.88
dqn16	3	3	18	2.4436328411102295	22.1382846489	11.6418143211	107.0	8.0	0.9821521870514506	22.1382846489	11.6418143211	22.97
dqn16	3	3	19	2.5126185417175293	22.1354457906	11.6411198436	107.0	8.0	0.9811700348643991	22.1354457906	11.6411198436	22.88
dqn16	3	3	20	2.582390785217285	22.1425465839	11.6462823103	107.0	8.0	0.9801888648295347	22.1425465839	11.6462823103	23.15
dqn16	3	3	21	2.653200626373291	22.1418814033	11.6445354789	107.0	8.0	0.9792086759647052	22.1418814033	11.6445354789	23.23
dqn16	3	3	22	2.721768617630005	22.1402855369	11.643080587	107.0	8.0	0.9782294672887405	22.1402855369	11.643080587	23.29
dqn16	3	3	23	2.792147159576416	22.1424139001	11.641901064	107.0	8.0	0.9772512378214517	22.1424139001	11.641901064	23.45
dqn16	3	3	24	2.8604037761688232	22.1405086849	11.6405979373	107.0	8.0	0.9762739865836303	22.1405086849	11.6405979373	23.43
dqn16	3	3	25	2.9297897815704346	22.1370542636	11.6404456881	107.0	8.0	0.9752977125970467	22.1370542636	11.6404456881	23.3
dqn16	3	3	26	2.9997856616973877	22.1373217607	11.6386513012	107.0	8.0	0.9743224148844496	22.1373217607	11.6386513012	23.31
dqn16	3	3	27	3.0693044662475586	22.1360396653	11.6370756806	107.0	8.0	0.9733480924695651	22.1360396653	11.6370756806	23.26
dqn16	3	3	28	3.138176918029785	22.134448575	11.6356240752	107.0	8.0	0.9723747443770956	22.134448575	11.6356240752	22.94
dqn16	3	3	29	3.208287477493286	22.1362650976	11.6342799749	107.0	8.0	0.9714023696327185	22.1362650976	11.6342799749	23.03
dqn16	3	3	30	3.2767269611358643	22.1393188854	11.6337731169	107.0	8.0	0.9704309672630859	22.1393188854	11.6337731169	23.17
dqn16	3	3	31	3.3454620838165283	22.1377282575	11.6323239184	107.0	8.0	0.9694605362958227	22.1377282575	11.6323239184	23.03
dqn16	3	3	32	3.4181225299835205	22.1367574257	11.6306551402	107.0	8.0	0.9684910757595269	22.1367574257	11.6306551402	23.03
dqn16	3	3	33	3.489877223968506	22.1339313331	11.6299660906	107.0	8.0	0.9675225846837673	22.1339313331	11.6299660906	23.01
dqn16	3	3	34	3.5579309463500977	22.1345083488	11.6282141588	107.0	8.0	0.9665550620990835	22.1345083488	11.6282141588	22.82
dqn16	3	3	35	3.626491069793701	22.1307573416	11.628373465	107.0	8.0	0.9655885070369844	22.1307573416	11.628373465	22.14
dqn16	3	3	36	3.6971094608306885	22.1313349815	11.626623026	107.0	8.0	0.9646229185299474	22.1313349815	11.626623026	22.02
dqn16	3	3	37	3.768155574798584	22.1291319123	11.6255025085	107.0	8.0	0.9636582956114175	22.1291319123	11.6255025085	21.73
dqn16	3	3	38	3.8376071453094482	22.1309450278	11.6241649339	107.0	8.0	0.9626946373158061	22.1309450278	11.6241649339	21.78
dqn16	3	3	39	3.907665967941284	22.1293609139	11.6227199463	107.0	8.0	0.9617319426784903	22.1293609139	11.6227199463	21.65
dqn16	3	3	40	3.9784975051879883	22.1268518519	11.6218034752	107.0	8.0	0.9607702107358118	22.1268518519	11.6218034752	21.26
dqn16	3	3	41	4.046996831893921	22.1240357914	11.6211159352	107.0	8.0	0.959809440525076	22.1240357914	11.6211159352	21.14
dqn16	3	3	42	4.116757154464722	22.1206045651	11.6209653817	107.0	8.0	0.9588496310845509	22.1206045651	11.6209653817	20.97
dqn16	3	3	43	4.185115337371826	22.1184088807	11.6198461099	107.0	8.0	0.9578907814534664	22.1184088807	11.6198461099	20.95
dqn16	3	3	44	4.254262447357178	22.1152897657	11.6194127502	107.0	8.0	0.9569328906720129	22.1152897657	11.6194127502	20.69
dqn16	3	3	45	4.3230531215667725	22.1149460709	11.6176387481	107.0	8.0	0.9559759577813409	22.1149460709	11.6176387481	20.64
dqn16	3	3	46	4.391789197921753	22.1109057301	11.6181290381	107.0	8.0	0.9550199818235596	22.1109057301	11.6181290381	20.59
dqn16	3	3	47	4.460891962051392	22.108407761	11.6172116247	107.0	8.0	0.9540649618417361	22.108407761	11.6172116247	20.55
dqn16	3	3	48	4.532872915267944	22.1089901478	11.6154705299	107.0	8.0	0.9531108968798944	22.1089901478	11.6154705299	20.65
dqn16	3	3	49	4.600944995880127	22.1058787319	11.6150364984	107.0	8.0	0.9521577859830145	22.1058787319	11.6150364984	20.66
dqn16	3	3	50	4.669100999832153	22.1033846154	11.6141195602	107.0	8.0	0.9512056281970315	22.1033846154	11.6141195602	20.67
dqn16	3	3	51	4.739672899246216	22.1051984005	11.6127935442	107.0	8.0	0.9502544225688344	22.1051984005	11.6127935442	20.81
dqn16	3	3	52	4.806987047195435	22.1011685117	11.6132812425	107.0	8.0	0.9493041681462656	22.1011685117	11.6132812425	20.51
dqn16	3	3	53	4.879367113113403	22.0977559176	11.6131267833	107.0	8.0	0.9483548639781193	22.0977559176	11.6131267833	20.52
dqn16	3	3	54	4.951772928237915	22.0977258758	11.611342334	107.0	8.0	0.9474065091141411	22.0977258758	11.611342334	20.46
dqn16	3	3	55	5.020714044570923	22.0940092166	11.6114942944	107.0	8.0	0.946459102605027	22.0940092166	11.6114942944	20.14
dqn16	3	3	56	5.091146230697632	22.0976658477	11.6115853126	107.0	8.0	0.9455126435024219	22.0976658477	11.6115853126	20.24
dqn16	3	3	57	5.161483526229858	22.1003991403	11.6108501854	107.0	8.0	0.9445671308589195	22.1003991403	11.6108501854	20.41
dqn16	3	3	58	5.233710289001465	22.0988336403	11.6094119377	107.0	8.0	0.9436225637280606	22.0988336403	11.6094119377	20.39
dqn16	3	3	59	5.303356170654297	22.0969622584	11.6081221357	107.0	8.0	0.9426789411643326	22.0969622584	11.6081221357	20.27
dqn16	3	3	60	5.373607397079468	22.0938650307	11.6076883409	107.0	8.0	0.9417362622231683	22.0938650307	11.6076883409	20.29
dqn16	3	3	61	5.447373390197754	22.0932229377	11.6059663334	107.0	8.0	0.9407945259609451	22.0932229377	11.6059663334	20.28
dqn16	3	3	62	5.518098592758179	22.089822195	11.6058121195	107.0	8.0	0.9398537314349842	22.089822195	11.6058121195	20.11
dqn16	3	3	63	5.586062908172607	22.0888752682	11.6041596177	107.0	8.0	0.9389138777035492	22.0888752682	11.6041596177	20.04
dqn16	3	3	64	5.654973268508911	22.0870098039	11.6028712167	107.0	8.0	0.9379749638258457	22.0870098039	11.6028712167	20.08
dqn16	3	3	65	5.723523855209351	22.0851454824	11.6015831622	107.0	8.0	0.9370369888620198	22.0851454824	11.6015831622	20.11
dqn16	3	3	66	5.794496059417725	22.0851194121	11.5998070069	107.0	8.0	0.9360999518731578	22.0851194121	11.5998070069	20.16
dqn16	3	3	67	5.864167213439941	22.0847872666	11.5980471046	107.0	8.0	0.9351638519212846	22.0847872666	11.5980471046	20.19
dqn16	3	3	68	5.933355808258057	22.0807833537	11.5985305013	107.0	8.0	0.9342286880693633	22.0807833537	11.5985305013	19.82
dqn16	3	3	69	6.001763582229614	22.0816763536	11.5968687087	107.0	8.0	0.933294459381294	22.0816763536	11.5968687087	19.9
dqn16	3	3	70	6.072834253311157	22.0899082569	11.6046437896	107.0	8.0	0.9323611649219127	22.0899082569	11.6046437896	20.07
dqn16	3	3	71	6.1442711353302	22.0904922042	11.6029178367	107.0	8.0	0.9314288037569908	22.0904922042	11.6029178367	20.21
dqn16	3	3	72	6.2140562534332275	22.0947432763	11.6036920499	107.0	8.0	0.9304973749532338	22.0947432763	11.6036920499	20.39
