Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga12	1	1	5	0.09916090965270996	29.0	0.0	29.0	29.0	19.4
pga12	1	1	10	0.16208338737487793	22.0	7.0	29.0	15.0	18.4
pga12	1	1	15	0.24279451370239258	18.3333333333	7.71722460186	29.0	11.0	19.4666666667
pga12	1	1	20	0.3148531913757324	17.5	6.83739716559	29.0	11.0	19.75
pga12	1	1	25	0.3971843719482422	19.0	6.81175454637	29.0	11.0	20.64
pga12	1	1	30	0.45633983612060547	17.6666666667	6.89605362186	29.0	11.0	19.7333333333
pga12	1	1	35	0.5536613464355469	16.8571428571	6.68534797531	29.0	11.0	21.0285714286
pga12	1	1	40	0.6857521533966064	19.25	8.89873586528	36.0	11.0	23.225
pga12	1	1	45	0.7955672740936279	20.6666666667	9.29755045399	36.0	11.0	24.1777777778
pga12	1	1	50	0.926232099533081	19.5	9.48946784599	36.0	9.0	25.36
pga12	1	1	55	1.1153862476348877	22.1818181818	12.4010130218	49.0	9.0	27.4181818182
pga12	1	1	60	1.3080973625183105	25.5833333333	16.3781273519	63.0	9.0	29.4833333333
pga12	1	1	65	1.4437804222106934	25.9230769231	15.7795463446	63.0	9.0	30.2769230769
pga12	1	1	70	1.568566083908081	27.0714285714	15.7591890913	63.0	9.0	30.7285714286
pga12	1	1	75	1.662437915802002	27.1333333333	15.2265849385	63.0	9.0	30.4533333333
pga12	1	1	80	1.8173367977142334	28.9375	16.315133887	63.0	9.0	31.075
pga12	1	1	85	1.9685266017913818	30.1764705882	16.5857319763	63.0	9.0	31.5294117647
pga12	1	1	90	2.0725371837615967	29.9444444444	16.1467995529	63.0	9.0	31.3666666667
pga12	1	1	95	2.176044225692749	31.4736842105	17.0026883975	63.0	9.0	31.2631578947
pga12	1	1	100	2.329050064086914	32.8	17.5516381002	63.0	9.0	31.92
pga12	1	1	105	2.4821269512176514	33.5238095238	17.4318237923	63.0	9.0	32.93
pga12	1	1	110	2.6424243450164795	35.2727272727	18.8225730494	72.0	9.0	34.12
pga12	1	1	115	2.86008358001709	35.6956521739	18.5154102271	72.0	9.0	36.13
pga12	1	1	120	3.1472935676574707	37.375	19.8343399604	76.0	9.0	38.83
pga12	1	1	125	3.4919240474700928	39.56	22.1866266025	92.0	9.0	42.68
pga12	1	1	130	3.725709915161133	42.5	26.2565010265	116.0	9.0	44.89
pga12	1	1	135	3.885348081588745	42.8888888889	25.8418743348	116.0	9.0	45.54
pga12	1	1	140	4.150939226150513	47.6428571429	35.4140955449	176.0	9.0	47.18
pga12	1	1	145	4.459579229354858	48.3103448276	34.9769416146	176.0	9.0	49.61
pga12	1	1	150	4.729327440261841	48.8333333333	34.5041865415	176.0	9.0	51.45
pga12	1	1	155	4.937989950180054	49.0322580645	33.9605880406	176.0	9.0	51.77
pga12	1	1	160	5.17556619644165	48.78125	33.4549457994	176.0	9.0	52.35
pga12	1	1	165	5.512694358825684	48.6060606061	32.9590557694	176.0	9.0	55.05
pga12	1	1	170	5.762905597686768	48.6764705882	32.4732655546	176.0	9.0	56.99
pga12	1	1	175	6.238169431686401	48.2	32.12635767	176.0	9.0	61.99
pga12	1	1	180	6.781331300735474	51.3888888889	36.8693472336	176.0	9.0	66.68
pga12	1	1	185	7.213175058364868	55.4054054054	43.6276997674	200.0	9.0	70.69
pga12	1	1	190	7.810909271240234	59.2105263158	48.8774826505	200.0	9.0	77.88
pga12	1	1	195	8.430314064025879	62.8205128205	53.1316081476	200.0	9.0	85.89
pga12	1	1	200	8.928536176681519	63.775	52.8007989996	200.0	9.0	91.04
pga12	1	1	205	9.659794330596924	67.0975609756	56.2272414136	200.0	9.0	98.55
pga12	1	1	210	10.190961360931396	70.2619047619	59.1334485653	200.0	9.0	104.58
pga12	1	1	215	10.715243577957153	72.6046511628	60.3817851539	200.0	9.0	109.5
pga12	1	1	220	11.268415451049805	75.2727272727	62.2028805371	200.0	9.0	114.13
pga12	1	1	225	11.798267126083374	76.8222222222	62.3607030425	200.0	9.0	116.93
pga12	1	1	230	12.313424110412598	79.0	63.3856382033	200.0	9.0	121.86
pga12	1	1	235	12.879796028137207	80.5531914894	63.5863656303	200.0	9.0	128.25
pga12	1	1	240	13.432079553604126	83.0416666667	65.1923303047	200.0	9.0	133.18
pga12	1	1	245	13.987829446792603	84.9387755102	65.8487469589	200.0	9.0	137.7
pga12	1	1	250	14.559382915496826	86.92	66.6458820933	200.0	9.0	142.63
pga12	1	1	255	15.195318460464478	89.137254902	67.8261964568	200.0	9.0	149.62
pga12	1	1	260	15.81525707244873	91.2692307692	68.87477918	200.0	9.0	155.61
pga12	1	1	265	16.3956298828125	93.0188679245	69.3787772906	200.0	9.0	159.8
pga12	1	1	270	16.883893728256226	92.1296296296	69.0375759993	200.0	9.0	163.41
pga12	1	1	275	17.484894275665283	93.5818181818	69.2344346561	200.0	9.0	166.27
pga12	1	1	280	18.113666534423828	95.4821428571	70.0459010403	200.0	9.0	169.11
pga12	1	1	285	18.745789051055908	97.0701754386	70.438441371	200.0	9.0	172.46
pga12	1	1	290	19.312921285629272	98.8448275862	71.1023550035	200.0	9.0	172.24
pga12	1	1	295	19.865331649780273	99.9661016949	71.0125236273	200.0	9.0	171.08
pga12	1	1	300	20.441123008728027	101.216666667	71.0704091416	200.0	9.0	172.46
pga12	1	1	305	20.984023571014404	102.180327869	70.8796042704	200.0	9.0	171.31
pga12	1	1	310	21.429907083511353	102.85483871	70.5027674529	200.0	9.0	169.97
pga12	1	1	315	21.977327346801758	103.53968254	70.1485556078	200.0	9.0	170.38
pga12	1	1	320	22.538951873779297	104.296875	69.857372483	200.0	9.0	170.48
pga12	1	1	325	23.108489274978638	105.2	69.6934386052	200.0	9.0	171.08
pga12	1	1	330	23.6462562084198	105.742424242	69.3015611801	200.0	9.0	171.35
pga12	1	1	335	24.23317313194275	107.149253731	69.7255287905	200.0	9.0	171.78
pga12	1	1	340	24.764084339141846	108.382352941	69.9430502396	200.0	9.0	171.31
pga12	1	1	345	25.304685592651367	109.246376812	69.7989671858	200.0	9.0	170.97
pga12	1	1	350	25.847238540649414	109.971428571	69.5598347629	200.0	9.0	170.84
pga12	1	1	355	26.38269591331482	110.352112676	69.1416383774	200.0	9.0	169.3
pga12	1	1	360	26.98119282722473	111.597222222	69.4567530758	200.0	9.0	169.24
pga12	1	1	365	27.600648164749146	112.575342466	69.4768943179	200.0	9.0	169.79
pga12	1	1	370	28.24130916595459	113.418918919	69.3812434262	200.0	9.0	172.11
pga12	1	1	375	28.904263019561768	114.573333333	69.628954386	200.0	9.0	172.85
pga12	1	1	380	29.559714317321777	115.697368421	69.8509728932	200.0	9.0	173.14
pga12	1	1	385	30.225122690200806	116.792207792	70.049210469	200.0	9.0	173.79
pga12	1	1	390	30.885831832885742	117.858974359	70.2254107635	200.0	9.0	175.34
pga12	1	1	395	31.550233125686646	118.898734177	70.3811674567	200.0	9.0	176.97
pga12	1	1	400	32.204078674316406	119.9125	70.5179398717	200.0	9.0	178.17
pga12	1	1	405	32.87242579460144	120.901234568	70.6370666411	200.0	9.0	179.78
pga12	1	1	410	33.54842925071716	121.865853659	70.7397777145	200.0	9.0	182.98
pga12	1	1	415	34.200498819351196	122.807228916	70.8272049413	200.0	9.0	184.51
pga12	1	1	420	34.86390566825867	123.726190476	70.9003914272	200.0	9.0	186.0
pga12	1	1	425	35.53743362426758	124.623529412	70.960299832	200.0	9.0	187.49
pga12	1	1	430	36.218217849731445	125.5	71.0078197463	200.0	9.0	189.27
pga12	1	1	435	36.88881158828735	126.356321839	71.0437742686	200.0	9.0	190.31
pga12	1	1	440	37.55276107788086	127.193181818	71.0689258835	200.0	9.0	192.23
pga12	1	1	445	38.21999979019165	128.011235955	71.083981726	200.0	9.0	193.98
