Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn7	2	2	1	0.6106629371643066	22.9393939394	12.5068209122	53.0	8.0	0.999	22.9393939394	12.5068209122	21.9393939394
dqn7	2	2	2	0.6763656139373779	23.2058823529	12.4162592921	53.0	8.0	0.998001	23.2058823529	12.4162592921	22.2058823529
dqn7	2	2	3	0.7421448230743408	22.9428571429	12.3333296562	53.0	8.0	0.997002999	22.9428571429	12.3333296562	21.9428571429
dqn7	2	2	4	0.8103437423706055	22.75	12.2142335003	53.0	8.0	0.996005996001	22.75	12.2142335003	21.75
dqn7	2	2	5	0.8854057788848877	22.4594594595	12.1735082212	53.0	8.0	0.995009990004999	22.4594594595	12.1735082212	21.4594594595
dqn7	2	2	6	0.9520909786224365	22.3421052632	12.0334540603	53.0	8.0	0.994014980014994	22.3421052632	12.0334540603	21.3421052632
dqn7	2	2	7	1.018148422241211	22.3846153846	11.8810674316	53.0	8.0	0.993020965034979	22.3846153846	11.8810674316	21.3846153846
dqn7	2	2	8	1.0814170837402344	22.1	11.865496197	53.0	8.0	0.9920279440699441	22.1	11.865496197	21.1
dqn7	2	2	9	1.148219347000122	22.1463414634	11.7235659596	53.0	8.0	0.9910359161258742	22.1463414634	11.7235659596	21.1463414634
dqn7	2	2	10	1.212693214416504	21.9523809524	11.6495501261	53.0	8.0	0.9900448802097482	21.9523809524	11.6495501261	20.9523809524
dqn7	2	2	11	1.2763664722442627	22.2093023256	11.6330686218	53.0	8.0	0.9890548353295385	22.2093023256	11.6330686218	21.2093023256
dqn7	2	2	12	1.3411486148834229	22.4318181818	11.5923127492	53.0	8.0	0.988065780494209	22.4318181818	11.5923127492	21.4318181818
dqn7	2	2	13	1.4087326526641846	22.4444444444	11.4630916046	53.0	8.0	0.9870777147137147	22.4444444444	11.4630916046	21.4444444444
dqn7	2	2	14	1.4735751152038574	22.7391304348	11.5088525145	53.0	8.0	0.986090636999001	22.7391304348	11.5088525145	21.7391304348
dqn7	2	2	15	1.5372748374938965	22.5744680851	11.4404000095	53.0	8.0	0.9851045463620021	22.5744680851	11.4404000095	21.5744680851
dqn7	2	2	16	1.6027319431304932	22.4375	11.3594788796	53.0	8.0	0.98411944181564	22.4375	11.3594788796	21.4375
dqn7	2	2	17	1.6709473133087158	22.8163265306	11.5452498747	53.0	8.0	0.9831353223738244	22.8163265306	11.5452498747	21.8163265306
dqn7	2	2	18	1.7342860698699951	22.7	11.4581848475	53.0	8.0	0.9821521870514506	22.7	11.4581848475	21.7
dqn7	2	2	19	1.7985572814941406	22.5294117647	11.4092376422	53.0	8.0	0.9811700348643991	22.5294117647	11.4092376422	21.5294117647
dqn7	2	2	20	1.861415147781372	22.4423076923	11.3161108118	53.0	8.0	0.9801888648295347	22.4423076923	11.3161108118	21.4423076923
dqn7	2	2	21	1.9270482063293457	22.3773584906	11.2186273924	53.0	8.0	0.9792086759647052	22.3773584906	11.2186273924	21.3773584906
dqn7	2	2	22	1.992077112197876	22.2037037037	11.185936325	53.0	8.0	0.9782294672887405	22.2037037037	11.185936325	21.2037037037
dqn7	2	2	23	2.056256055831909	22.3818181818	11.1607932418	53.0	8.0	0.9772512378214517	22.3818181818	11.1607932418	21.3818181818
dqn7	2	2	24	2.123433828353882	22.2857142857	11.0836338254	53.0	8.0	0.9762739865836303	22.2857142857	11.0836338254	21.2857142857
dqn7	2	2	25	2.1893105506896973	22.0701754386	11.1037525649	53.0	8.0	0.9752977125970467	22.0701754386	11.1037525649	21.0701754386
dqn7	2	2	26	2.2527577877044678	22.0862068966	11.0082797722	53.0	8.0	0.9743224148844496	22.0862068966	11.0082797722	21.0862068966
dqn7	2	2	27	2.3175671100616455	22.4576271186	11.2751745207	53.0	8.0	0.9733480924695651	22.4576271186	11.2751745207	21.4576271186
dqn7	2	2	28	2.381185531616211	22.3	11.2461845382	53.0	8.0	0.9723747443770956	22.3	11.2461845382	21.3
dqn7	2	2	29	2.4444997310638428	22.2786885246	11.154843317	53.0	8.0	0.9714023696327185	22.2786885246	11.154843317	21.2786885246
dqn7	2	2	30	2.5065758228302	22.1612903226	11.1024460374	53.0	8.0	0.9704309672630859	22.1612903226	11.1024460374	21.1612903226
dqn7	2	2	31	2.571194648742676	22.0952380952	11.026251915	53.0	8.0	0.9694605362958227	22.0952380952	11.026251915	21.0952380952
dqn7	2	2	32	2.637928009033203	22.03125	10.9515534714	53.0	8.0	0.9684910757595269	22.03125	10.9515534714	21.03125
dqn7	2	2	33	2.7121644020080566	21.9538461538	10.8846126665	53.0	8.0	0.9675225846837673	21.9538461538	10.8846126665	20.9538461538
dqn7	2	2	34	2.7826108932495117	21.9545454545	10.8018402167	53.0	8.0	0.9665550620990835	21.9545454545	10.8018402167	20.9545454545
dqn7	2	2	35	2.84614634513855	21.9402985075	10.7215511757	53.0	8.0	0.9655885070369844	21.9402985075	10.7215511757	20.9402985075
dqn7	2	2	36	2.9093549251556396	21.8235294118	10.6852580916	53.0	8.0	0.9646229185299474	21.8235294118	10.6852580916	20.8235294118
dqn7	2	2	37	2.97560977935791	22.0289855072	10.7419953541	53.0	8.0	0.9636582956114175	22.0289855072	10.7419953541	21.0289855072
dqn7	2	2	38	3.0374767780303955	22.0	10.6677082825	53.0	8.0	0.9626946373158061	22.0	10.6677082825	21.0
dqn7	2	2	39	3.103424072265625	21.9436619718	10.6027996887	53.0	8.0	0.9617319426784903	21.9436619718	10.6027996887	20.9436619718
dqn7	2	2	40	3.165687084197998	21.7638888889	10.6373203805	53.0	8.0	0.9607702107358118	21.7638888889	10.6373203805	20.7638888889
dqn7	2	2	41	3.2324392795562744	21.6712328767	10.5934262305	53.0	8.0	0.959809440525076	21.6712328767	10.5934262305	20.6712328767
dqn7	2	2	42	3.294548273086548	21.7837837838	10.5654591109	53.0	8.0	0.9588496310845509	21.7837837838	10.5654591109	20.7837837838
dqn7	2	2	43	3.356938362121582	21.7066666667	10.5157321296	53.0	8.0	0.9578907814534664	21.7066666667	10.5157321296	20.7066666667
dqn7	2	2	44	3.418309450149536	21.8684210526	10.5398268552	53.0	8.0	0.9569328906720129	21.8684210526	10.5398268552	20.8684210526
dqn7	2	2	45	3.483711004257202	21.8961038961	10.4739434462	53.0	8.0	0.9559759577813409	21.8961038961	10.4739434462	20.8961038961
dqn7	2	2	46	3.5453405380249023	21.7820512821	10.4545995716	53.0	8.0	0.9550199818235596	21.7820512821	10.4545995716	20.7820512821
dqn7	2	2	47	3.609140157699585	21.6962025316	10.4158526093	53.0	8.0	0.9540649618417361	21.6962025316	10.4158526093	20.6962025316
dqn7	2	2	48	3.679605722427368	21.7375	10.3570552644	53.0	8.0	0.9531108968798944	21.7375	10.3570552644	20.7375
dqn7	2	2	49	3.7529759407043457	21.6296296296	10.3380448571	53.0	8.0	0.9521577859830145	21.6296296296	10.3380448571	20.6296296296
dqn7	2	2	50	3.8197309970855713	21.7682926829	10.3503255286	53.0	8.0	0.9512056281970315	21.7682926829	10.3503255286	20.7682926829
dqn7	2	2	51	3.8845841884613037	21.7228915663	10.2959967106	53.0	8.0	0.9502544225688344	21.7228915663	10.2959967106	20.7228915663
dqn7	2	2	52	3.9463117122650146	21.7380952381	10.2354647784	53.0	8.0	0.9493041681462656	21.7380952381	10.2354647784	20.7380952381
dqn7	2	2	53	4.012221336364746	21.6	10.2534929486	53.0	8.0	0.9483548639781193	21.6	10.2534929486	20.6
dqn7	2	2	54	4.077780723571777	21.8372093023	10.4256620615	53.0	8.0	0.9474065091141411	21.8372093023	10.4256620615	20.8372093023
dqn7	2	2	55	4.14170503616333	21.8505747126	10.3663123001	53.0	8.0	0.946459102605027	21.8505747126	10.3663123001	20.8505747126
dqn7	2	2	56	4.203649282455444	21.8863636364	10.3126486966	53.0	8.0	0.9455126435024219	21.8863636364	10.3126486966	20.8863636364
dqn7	2	2	57	4.270299911499023	21.7528089888	10.3307992652	53.0	8.0	0.9445671308589195	21.7528089888	10.3307992652	20.7528089888
