Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn3	5	5	1	0.49239397048950195	21.2727272727	8.45405668186	44.0	10.0	0.999	21.2727272727	8.45405668186	20.2727272727
dqn3	5	5	2	0.5488955974578857	21.1176470588	8.37631361386	44.0	10.0	0.998001	21.1176470588	8.37631361386	20.1176470588
dqn3	5	5	3	0.6055738925933838	21.1142857143	8.25580809775	44.0	10.0	0.997002999	21.1142857143	8.25580809775	20.1142857143
dqn3	5	5	4	0.6617875099182129	21.5	8.45412456865	44.0	10.0	0.996005996001	21.5	8.45412456865	20.5
dqn3	5	5	5	0.7217929363250732	21.7567567568	8.48020080526	44.0	10.0	0.995009990004999	21.7567567568	8.48020080526	20.7567567568
dqn3	5	5	6	0.7770092487335205	21.7368421053	8.3687520623	44.0	10.0	0.994014980014994	21.7368421053	8.3687520623	20.7368421053
dqn3	5	5	7	0.8322136402130127	21.5897435897	8.31038259701	44.0	10.0	0.993020965034979	21.5897435897	8.31038259701	20.5897435897
dqn3	5	5	8	0.8881676197052002	21.575	8.20636186139	44.0	10.0	0.9920279440699441	21.575	8.20636186139	20.575
dqn3	5	5	9	0.9568111896514893	21.3414634146	8.23913847052	44.0	10.0	0.9910359161258742	21.3414634146	8.23913847052	20.3414634146
dqn3	5	5	10	1.0179765224456787	21.0714285714	8.32206721441	44.0	10.0	0.9900448802097482	21.0714285714	8.32206721441	20.0714285714
dqn3	5	5	11	1.0809600353240967	20.8837209302	8.31420555806	44.0	10.0	0.9890548353295385	20.8837209302	8.31420555806	19.8837209302
dqn3	5	5	12	1.1477301120758057	22.0909090909	11.4113543572	74.0	10.0	0.988065780494209	22.0909090909	11.4113543572	21.0909090909
dqn3	5	5	13	1.2099061012268066	21.8666666667	11.381466416	74.0	10.0	0.9870777147137147	21.8666666667	11.381466416	20.8666666667
dqn3	5	5	14	1.2698352336883545	22.6739130435	12.4918309791	74.0	10.0	0.986090636999001	22.6739130435	12.4918309791	21.6739130435
dqn3	5	5	15	1.3256144523620605	22.7446808511	12.3675417415	74.0	10.0	0.9851045463620021	22.7446808511	12.3675417415	21.7446808511
dqn3	5	5	16	1.3821823596954346	22.6875	12.2443120298	74.0	10.0	0.98411944181564	22.6875	12.2443120298	21.6875
dqn3	5	5	17	1.4424245357513428	22.7551020408	12.1277731729	74.0	10.0	0.9831353223738244	22.7551020408	12.1277731729	21.7551020408
dqn3	5	5	18	1.4993479251861572	22.66	12.0243253449	74.0	10.0	0.9821521870514506	22.66	12.0243253449	21.66
dqn3	5	5	19	1.5546681880950928	22.5294117647	11.9416111193	74.0	10.0	0.9811700348643991	22.5294117647	11.9416111193	21.5294117647
dqn3	5	5	20	1.610780954360962	22.4807692308	11.831331261	74.0	10.0	0.9801888648295347	22.4807692308	11.831331261	21.4807692308
dqn3	5	5	21	1.6708300113677979	22.3396226415	11.7632998134	74.0	10.0	0.9792086759647052	22.3396226415	11.7632998134	21.3396226415
dqn3	5	5	22	1.7283146381378174	22.6666666667	11.8945988365	74.0	10.0	0.9782294672887405	22.6666666667	11.8945988365	21.6666666667
dqn3	5	5	23	1.7854788303375244	22.9818181818	12.0113444999	74.0	10.0	0.9772512378214517	22.9818181818	12.0113444999	21.9818181818
dqn3	5	5	24	1.8411486148834229	22.8214285714	11.9628997065	74.0	10.0	0.9762739865836303	22.8214285714	11.9628997065	21.8214285714
dqn3	5	5	25	1.900526762008667	22.7543859649	11.8681066075	74.0	10.0	0.9752977125970467	22.7543859649	11.8681066075	21.7543859649
dqn3	5	5	26	1.9566588401794434	22.5862068966	11.8336668797	74.0	10.0	0.9743224148844496	22.5862068966	11.8336668797	21.5862068966
dqn3	5	5	27	2.015749216079712	22.7118644068	11.7719155123	74.0	10.0	0.9733480924695651	22.7118644068	11.7719155123	21.7118644068
dqn3	5	5	28	2.0734493732452393	22.8666666667	11.7338068086	74.0	10.0	0.9723747443770956	22.8666666667	11.7338068086	21.8666666667
dqn3	5	5	29	2.1347103118896484	22.9016393443	11.6403832369	74.0	10.0	0.9714023696327185	22.9016393443	11.6403832369	21.9016393443
dqn3	5	5	30	2.192683458328247	22.9677419355	11.5576643219	74.0	10.0	0.9704309672630859	22.9677419355	11.5576643219	21.9677419355
dqn3	5	5	31	2.248271942138672	22.8253968254	11.5202233258	74.0	10.0	0.9694605362958227	22.8253968254	11.5202233258	21.8253968254
dqn3	5	5	32	2.3082549571990967	22.875	11.436646143	74.0	10.0	0.9684910757595269	22.875	11.436646143	21.875
dqn3	5	5	33	2.3758037090301514	22.7230769231	11.4132280775	74.0	10.0	0.9675225846837673	22.7230769231	11.4132280775	21.7230769231
dqn3	5	5	34	2.4430320262908936	22.8787878788	11.395792886	74.0	10.0	0.9665550620990835	22.8787878788	11.395792886	21.8787878788
dqn3	5	5	35	2.500058889389038	22.6865671642	11.4177250985	74.0	10.0	0.9655885070369844	22.6865671642	11.4177250985	21.6865671642
dqn3	5	5	36	2.5574121475219727	22.6176470588	11.3474918345	74.0	10.0	0.9646229185299474	22.6176470588	11.3474918345	21.6176470588
dqn3	5	5	37	2.6198770999908447	22.5652173913	11.2732571337	74.0	10.0	0.9636582956114175	22.5652173913	11.2732571337	21.5652173913
dqn3	5	5	38	2.675366163253784	22.4	11.2762709135	74.0	10.0	0.9626946373158061	22.4	11.2762709135	21.4
dqn3	5	5	39	2.7317726612091064	22.2535211268	11.2634499379	74.0	10.0	0.9617319426784903	22.2535211268	11.2634499379	21.2535211268
