Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn15	3	3	1	0.4161064624786377	22.492211838	11.9631092513	86.0	9.0	0.999	22.492211838	11.9631092513	20.3
dqn15	3	3	2	0.4807720184326172	22.5341614907	11.9681414861	86.0	9.0	0.998001	22.5341614907	11.9681414861	20.46
dqn15	3	3	3	0.545717716217041	22.4953560372	11.9698722721	86.0	9.0	0.997002999	22.4953560372	11.9698722721	20.43
dqn15	3	3	4	0.6106445789337158	22.4814814815	11.9539870007	86.0	9.0	0.996005996001	22.4814814815	11.9539870007	20.42
dqn15	3	3	5	0.6782188415527344	22.4892307692	11.9363971252	86.0	9.0	0.995009990004999	22.4892307692	11.9363971252	20.41
dqn15	3	3	6	0.7420697212219238	22.4754601227	11.9206609939	86.0	9.0	0.994014980014994	22.4754601227	11.9206609939	20.42
dqn15	3	3	7	0.806255578994751	22.5137614679	11.9224928218	86.0	9.0	0.993020965034979	22.5137614679	11.9224928218	20.67
dqn15	3	3	8	0.8718349933624268	22.487804878	11.913554386	86.0	9.0	0.9920279440699441	22.487804878	11.913554386	20.72
dqn15	3	3	9	0.9393060207366943	22.4711246201	11.8992701985	86.0	9.0	0.9910359161258742	22.4711246201	11.8992701985	20.58
dqn15	3	3	10	1.0036468505859375	22.4666666667	11.8815024728	86.0	9.0	0.9900448802097482	22.4666666667	11.8815024728	20.67
dqn15	3	3	11	1.068282127380371	22.5045317221	11.8834652705	86.0	9.0	0.9890548353295385	22.5045317221	11.8834652705	20.79
dqn15	3	3	12	1.1324424743652344	22.4759036145	11.876980777	86.0	9.0	0.988065780494209	22.4759036145	11.876980777	20.76
dqn15	3	3	13	1.198392391204834	22.4714714715	11.8594090291	86.0	9.0	0.9870777147137147	22.4714714715	11.8594090291	20.72
dqn15	3	3	14	1.2618408203125	22.4820359281	11.8432112765	86.0	9.0	0.986090636999001	22.4820359281	11.8432112765	20.78
dqn15	3	3	15	1.3362030982971191	22.4746268657	11.8262968212	86.0	9.0	0.9851045463620021	22.4746268657	11.8262968212	20.67
dqn15	3	3	16	1.4032480716705322	22.4851190476	11.8102464587	86.0	9.0	0.98411944181564	22.4851190476	11.8102464587	20.79
dqn15	3	3	17	1.4675602912902832	22.4896142433	11.7929986836	86.0	9.0	0.9831353223738244	22.4896142433	11.7929986836	20.92
dqn15	3	3	18	1.5337917804718018	22.5088757396	11.7808481341	86.0	9.0	0.9821521870514506	22.5088757396	11.7808481341	20.98
dqn15	3	3	19	1.6024353504180908	22.5191740413	11.764982962	86.0	9.0	0.9811700348643991	22.5191740413	11.764982962	20.87
dqn15	3	3	20	1.667875051498413	22.4882352941	11.7614716143	86.0	9.0	0.9801888648295347	22.4882352941	11.7614716143	20.82
dqn15	3	3	21	1.7326946258544922	22.5190615836	11.7579605653	86.0	9.0	0.9792086759647052	22.5190615836	11.7579605653	21.01
dqn15	3	3	22	1.7993335723876953	22.5233918129	11.7410302787	86.0	9.0	0.9782294672887405	22.5233918129	11.7410302787	21.05
dqn15	3	3	23	1.8629851341247559	22.5102040816	11.7264389776	86.0	9.0	0.9772512378214517	22.5102040816	11.7264389776	21.06
dqn15	3	3	24	1.9352424144744873	22.476744186	11.7257684274	86.0	9.0	0.9762739865836303	22.476744186	11.7257684274	21.05
dqn15	3	3	25	2.001709461212158	22.5565217391	11.8018848686	86.0	9.0	0.9752977125970467	22.5565217391	11.8018848686	21.26
dqn15	3	3	26	2.068392276763916	22.5606936416	11.7850725403	86.0	9.0	0.9743224148844496	22.5606936416	11.7850725403	21.35
dqn15	3	3	27	2.1346232891082764	22.590778098	11.7813767085	86.0	9.0	0.9733480924695651	22.590778098	11.7813767085	21.57
dqn15	3	3	28	2.200986385345459	22.6120689655	11.7711205765	86.0	9.0	0.9723747443770956	22.6120689655	11.7711205765	21.65
dqn15	3	3	29	2.2652080059051514	22.6160458453	11.7544785275	86.0	9.0	0.9714023696327185	22.6160458453	11.7544785275	21.71
dqn15	3	3	30	2.3321118354797363	22.6057142857	11.7392611804	86.0	9.0	0.9704309672630859	22.6057142857	11.7392611804	21.74
dqn15	3	3	31	2.3962931632995605	22.5783475783	11.7337018495	86.0	9.0	0.9694605362958227	22.5783475783	11.7337018495	21.65
dqn15	3	3	32	2.4632630348205566	22.5482954545	11.7305422762	86.0	9.0	0.9684910757595269	22.5482954545	11.7305422762	21.58
dqn15	3	3	33	2.5267436504364014	22.5240793201	11.7227225813	86.0	9.0	0.9675225846837673	22.5240793201	11.7227225813	21.33
