Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn14	1	1	1	0.7308845520019531	23.6363636364	10.7020762127	47.0	10.0	0.99	23.6363636364	10.7020762127	22.6363636364
dqn14	1	1	2	0.7932693958282471	23.5	10.5725782931	47.0	10.0	0.9801	23.5	10.5725782931	22.5
dqn14	1	1	3	0.8567550182342529	23.2571428571	10.5162265289	47.0	10.0	0.9702989999999999	23.2571428571	10.5162265289	22.2571428571
dqn14	1	1	4	0.9221062660217285	22.8888888889	10.5955383109	47.0	10.0	0.96059601	22.8888888889	10.5955383109	21.8888888889
dqn14	1	1	5	0.989332914352417	22.8918918919	10.451390141	47.0	10.0	0.9509900498999999	22.8918918919	10.451390141	21.8918918919
dqn14	1	1	6	1.055345058441162	22.7894736842	10.3317545632	47.0	10.0	0.9414801494009999	22.7894736842	10.3317545632	21.7894736842
dqn14	1	1	7	1.119175672531128	22.6666666667	10.2264948336	47.0	10.0	0.9320653479069899	22.6666666667	10.2264948336	21.6666666667
dqn14	1	1	8	1.185610055923462	22.925	10.2259168293	47.0	10.0	0.92274469442792	22.925	10.2259168293	21.925
dqn14	1	1	9	1.2524821758270264	22.8536585366	10.1105136672	47.0	10.0	0.9135172474836407	22.8536585366	10.1105136672	21.8536585366
dqn14	1	1	10	1.319901466369629	24.0	12.3962359879	71.0	10.0	0.9043820750088043	24.0	12.3962359879	23.0
dqn14	1	1	11	1.3843941688537598	23.8372093023	12.2965872228	71.0	10.0	0.8953382542587163	23.8372093023	12.2965872228	22.8372093023
dqn14	1	1	12	1.4490718841552734	23.7045454545	12.1871384244	71.0	10.0	0.8863848717161291	23.7045454545	12.1871384244	22.7045454545
dqn14	1	1	13	1.5304958820343018	23.7111111111	12.0510437026	71.0	10.0	0.8775210229989678	23.7111111111	12.0510437026	22.7111111111
dqn14	1	1	14	1.6018693447113037	23.6086956522	11.9391177681	71.0	10.0	0.8687458127689781	23.6086956522	11.9391177681	22.6086956522
dqn14	1	1	15	1.674809455871582	23.6595744681	11.816462724	71.0	10.0	0.8600583546412883	23.6595744681	11.816462724	22.6595744681
dqn14	1	1	16	1.7448055744171143	23.7083333333	11.6975038885	71.0	10.0	0.8514577710948754	23.7083333333	11.6975038885	22.7083333333
dqn14	1	1	17	1.824141502380371	23.4897959184	11.6761093062	71.0	10.0	0.8429431933839266	23.4897959184	11.6761093062	22.4897959184
dqn14	1	1	18	1.893930435180664	23.3	11.6348614087	71.0	10.0	0.8345137614500874	23.3	11.6348614087	22.3
dqn14	1	1	19	1.9698851108551025	23.2352941176	11.5293117243	71.0	10.0	0.8261686238355865	23.2352941176	11.5293117243	22.2352941176
dqn14	1	1	20	2.042771100997925	23.3269230769	11.4366501851	71.0	10.0	0.8179069375972307	23.3269230769	11.4366501851	22.3269230769
dqn14	1	1	21	2.1119771003723145	23.8679245283	11.9811766453	71.0	10.0	0.8097278682212583	23.8679245283	11.9811766453	22.8679245283
dqn14	1	1	22	2.178898811340332	23.7592592593	11.8960547229	71.0	10.0	0.8016305895390458	23.7592592593	11.8960547229	22.7592592593
dqn14	1	1	23	2.2489168643951416	24.3636363636	12.5963394919	71.0	10.0	0.7936142836436553	24.3636363636	12.5963394919	23.3636363636
dqn14	1	1	24	2.3226685523986816	24.2142857143	12.5324069711	71.0	10.0	0.7856781408072188	24.2142857143	12.5324069711	23.2142857143
dqn14	1	1	25	2.394463539123535	24.1929824561	12.4230100549	71.0	10.0	0.7778213593991465	24.1929824561	12.4230100549	23.1929824561
dqn14	1	1	26	2.467262029647827	24.2586206897	12.3254157723	71.0	10.0	0.7700431458051551	24.2586206897	12.3254157723	23.2586206897
dqn14	1	1	27	2.5388076305389404	24.2881355932	12.2225837756	71.0	10.0	0.7623427143471035	24.2881355932	12.2225837756	23.2881355932
dqn14	1	1	28	2.6222116947174072	24.0666666667	12.2390994585	71.0	10.0	0.7547192872036325	24.0666666667	12.2390994585	23.0666666667
dqn14	1	1	29	2.691732406616211	23.8196721311	12.2882166625	71.0	9.0	0.7471720943315961	23.8196721311	12.2882166625	22.8196721311
dqn14	1	1	30	2.760603189468384	23.6935483871	12.2284553263	71.0	9.0	0.7397003733882802	23.6935483871	12.2284553263	22.6935483871
dqn14	1	1	31	2.8301360607147217	23.5714285714	12.1690660201	71.0	9.0	0.7323033696543974	23.5714285714	12.1690660201	22.5714285714
dqn14	1	1	32	2.899625539779663	23.71875	12.1301132904	71.0	9.0	0.7249803359578534	23.71875	12.1301132904	22.71875
