Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn6	4	4	1	0.42420387268066406	20.8181818182	10.6385649108	55.0	9.0	0.999	20.8181818182	10.6385649108	19.8181818182
dqn6	4	4	2	0.4850950241088867	21.4705882353	11.1308667125	55.0	9.0	0.998001	21.4705882353	11.1308667125	20.4705882353
dqn6	4	4	3	0.5492568016052246	21.7142857143	11.0623465053	55.0	9.0	0.997002999	21.7142857143	11.0623465053	20.7142857143
dqn6	4	4	4	0.6112372875213623	21.6388888889	10.9167373478	55.0	9.0	0.996005996001	21.6388888889	10.9167373478	20.6388888889
dqn6	4	4	5	0.6778373718261719	21.4324324324	10.8392194307	55.0	9.0	0.995009990004999	21.4324324324	10.8392194307	20.4324324324
dqn6	4	4	6	0.7387290000915527	21.1315789474	10.8510757474	55.0	9.0	0.994014980014994	21.1315789474	10.8510757474	20.1315789474
dqn6	4	4	7	0.7998919486999512	21.3076923077	10.7659335612	55.0	9.0	0.993020965034979	21.3076923077	10.7659335612	20.3076923077
dqn6	4	4	8	0.860403299331665	21.125	10.6915562478	55.0	9.0	0.9920279440699441	21.125	10.6915562478	20.125
dqn6	4	4	9	0.9260599613189697	21.2926829268	10.6134840661	55.0	9.0	0.9910359161258742	21.2926829268	10.6134840661	20.2926829268
dqn6	4	4	10	0.9894633293151855	21.9047619048	11.194831979	55.0	9.0	0.9900448802097482	21.9047619048	11.194831979	20.9047619048
dqn6	4	4	11	1.0522923469543457	21.8604651163	11.067617536	55.0	9.0	0.9890548353295385	21.8604651163	11.067617536	20.8604651163
dqn6	4	4	12	1.1133930683135986	21.7045454545	10.9887950068	55.0	9.0	0.988065780494209	21.7045454545	10.9887950068	20.7045454545
dqn6	4	4	13	1.1766166687011719	21.6222222222	10.8797240343	55.0	9.0	0.9870777147137147	21.6222222222	10.8797240343	20.6222222222
dqn6	4	4	14	1.2381956577301025	21.4782608696	10.8040635078	55.0	9.0	0.986090636999001	21.4782608696	10.8040635078	20.4782608696
dqn6	4	4	15	1.2992446422576904	21.4680851064	10.6887315169	55.0	9.0	0.9851045463620021	21.4680851064	10.6887315169	20.4680851064
dqn6	4	4	16	1.3604085445404053	21.2916666667	10.6457314085	55.0	9.0	0.98411944181564	21.2916666667	10.6457314085	20.2916666667
dqn6	4	4	17	1.4237573146820068	21.3469387755	10.5434978907	55.0	9.0	0.9831353223738244	21.3469387755	10.5434978907	20.3469387755
dqn6	4	4	18	1.4850127696990967	21.4	10.4441371113	55.0	9.0	0.9821521870514506	21.4	10.4441371113	20.4
dqn6	4	4	19	1.5475001335144043	21.6470588235	10.4877585587	55.0	9.0	0.9811700348643991	21.6470588235	10.4877585587	20.6470588235
dqn6	4	4	20	1.6083147525787354	21.4615384615	10.4705843244	55.0	9.0	0.9801888648295347	21.4615384615	10.4705843244	20.4615384615
dqn6	4	4	21	1.676408052444458	21.2641509434	10.4685529868	55.0	9.0	0.9792086759647052	21.2641509434	10.4685529868	20.2641509434
dqn6	4	4	22	1.7395236492156982	21.2037037037	10.3805010042	55.0	9.0	0.9782294672887405	21.2037037037	10.3805010042	20.2037037037
dqn6	4	4	23	1.801450252532959	21.1090909091	10.3091710755	55.0	9.0	0.9772512378214517	21.1090909091	10.3091710755	20.1090909091
dqn6	4	4	24	1.8646376132965088	21.1428571429	10.2197787428	55.0	9.0	0.9762739865836303	21.1428571429	10.2197787428	20.1428571429
dqn6	4	4	25	1.93153977394104	21.6842105263	10.9097701179	55.0	9.0	0.9752977125970467	21.6842105263	10.9097701179	20.6842105263
dqn6	4	4	26	1.9925506114959717	21.9655172414	11.0218677891	55.0	9.0	0.9743224148844496	21.9655172414	11.0218677891	20.9655172414
dqn6	4	4	27	2.0536460876464844	21.9491525424	10.9287736047	55.0	9.0	0.9733480924695651	21.9491525424	10.9287736047	20.9491525424
dqn6	4	4	28	2.1135592460632324	21.8333333333	10.873770684	55.0	9.0	0.9723747443770956	21.8333333333	10.873770684	20.8333333333
dqn6	4	4	29	2.17651629447937	21.7213114754	10.8191256693	55.0	9.0	0.9714023696327185	21.7213114754	10.8191256693	20.7213114754
dqn6	4	4	30	2.238187551498413	21.5806451613	10.7876099585	55.0	9.0	0.9704309672630859	21.5806451613	10.7876099585	20.5806451613
dqn6	4	4	31	2.299990653991699	21.380952381	10.8165490073	55.0	9.0	0.9694605362958227	21.380952381	10.8165490073	20.380952381
dqn6	4	4	32	2.359841823577881	21.4375	10.7410936943	55.0	9.0	0.9684910757595269	21.4375	10.7410936943	20.4375
dqn6	4	4	33	2.422393798828125	21.3384615385	10.6875584361	55.0	9.0	0.9675225846837673	21.3384615385	10.6875584361	20.3384615385
dqn6	4	4	34	2.486504316329956	21.6818181818	10.961584561	55.0	9.0	0.9665550620990835	21.6818181818	10.961584561	20.6818181818
dqn6	4	4	35	2.548248529434204	21.5970149254	10.9012661205	55.0	9.0	0.9655885070369844	21.5970149254	10.9012661205	20.5970149254
dqn6	4	4	36	2.6103320121765137	21.5441176471	10.8294720738	55.0	9.0	0.9646229185299474	21.5441176471	10.8294720738	20.5441176471
dqn6	4	4	37	2.6773087978363037	21.4347826087	10.7884509652	55.0	9.0	0.9636582956114175	21.4347826087	10.7884509652	20.4347826087
dqn6	4	4	38	2.7390663623809814	21.4285714286	10.7112376617	55.0	9.0	0.9626946373158061	21.4285714286	10.7112376617	20.4285714286
