Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga9	4	4	5	0.08224701881408691	15.0	0.0	15.0	15.0	16.8
pga9	4	4	10	0.14862537384033203	21.5	6.5	28.0	15.0	17.8
pga9	4	4	15	0.20110273361206055	18.3333333333	6.94422221867	28.0	12.0	16.6
pga9	4	4	20	0.25106215476989746	18.0	6.0415229868	28.0	12.0	15.9
pga9	4	4	25	0.3187541961669922	17.4	5.53534100124	28.0	12.0	16.56
pga9	4	4	30	0.4344778060913086	17.0	5.13160143945	28.0	12.0	19.4
pga9	4	4	35	0.5021336078643799	16.5714285714	4.86553896169	28.0	12.0	19.2571428571
pga9	4	4	40	0.598447322845459	15.625	5.1946486888	28.0	9.0	20.375
pga9	4	4	45	0.6832263469696045	15.8888888889	4.95411040214	28.0	9.0	20.6888888889
pga9	4	4	50	0.7859115600585938	17.6	6.95988505652	33.0	9.0	21.62
pga9	4	4	55	0.9500665664672852	17.4545454545	6.65191204725	33.0	9.0	24.1090909091
pga9	4	4	60	1.0423948764801025	18.9166666667	8.00477288178	35.0	9.0	24.3
pga9	4	4	65	1.1700201034545898	19.2307692308	7.7673264993	35.0	9.0	25.3076923077
pga9	4	4	70	1.234968900680542	18.7857142857	7.65486373331	35.0	9.0	24.8
pga9	4	4	75	1.358670711517334	20.9333333333	10.9207244367	51.0	9.0	25.6133333333
pga9	4	4	80	1.4748542308807373	21.25	10.644834428	51.0	9.0	26.15
pga9	4	4	85	1.6101772785186768	24.2352941176	15.7872972457	72.0	9.0	26.9529411765
pga9	4	4	90	1.7181649208068848	25.7222222222	16.5220578337	72.0	9.0	27.1555555556
pga9	4	4	95	1.8814945220947266	26.0526315789	16.1423721084	72.0	9.0	28.2421052632
pga9	4	4	100	1.9467341899871826	25.95	15.7399968234	72.0	9.0	27.72
pga9	4	4	105	2.0856635570526123	28.2380952381	18.4569118861	74.0	9.0	28.92
pga9	4	4	110	2.2697343826293945	30.7272727273	21.3375082003	83.0	9.0	30.71
pga9	4	4	115	2.4315366744995117	34.0	25.9061852611	106.0	9.0	32.36
pga9	4	4	120	2.6049091815948486	36.25	27.5609173771	106.0	9.0	34.21
pga9	4	4	125	2.7796764373779297	36.52	27.036449471	106.0	9.0	35.79
pga9	4	4	130	2.9267513751983643	36.0769230769	26.6038214099	106.0	9.0	36.3
pga9	4	4	135	3.158618450164795	37.8518518519	27.6307714986	106.0	9.0	38.91
pga9	4	4	140	3.3636815547943115	37.9285714286	27.1358073552	106.0	9.0	40.5
pga9	4	4	145	3.645632028579712	38.7931034483	27.0534328376	106.0	9.0	43.53
pga9	4	4	150	3.896212339401245	40.4666666667	28.0840801088	106.0	9.0	45.83
pga9	4	4	155	4.084554195404053	40.0	27.745386132	106.0	9.0	46.21
pga9	4	4	160	4.4317262172698975	40.4375	27.4168487203	106.0	9.0	49.56
pga9	4	4	165	4.5841734409332275	39.5454545455	27.4657813653	106.0	9.0	49.52
pga9	4	4	170	5.020538330078125	43.2941176471	34.5819822279	167.0	9.0	54.98
pga9	4	4	175	5.273777723312378	44.2857142857	34.5713105075	167.0	9.0	56.83
pga9	4	4	180	5.628216505050659	45.6111111111	34.9779913166	167.0	9.0	60.38
pga9	4	4	185	5.971056938171387	47.3783783784	36.0947337263	167.0	9.0	63.53
pga9	4	4	190	6.3236167430877686	46.8421052632	35.7657041811	167.0	9.0	67.23
pga9	4	4	195	6.691716194152832	49.1282051282	38.0129394213	167.0	9.0	70.39
pga9	4	4	200	7.1895432472229	52.175	42.0819958533	171.0	9.0	77.05
pga9	4	4	205	7.693012952804565	55.5365853659	46.6873866922	190.0	9.0	82.72
pga9	4	4	210	8.041651010513306	57.0238095238	47.1009493865	190.0	9.0	85.33
pga9	4	4	215	8.544230461120605	60.1162790698	50.6810405825	190.0	9.0	90.56
pga9	4	4	220	9.092928886413574	61.3636363636	50.7650966839	190.0	9.0	96.34
pga9	4	4	225	9.64230728149414	63.5777777778	52.3023215499	190.0	9.0	102.2
pga9	4	4	230	10.228785991668701	66.5434782609	55.4243340537	200.0	9.0	108.93
pga9	4	4	235	10.783084869384766	69.3829787234	58.1152754634	200.0	9.0	113.84
pga9	4	4	240	11.370845079421997	71.7291666667	59.7138103734	200.0	9.0	119.78
pga9	4	4	245	11.947206735610962	74.3469387755	61.8215176265	200.0	9.0	124.33
pga9	4	4	250	12.543770551681519	76.86	63.6782568857	200.0	9.0	129.61
pga9	4	4	255	13.03864574432373	79.2745098039	65.3215510879	200.0	9.0	134.31
pga9	4	4	260	13.612040758132935	81.1346153846	66.0402059489	200.0	9.0	138.35
pga9	4	4	265	14.20812439918518	83.3396226415	67.3189937582	200.0	9.0	145.39
pga9	4	4	270	14.850139856338501	85.5	68.5221645677	200.0	9.0	148.62
pga9	4	4	275	15.471447706222534	87.5818181818	69.598508581	200.0	9.0	154.38
pga9	4	4	280	16.013840436935425	89.1964285714	70.0059741438	200.0	9.0	157.36
pga9	4	4	285	17.501981735229492	90.5087719298	70.0806860314	200.0	9.0	160.44
pga9	4	4	290	18.11668872833252	91.5689655172	69.9334935465	200.0	9.0	164.51
pga9	4	4	295	18.751675367355347	93.406779661	70.7368287181	200.0	9.0	168.67
pga9	4	4	300	20.082623958587646	95.1833333333	71.459893569	200.0	9.0	170.81
pga9	4	4	305	20.609869241714478	96.0491803279	71.1883731135	200.0	9.0	171.23
pga9	4	4	310	21.156800031661987	96.8709677419	70.903042355	200.0	9.0	173.42
pga9	4	4	315	21.66125988960266	98.3650793651	71.3151515741	200.0	9.0	172.89
pga9	4	4	320	22.263434648513794	99.953125	71.8697671329	200.0	9.0	173.77
pga9	4	4	325	22.692256450653076	100.323076923	71.3761666088	200.0	9.0	171.91
pga9	4	4	330	23.278590440750122	101.757575758	71.7713246963	200.0	9.0	171.89
pga9	4	4	335	23.840167999267578	103.223880597	72.2228766204	200.0	9.0	172.06
pga9	4	4	340	24.380448818206787	104.176470588	72.1126449661	200.0	9.0	171.25
pga9	4	4	345	24.80300807952881	104.101449275	71.5908554049	200.0	9.0	168.82
pga9	4	4	350	25.366501569747925	105.471428571	71.9828792003	200.0	9.0	168.26
pga9	4	4	355	25.93376326560974	106.183098592	71.7217451574	200.0	9.0	169.4
pga9	4	4	360	26.479867458343506	106.819444444	71.4234878868	200.0	9.0	169.02
pga9	4	4	365	26.984480381011963	107.849315068	71.4688688301	200.0	9.0	168.0
pga9	4	4	370	27.63516068458557	109.094594595	71.7772773122	200.0	9.0	168.2
