Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn4	1	1	1	0.5469107627868652	23.3333333333	10.8199217682	66.0	11.0	0.999	23.3333333333	10.8199217682	22.3333333333
dqn4	1	1	2	0.6068840026855469	23.0882352941	10.7522026391	66.0	11.0	0.998001	23.0882352941	10.7522026391	22.0882352941
dqn4	1	1	3	0.6702961921691895	22.8571428571	10.6828109119	66.0	11.0	0.997002999	22.8571428571	10.6828109119	21.8571428571
dqn4	1	1	4	0.7354605197906494	23.1388888889	10.6644601306	66.0	11.0	0.996005996001	23.1388888889	10.6644601306	22.1388888889
dqn4	1	1	5	0.7987117767333984	23.8108108108	11.2654406659	66.0	11.0	0.995009990004999	23.8108108108	11.2654406659	22.8108108108
dqn4	1	1	6	0.8599059581756592	23.4736842105	11.3037880053	66.0	11.0	0.994014980014994	23.4736842105	11.3037880053	22.4736842105
dqn4	1	1	7	0.9224636554718018	23.6923076923	11.2390205024	66.0	11.0	0.993020965034979	23.6923076923	11.2390205024	22.6923076923
dqn4	1	1	8	0.9842169284820557	23.6	11.1126054551	66.0	11.0	0.9920279440699441	23.6	11.1126054551	22.6
dqn4	1	1	9	1.0524592399597168	24.0	11.2640156596	66.0	11.0	0.9910359161258742	24.0	11.2640156596	23.0
dqn4	1	1	10	1.1160898208618164	23.7380952381	11.2547546012	66.0	11.0	0.9900448802097482	23.7380952381	11.2547546012	22.7380952381
dqn4	1	1	11	1.1794521808624268	24.0	11.2518732291	66.0	11.0	0.9890548353295385	24.0	11.2518732291	23.0
dqn4	1	1	12	1.2418875694274902	24.2045454545	11.203853934	66.0	11.0	0.988065780494209	24.2045454545	11.203853934	23.2045454545
dqn4	1	1	13	1.3067224025726318	24.9333333333	12.0874590658	66.0	11.0	0.9870777147137147	24.9333333333	12.0874590658	23.9333333333
dqn4	1	1	14	1.3681445121765137	24.6304347826	12.1267915676	66.0	11.0	0.986090636999001	24.6304347826	12.1267915676	23.6304347826
dqn4	1	1	15	1.4285998344421387	24.6382978723	11.9972080651	66.0	11.0	0.9851045463620021	24.6382978723	11.9972080651	23.6382978723
dqn4	1	1	16	1.4887804985046387	24.3541666667	12.0303255417	66.0	11.0	0.98411944181564	24.3541666667	12.0303255417	23.3541666667
dqn4	1	1	17	1.5546495914459229	24.4285714286	11.9180877798	66.0	11.0	0.9831353223738244	24.4285714286	11.9180877798	23.4285714286
dqn4	1	1	18	1.618474006652832	24.44	11.7985761853	66.0	11.0	0.9821521870514506	24.44	11.7985761853	23.44
dqn4	1	1	19	1.6796462535858154	24.3529411765	11.6985394252	66.0	11.0	0.9811700348643991	24.3529411765	11.6985394252	23.3529411765
dqn4	1	1	20	1.7401893138885498	24.2884615385	11.5946548336	66.0	11.0	0.9801888648295347	24.2884615385	11.5946548336	23.2884615385
dqn4	1	1	21	1.8037223815917969	24.2641509434	11.4860882932	66.0	11.0	0.9792086759647052	24.2641509434	11.4860882932	23.2641509434
dqn4	1	1	22	1.866870403289795	24.2592592593	11.3792943627	66.0	11.0	0.9782294672887405	24.2592592593	11.3792943627	23.2592592593
dqn4	1	1	23	1.9286625385284424	24.1636363636	11.2972460624	66.0	11.0	0.9772512378214517	24.1636363636	11.2972460624	23.1636363636
dqn4	1	1	24	1.993518352508545	24.5178571429	11.4999861358	66.0	11.0	0.9762739865836303	24.5178571429	11.4999861358	23.5178571429
dqn4	1	1	25	2.056462049484253	24.298245614	11.516524988	66.0	11.0	0.9752977125970467	24.298245614	11.516524988	23.298245614
dqn4	1	1	26	2.120610237121582	24.3620689655	11.4269769675	66.0	11.0	0.9743224148844496	24.3620689655	11.4269769675	23.3620689655
dqn4	1	1	27	2.183318614959717	24.7288135593	11.6689222317	66.0	11.0	0.9733480924695651	24.7288135593	11.6689222317	23.7288135593
dqn4	1	1	28	2.2474193572998047	25.1166666667	11.9486284662	66.0	11.0	0.9723747443770956	25.1166666667	11.9486284662	24.1166666667
dqn4	1	1	29	2.3109476566314697	24.9508196721	11.9197126018	66.0	11.0	0.9714023696327185	24.9508196721	11.9197126018	23.9508196721
dqn4	1	1	30	2.377239465713501	24.7096774194	11.9722624277	66.0	10.0	0.9704309672630859	24.7096774194	11.9722624277	23.7096774194
dqn4	1	1	31	2.447089910507202	24.4761904762	12.0183155765	66.0	10.0	0.9694605362958227	24.4761904762	12.0183155765	23.4761904762
dqn4	1	1	32	2.516350507736206	25.203125	13.2466737423	71.0	10.0	0.9684910757595269	25.203125	13.2466737423	24.203125
dqn4	1	1	33	2.5872325897216797	25.0153846154	13.2299105267	71.0	10.0	0.9675225846837673	25.0153846154	13.2299105267	24.0153846154
dqn4	1	1	34	2.6543898582458496	25.1515151515	13.1750940704	71.0	10.0	0.9665550620990835	25.1515151515	13.1750940704	24.1515151515
dqn4	1	1	35	2.715651750564575	25.1791044776	13.0783236101	71.0	10.0	0.9655885070369844	25.1791044776	13.0783236101	24.1791044776
dqn4	1	1	36	2.7800168991088867	24.9852941176	13.0783753343	71.0	10.0	0.9646229185299474	24.9852941176	13.0783753343	23.9852941176
dqn4	1	1	37	2.841599702835083	24.8405797101	13.0379859612	71.0	10.0	0.9636582956114175	24.8405797101	13.0379859612	23.8405797101
dqn4	1	1	38	2.9035656452178955	24.8142857143	12.9463650245	71.0	10.0	0.9626946373158061	24.8142857143	12.9463650245	23.8142857143
dqn4	1	1	39	2.9657304286956787	24.661971831	12.917881113	71.0	10.0	0.9617319426784903	24.661971831	12.917881113	23.661971831
dqn4	1	1	40	3.0294291973114014	24.5138888889	12.8884024693	71.0	10.0	0.9607702107358118	24.5138888889	12.8884024693	23.5138888889
dqn4	1	1	41	3.0910842418670654	24.4109589041	12.8295844074	71.0	10.0	0.959809440525076	24.4109589041	12.8295844074	23.4109589041
