Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga2	4	4	10	0.14353394508361816	18.0	0.0	18.0	18.0	19.1
pga2	4	4	20	0.261613130569458	14.5	3.5	18.0	11.0	19.0
pga2	4	4	30	0.3852505683898926	12.6666666667	3.85861230093	18.0	9.0	19.3666666667
pga2	4	4	40	0.5365393161773682	17.75	9.41740410092	33.0	9.0	20.8
pga2	4	4	50	0.7140824794769287	21.6	11.4122740941	37.0	9.0	22.4
pga2	4	4	60	0.8644776344299316	21.5	10.4203326882	37.0	9.0	22.75
pga2	4	4	70	1.031235933303833	22.1428571429	9.77502022546	37.0	9.0	23.3857142857
pga2	4	4	80	1.245358943939209	23.25	9.60143218484	37.0	9.0	24.75
pga2	4	4	90	1.418151617050171	24.4444444444	9.66219564547	37.0	9.0	25.1222222222
pga2	4	4	100	1.5815048217773438	23.4	9.68710483065	37.0	9.0	25.23
pga2	4	4	110	1.7361855506896973	22.5454545455	9.62349054387	37.0	9.0	25.85
pga2	4	4	120	1.9572725296020508	22.5833333333	9.21464715669	37.0	9.0	27.56
pga2	4	4	130	2.174899101257324	24.9230769231	12.0029582153	53.0	9.0	29.1
pga2	4	4	140	2.359968423843384	25.0	11.5696647686	53.0	9.0	29.62
pga2	4	4	150	2.596691608428955	25.5333333333	11.3540986236	53.0	9.0	30.61
pga2	4	4	160	2.840296983718872	25.8125	11.0465987412	53.0	9.0	32.18
pga2	4	4	170	3.040234327316284	26.4705882353	11.0353317446	53.0	9.0	32.74
pga2	4	4	180	3.264543056488037	26.8888888889	10.8622122204	53.0	9.0	32.99
pga2	4	4	190	3.4479076862335205	26.4210526316	10.7572046333	53.0	9.0	33.2
pga2	4	4	200	3.612663745880127	25.8	10.8286656611	53.0	9.0	33.28
pga2	4	4	210	3.9293785095214844	26.0952380952	10.6498592072	53.0	9.0	36.02
pga2	4	4	220	4.249043703079224	26.3636363636	10.4774452756	53.0	9.0	37.74
pga2	4	4	230	4.463083028793335	27.3043478261	11.1567284538	53.0	9.0	37.69
pga2	4	4	240	4.711119174957275	27.3333333333	10.9227082519	53.0	9.0	38.83
pga2	4	4	250	4.99026894569397	28.8	12.8903064355	64.0	9.0	39.63
pga2	4	4	260	5.260387897491455	29.6538461538	13.3414977469	64.0	9.0	40.09
pga2	4	4	270	5.482522010803223	29.6666666667	13.0922651748	64.0	9.0	40.46
pga2	4	4	280	5.747507810592651	29.7142857143	12.8587300608	64.0	9.0	41.22
pga2	4	4	290	6.0528833866119385	29.8620689655	12.6592589475	64.0	9.0	43.22
pga2	4	4	300	6.326744318008423	30.2333333333	12.6060391171	64.0	9.0	45.19
pga2	4	4	310	6.632695436477661	31.1612903226	13.4022067855	64.0	9.0	44.44
pga2	4	4	320	6.9024436473846436	31.375	13.2446923332	64.0	9.0	43.58
