Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga4	2	2	10	0.24067258834838867	34.0	0.0	34.0	34.0	35.6
pga4	2	2	20	0.3802943229675293	29.5	4.5	34.0	25.0	28.9
pga4	2	2	30	0.540031909942627	30.6666666667	4.0276819912	34.0	25.0	27.9666666667
pga4	2	2	40	0.7731537818908691	25.75	9.20258115965	34.0	11.0	30.725
pga4	2	2	50	1.0056636333465576	25.4	8.26075057123	34.0	11.0	32.16
pga4	2	2	60	1.2753031253814697	29.1666666667	11.3051119214	48.0	11.0	34.2333333333
pga4	2	2	70	1.5517375469207764	27.2857142857	11.435712055	48.0	11.0	35.9428571429
pga4	2	2	80	1.8889765739440918	31.375	15.2146105767	60.0	11.0	38.4625
pga4	2	2	90	2.1595184803009033	31.5555555556	14.3535602328	60.0	11.0	39.1333333333
pga4	2	2	100	2.5054469108581543	31.2	13.6586968632	60.0	11.0	40.39
pga4	2	2	110	2.7873144149780273	31.2727272727	13.0250870462	60.0	11.0	40.96
pga4	2	2	120	3.1399848461151123	31.8333333333	12.6084187043	60.0	11.0	43.92
pga4	2	2	130	3.5085079669952393	32.5384615385	12.3575911557	60.0	11.0	47.16
pga4	2	2	140	3.807159423828125	31.8571428571	12.1588130463	60.0	11.0	48.24
pga4	2	2	150	4.145447015762329	31.4666666667	11.8370416725	60.0	11.0	50.0
pga4	2	2	160	4.528535604476929	32.4375	12.0621761615	60.0	11.0	51.98
pga4	2	2	170	4.892898321151733	35.2941176471	16.3554801245	81.0	11.0	53.37
pga4	2	2	180	5.358100175857544	39.1666666667	22.5296101461	105.0	11.0	55.54
pga4	2	2	190	5.800041198730469	40.2105263158	22.3714549026	105.0	11.0	58.44
pga4	2	2	200	6.150554418563843	40.2	21.8050452877	105.0	11.0	59.16
pga4	2	2	210	6.611501216888428	41.0	21.5782077017	105.0	11.0	62.85
