Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn18	3	3	1	1.6023671627044678	22.2542955326	11.6662025628	113.0	8.0	0.999	22.2542955326	11.6662025628	20.33
dqn18	3	3	2	1.6781859397888184	22.2551530294	11.664481607	113.0	8.0	0.998001	22.2551530294	11.664481607	20.34
dqn18	3	3	3	1.7520017623901367	22.2625663441	11.6702024515	113.0	8.0	0.997002999	22.2625663441	11.6702024515	20.61
dqn18	3	3	4	1.827129602432251	22.2699750312	11.675912222	113.0	8.0	0.996005996001	22.2699750312	11.675912222	20.93
dqn18	3	3	5	1.9012858867645264	22.2673946958	11.6750042041	113.0	8.0	0.995009990004999	22.2673946958	11.6750042041	20.84
dqn18	3	3	6	1.9743692874908447	22.2645040549	11.6743302891	113.0	8.0	0.994014980014994	22.2645040549	11.6743302891	20.85
dqn18	3	3	7	2.054128408432007	22.2625506704	11.6730340191	113.0	8.0	0.993020965034979	22.2625506704	11.6730340191	20.82
dqn18	3	3	8	2.132049798965454	22.2590399002	11.6729077841	113.0	8.0	0.9920279440699441	22.2590399002	11.6729077841	20.77
dqn18	3	3	9	2.2075769901275635	22.2577126831	11.6713309534	113.0	8.0	0.9910359161258742	22.2577126831	11.6713309534	20.73
dqn18	3	3	10	2.2864396572113037	22.2542056075	11.6712038559	113.0	8.0	0.9900448802097482	22.2542056075	11.6712038559	20.59
dqn18	3	3	11	2.3696563243865967	22.2578635939	11.6712265866	113.0	8.0	0.9890548353295385	22.2578635939	11.6712265866	20.79
dqn18	3	3	12	2.452012300491333	22.2571606476	11.6694776127	113.0	8.0	0.988065780494209	22.2571606476	11.6694776127	20.76
dqn18	3	3	13	2.537017822265625	22.2676626206	11.6828327392	113.0	8.0	0.9870777147137147	22.2676626206	11.6828327392	20.97
dqn18	3	3	14	2.6341845989227295	22.2638456752	11.6830186318	113.0	8.0	0.986090636999001	22.2638456752	11.6830186318	20.95
dqn18	3	3	15	2.7160205841064453	22.2687402799	11.684496892	113.0	8.0	0.9851045463620021	22.2687402799	11.684496892	21.19
dqn18	3	3	16	2.797611713409424	22.2708333333	11.68328291	113.0	8.0	0.98411944181564	22.2708333333	11.68328291	21.35
dqn18	3	3	17	2.875138759613037	22.2726142369	11.6819034802	113.0	8.0	0.9831353223738244	22.2726142369	11.6819034802	21.39
dqn18	3	3	18	2.9526870250701904	22.2747047856	11.6806900961	113.0	8.0	0.9821521870514506	22.2747047856	11.6806900961	21.54
dqn18	3	3	19	3.034804105758667	22.275862069	11.6790601347	113.0	8.0	0.9811700348643991	22.275862069	11.6790601347	21.62
dqn18	3	3	20	3.1107234954833984	22.2754658385	11.6772681147	113.0	8.0	0.9801888648295347	22.2754658385	11.6772681147	21.7
dqn18	3	3	21	3.1891396045684814	22.2719652282	11.6771449909	113.0	8.0	0.9792086759647052	22.2719652282	11.6771449909	21.72
dqn18	3	3	22	3.268059492111206	22.2743637492	11.6761262853	113.0	8.0	0.9782294672887405	22.2743637492	11.6761262853	21.76
dqn18	3	3	23	3.347585439682007	22.2721067329	11.6750177129	113.0	8.0	0.9772512378214517	22.2721067329	11.6750177129	21.75
dqn18	3	3	24	3.429237127304077	22.2701612903	11.6737294078	113.0	8.0	0.9762739865836303	22.2701612903	11.6737294078	21.61
dqn18	3	3	25	3.5138537883758545	22.2737984496	11.6737462812	113.0	8.0	0.9752977125970467	22.2737984496	11.6737462812	21.82
dqn18	3	3	26	3.597517967224121	22.2703037818	11.6736239049	113.0	8.0	0.9743224148844496	22.2703037818	11.6736239049	21.6
dqn18	3	3	27	3.6811869144439697	22.2692903626	11.6719569514	113.0	8.0	0.9733480924695651	22.2692903626	11.6719569514	21.54
dqn18	3	3	28	3.7652854919433594	22.270755886	11.6704458301	113.0	8.0	0.9723747443770956	22.270755886	11.6704458301	21.56
dqn18	3	3	29	3.8486082553863525	22.2678847941	11.6697786952	113.0	8.0	0.9714023696327185	22.2678847941	11.6697786952	21.53
dqn18	3	3	30	3.953476667404175	22.2687306502	11.6680710878	113.0	8.0	0.9704309672630859	22.2687306502	11.6680710878	21.35
dqn18	3	3	31	4.048656702041626	22.2677189725	11.6664069886	113.0	8.0	0.9694605362958227	22.2677189725	11.6664069886	21.42
dqn18	3	3	32	4.145011901855469	22.2676361386	11.6646029714	113.0	8.0	0.9684910757595269	22.2676361386	11.6646029714	21.28
dqn18	3	3	33	4.222310304641724	22.2638416332	11.6647936985	113.0	8.0	0.9675225846837673	22.2638416332	11.6647936985	21.01
dqn18	3	3	34	4.3059892654418945	22.2634508349	11.6630112644	113.0	8.0	0.9665550620990835	22.2634508349	11.6630112644	21.08
dqn18	3	3	35	4.395573616027832	22.2599690881	11.662889348	113.0	8.0	0.9655885070369844	22.2599690881	11.662889348	20.98
dqn18	3	3	36	4.473803520202637	22.261433869	11.6613847637	113.0	8.0	0.9646229185299474	22.261433869	11.6613847637	21.06
dqn18	3	3	37	4.55804181098938	22.2598084646	11.6599499764	113.0	8.0	0.9636582956114175	22.2598084646	11.6599499764	21.02
dqn18	3	3	38	4.632105827331543	22.2572575664	11.6590526936	113.0	8.0	0.9626946373158061	22.2572575664	11.6590526936	21.02
