Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	AvgScoresFor100Episodes
pga11	2	2	1	0.03293585777282715	12.0	0.0	12.0	12.0	11.0
pga11	2	2	2	0.041364192962646484	11.5	0.5	12.0	11.0	10.5
pga11	2	2	3	0.06695032119750977	20.0	12.0277457018	37.0	11.0	19.0
pga11	2	2	4	0.0843505859375	21.25	10.6389614155	37.0	11.0	20.25
pga11	2	2	5	0.10160493850708008	21.8	9.57914401186	37.0	11.0	20.8
pga11	2	2	6	0.13245296478271484	25.8333333333	12.5620681241	46.0	11.0	24.8333333333
pga11	2	2	7	0.1404862403869629	23.5714285714	12.8825146487	46.0	10.0	22.5714285714
pga11	2	2	8	0.17710304260253906	27.25	15.4899160747	53.0	10.0	26.25
pga11	2	2	9	0.18663978576660156	25.5555555556	15.3703257474	53.0	10.0	24.5555555556
pga11	2	2	10	0.19446277618408203	24.0	15.3101273672	53.0	10.0	23.0
pga11	2	2	11	0.20742225646972656	23.2727272727	14.7776914736	53.0	10.0	22.2727272727
pga11	2	2	12	0.22771334648132324	23.75	14.2368360249	53.0	10.0	22.75
pga11	2	2	13	0.23865556716918945	23.0769230769	13.8756096939	53.0	10.0	22.0769230769
pga11	2	2	14	0.2515132427215576	22.7142857143	13.4346490806	53.0	10.0	21.7142857143
pga11	2	2	15	0.26439690589904785	22.4	13.0322676461	53.0	10.0	21.4
pga11	2	2	16	0.2893338203430176	23.375	13.1713467421	53.0	10.0	22.375
pga11	2	2	17	0.30914950370788574	23.7058823529	12.8464447171	53.0	10.0	22.7058823529
pga11	2	2	18	0.31655025482177734	22.9444444444	12.8731944677	53.0	10.0	21.9444444444
pga11	2	2	19	0.324383020401001	22.3157894737	12.8105738874	53.0	10.0	21.3157894737
pga11	2	2	20	0.3441886901855469	22.7	12.5980157168	53.0	10.0	21.7
pga11	2	2	21	0.372434139251709	23.619047619	12.9632307499	53.0	10.0	22.619047619
pga11	2	2	22	0.3895902633666992	23.6818181818	12.6684517373	53.0	10.0	22.6818181818
pga11	2	2	23	0.3998136520385742	23.2608695652	12.5463224867	53.0	10.0	22.2608695652
pga11	2	2	24	0.4072747230529785	22.7083333333	12.5647627868	53.0	10.0	21.7083333333
pga11	2	2	25	0.41711974143981934	22.28	12.4884586719	53.0	10.0	21.28
pga11	2	2	26	0.42642879486083984	21.8846153846	12.4044871629	53.0	10.0	20.8846153846
pga11	2	2	27	0.45320940017700195	22.5925925926	12.6966290634	53.0	10.0	21.5925925926
pga11	2	2	28	0.46106767654418945	22.1428571429	12.6849581499	53.0	10.0	21.1428571429
pga11	2	2	29	0.47676968574523926	22.1379310345	12.4643606083	53.0	10.0	21.1379310345
