Experiment	TrialNo	seed	Episode	Time	AverageReturn	StdReturn	MaxReturn	MinReturn	Epsilon	EpLenMean	EpLenStd	AvgScoresFor100Episodes
dqn15	5	5	1	0.535686731338501	22.3520249221	11.9593315517	82.0	9.0	0.999	22.3520249221	11.9593315517	21.11
dqn15	5	5	2	0.612452507019043	22.3416149068	11.9422032519	82.0	9.0	0.998001	22.3416149068	11.9422032519	21.16
dqn15	5	5	3	0.6761009693145752	22.3157894737	11.9327046848	82.0	9.0	0.997002999	22.3157894737	11.9327046848	21.1
dqn15	5	5	4	0.7425544261932373	22.4444444444	12.1365685553	82.0	9.0	0.996005996001	22.4444444444	12.1365685553	21.51
dqn15	5	5	5	0.8057749271392822	22.4307692308	12.1203823636	82.0	9.0	0.995009990004999	22.4307692308	12.1203823636	21.28
dqn15	5	5	6	0.8695511817932129	22.4846625767	12.1407167839	82.0	9.0	0.994014980014994	22.4846625767	12.1407167839	21.48
dqn15	5	5	7	0.9345877170562744	22.5749235474	12.231197187	82.0	9.0	0.993020965034979	22.5749235474	12.231197187	21.71
dqn15	5	5	8	0.9988150596618652	22.5701219512	12.2128464945	82.0	9.0	0.9920279440699441	22.5701219512	12.2128464945	21.8
dqn15	5	5	9	1.0639986991882324	22.5349544073	12.2108935401	82.0	9.0	0.9910359161258742	22.5349544073	12.2108935401	21.76
dqn15	5	5	10	1.127159833908081	22.5242424242	12.1939262154	82.0	9.0	0.9900448802097482	22.5242424242	12.1939262154	21.7
dqn15	5	5	11	1.190873622894287	22.5135951662	12.1770286463	82.0	9.0	0.9890548353295385	22.5135951662	12.1770286463	21.77
dqn15	5	5	12	1.2551116943359375	22.4969879518	12.1624294334	82.0	9.0	0.988065780494209	22.4969879518	12.1624294334	21.63
dqn15	5	5	13	1.3219029903411865	22.4924924925	12.144430035	82.0	9.0	0.9870777147137147	22.4924924925	12.144430035	21.47
dqn15	5	5	14	1.3854570388793945	22.4520958084	12.1486222492	82.0	9.0	0.986090636999001	22.4520958084	12.1486222492	21.29
dqn15	5	5	15	1.448673963546753	22.5014925373	12.164021975	82.0	9.0	0.9851045463620021	22.5014925373	12.164021975	21.16
dqn15	5	5	16	1.5119688510894775	22.4613095238	12.1681543069	82.0	9.0	0.98411944181564	22.4613095238	12.1681543069	21.06
dqn15	5	5	17	1.5759060382843018	22.4451038576	12.1537180231	82.0	9.0	0.9831353223738244	22.4451038576	12.1537180231	21.02
dqn15	5	5	18	1.63974928855896	22.4408284024	12.1359796342	82.0	9.0	0.9821521870514506	22.4408284024	12.1359796342	20.96
dqn15	5	5	19	1.704094409942627	22.4306784661	12.1195034002	82.0	9.0	0.9811700348643991	22.4306784661	12.1195034002	21.03
dqn15	5	5	20	1.7679848670959473	22.4147058824	12.1052402934	82.0	9.0	0.9801888648295347	22.4147058824	12.1052402934	20.99
dqn15	5	5	21	1.8345575332641602	22.3929618768	12.0941253654	82.0	9.0	0.9792086759647052	22.3929618768	12.0941253654	20.87
dqn15	5	5	22	1.896841287612915	22.3596491228	12.0920885593	82.0	9.0	0.9782294672887405	22.3596491228	12.0920885593	20.7
dqn15	5	5	23	1.9602375030517578	22.3177842566	12.099244792	82.0	8.0	0.9772512378214517	22.3177842566	12.099244792	20.51
dqn15	5	5	24	2.025512933731079	22.2848837209	12.0970015259	82.0	8.0	0.9762739865836303	22.2848837209	12.0970015259	20.25
